step,mean_r2,mean_r,std_r2,std_r,n_alive,trapped_rate,mean_rg2,std_rg2,mean_r2_all,mean_rg2_all,min_r2,max_r2,se_r2,cv_r2
25,69.0224613945,7.6821133159,51.8671448235,3.1634785279,8548,0.1452000000,10.6842203997,4.2752879892,61.5017000000,9.8037441239,1.0000000000,337.0000000000,0.5609964137,0.7514531324
26,72.5866603483,7.8830538992,54.5738819940,3.2317366184,8441,0.1559000000,11.2367448776,4.5112916515,64.1148000000,10.2359353567,2.0000000000,370.0000000000,0.5940019864,0.7518445088
27,76.2774781254,8.0774316783,57.4001231582,3.3215321175,8343,0.1657000000,11.7887741037,4.7512655969,66.8589000000,10.6701027327,1.0000000000,405.0000000000,0.6284224658,0.7525173166
28,79.9075650693,8.2679056458,60.3242452461,3.3984262977,8222,0.1778000000,12.3628957546,4.9954495389,69.3707000000,11.1001279181,2.0000000000,388.0000000000,0.6652779979,0.7549253340
29,83.5824716888,8.4525089458,63.2043840136,3.4839007176,8124,0.1876000000,12.9276612506,5.2414068387,71.9643000000,11.5283294781,1.0000000000,425.0000000000,0.7012328384,0.7561918514
30,86.9897882939,8.6313040643,65.6081324526,3.5341729503,8030,0.1970000000,13.4957393126,5.4796513151,74.2425000000,11.9495265906,2.0000000000,410.0000000000,0.7321497240,0.7542049905
31,90.8803634528,8.8165953026,68.7124231524,3.6260185774,7924,0.2076000000,14.0697337598,5.7328638618,76.9063000000,12.3704088040,1.0000000000,433.0000000000,0.7719035368,0.7560755761
32,94.9772028689,9.0128025040,71.8032124947,3.7076399357,7808,0.2192000000,14.6615982854,5.9910858258,79.5861000000,12.7930152139,2.0000000000,468.0000000000,0.8125946764,0.7560047077
33,99.1184108024,9.2005826703,75.0079819256,3.8036415880,7702,0.2298000000,15.2602763943,6.2577670865,82.2471000000,13.2149968972,1.0000000000,505.0000000000,0.8546842952,0.7567512566
34,103.1320257997,9.3837862414,78.2030519412,3.8828573982,7597,0.2403000000,15.8528061292,6.5284932603,84.8676000000,13.6345649765,2.0000000000,482.0000000000,0.8972276295,0.7582809640
35,107.0446345049,9.5529684298,81.3572140040,3.9730880539,7483,0.2517000000,16.4609491390,6.8133119835,87.2873000000,14.0492630132,1.0000000000,477.0000000000,0.9404986913,0.7600307515
36,110.9108427195,9.7270617914,84.1220949511,4.0367204047,7369,0.2631000000,17.0630286333,7.0929286019,89.5906000000,14.4578353563,2.0000000000,500.0000000000,0.9799542515,0.7584659253
37,114.9429516329,9.8996715592,87.2463092413,4.1157568750,7257,0.2743000000,17.6771726181,7.3640291807,92.0319000000,14.8626671951,1.0000000000,533.0000000000,1.0241616337,0.7590400977
38,119.3014044944,10.0893196051,90.4358742844,4.1841408199,7120,0.2880000000,18.3255824820,7.6502966513,94.3633000000,15.2642464652,2.0000000000,562.0000000000,1.0717678977,0.7580453446
39,123.3636882672,10.2556064945,93.6661741118,4.2645308883,7006,0.2994000000,18.9486706038,7.9468509032,96.6347000000,15.6613355833,1.0000000000,605.0000000000,1.1190454221,0.7592685938
40,127.4997821351,10.4262800756,97.0189009351,4.3350277877,6885,0.3115000000,19.5991124694,8.2364339782,98.8170000000,16.0527780184,2.0000000000,650.0000000000,1.1692419221,0.7609338566
41,131.4586288416,10.5851853036,99.9923759033,4.4059597059,6768,0.3232000000,20.2170253641,8.5258695625,101.0376000000,16.4409741697,1.0000000000,673.0000000000,1.2154489217,0.7606375997
42,135.8438347905,10.7667257611,103.2184448827,4.4633452897,6634,0.3366000000,20.8885629906,8.8223741089,103.1738000000,16.8249986717,2.0000000000,720.0000000000,1.2672712373,0.7598316482
43,139.9214996174,10.9208534618,106.6539705339,4.5449377645,6535,0.3465000000,21.5281788463,9.1207527958,105.3459000000,17.2051822065,1.0000000000,745.0000000000,1.3193324128,0.7622414770
44,144.1909344924,11.0817624618,110.3617834487,4.6244432348,6442,0.3558000000,22.1586753596,9.4182495203,107.6455000000,17.5817137864,2.0000000000,794.0000000000,1.3750178936,0.7653864221
45,148.2187894073,11.2439085763,113.3051657257,4.6683304654,6344,0.3656000000,22.7936126480,9.6981861515,109.7009000000,17.9526189836,1.0000000000,845.0000000000,1.4225519103,0.7644453593
46,153.0340507549,11.4295961504,116.8428584841,4.7326929537,6226,0.3774000000,23.4678012459,9.9902568010,111.9829000000,18.3211721338,2.0000000000,872.0000000000,1.4808041231,0.7635088917
47,157.5766530612,11.5991830164,119.9954905693,4.7995423129,6125,0.3875000000,24.1332953515,10.2834856130,114.1086000000,18.6850407064,1.0000000000,901.0000000000,1.5332461366,0.7615055164
48,161.6337653706,11.7470790288,123.2060534565,4.8620879940,6018,0.3982000000,24.8081500328,10.5826333169,115.9276000000,19.0429886079,2.0000000000,932.0000000000,1.5882027905,0.7622544285
49,166.0558649789,11.9117711703,126.0130717944,4.9158491195,5925,0.4075000000,25.4844487426,10.8658939315,117.8741000000,19.3955843796,1.0000000000,881.0000000000,1.6370857231,0.7588595068
50,170.0102986612,12.0496771490,129.1582185307,4.9815237896,5826,0.4174000000,26.1389730613,11.1472418820,119.6115000000,19.7410823251,2.0000000000,850.0000000000,1.6921420039,0.7597082033
51,174.6311289478,12.2026816714,132.8169493540,5.0720497804,5731,0.4269000000,26.8273296171,11.4441371099,121.6452000000,20.0833471124,1.0000000000,801.0000000000,1.7544390958,0.7605571249
52,178.5941228851,12.3364254109,136.0152694312,5.1387479959,5615,0.4385000000,27.4765530081,11.7158285961,123.3375000000,20.4197964933,2.0000000000,832.0000000000,1.8151511111,0.7615887199
53,182.8165337201,12.4724254425,139.4504639464,5.2206452954,5516,0.4484000000,28.1378814691,11.9911966763,125.1089000000,20.7506759772,1.0000000000,845.0000000000,1.8776205712,0.7627891258
54,186.9937083642,12.6134458293,142.7644920226,5.2815426416,5404,0.4596000000,28.8555127209,12.3014243758,126.7287000000,21.0753061627,2.0000000000,898.0000000000,1.9420595121,0.7634721685
55,191.6028996423,12.7621494182,146.7214447866,5.3600785320,5311,0.4689000000,29.5596832383,12.6223842860,128.5002000000,21.3956941289,1.0000000000,953.0000000000,2.0132858639,0.7657579560
56,196.6688423882,12.9318258155,150.7496680640,5.4255620414,5209,0.4791000000,30.2490071963,12.9376784595,130.4249000000,21.7146837377,2.0000000000,980.0000000000,2.0887150010,0.7665152560
57,200.9094457455,13.0662569611,154.3444789604,5.4938488121,5124,0.4876000000,30.9385563820,13.2523858891,131.9821000000,22.0282922408,1.0000000000,1009.0000000000,2.1561875718,0.7682290815
58,205.4569221628,13.2104476675,158.4486204295,5.5624629965,5049,0.4951000000,31.6384646210,13.5892618828,133.7292000000,22.3380411076,2.0000000000,1066.0000000000,2.2299019993,0.7712011781
59,209.7429492345,13.3520631980,161.6902536181,5.6093990401,4964,0.5036000000,32.3317839556,13.8816728319,135.3794000000,22.6442151929,1.0000000000,1105.0000000000,2.2949221403,0.7708972064
60,215.3929305384,13.5353511247,165.7457897323,5.6733764610,4866,0.5134000000,33.0843155558,14.2026073867,137.2130000000,22.9474265868,2.0000000000,1114.0000000000,2.3760548013,0.7695043162
61,220.7858188663,13.7056258016,170.0217419556,5.7394808348,4781,0.5219000000,33.8444326104,14.5335322164,138.9791000000,23.2483543059,1.0000000000,1157.0000000000,2.4589239079,0.7700754642
62,225.4162231211,13.8539458680,173.4089443261,5.7865712652,4697,0.5303000000,34.5903930896,14.8616985986,140.4926000000,23.5449856393,2.0000000000,1220.0000000000,2.5302370703,0.7692833370
63,230.4657683112,14.0149996561,176.9731663257,5.8348567208,4601,0.5399000000,35.3329821302,15.1922175199,142.1279000000,23.8372463738,1.0000000000,1193.0000000000,2.6090434067,0.7678935038
64,235.6646045073,14.1787366349,180.7162694811,5.8845587724,4526,0.5474000000,36.0852649387,15.5379144427,143.8763000000,24.1269889940,2.0000000000,1258.0000000000,2.6862101023,0.7668367079
65,240.2416122495,14.3200132206,184.1191703548,5.9311747244,4441,0.5559000000,36.8017933423,15.8293524654,145.3006000000,24.4117267191,1.0000000000,1285.0000000000,2.7628583705,0.7663916697
66,245.4172794118,14.4678018919,188.7413675352,6.0083265415,4352,0.5648000000,37.5378574506,16.1656996101,146.8698000000,24.6931074239,2.0000000000,1352.0000000000,2.8610315966,0.7690630749
67,250.2472514620,14.6000224549,193.2455442880,6.0898764995,4275,0.5725000000,38.3119650337,16.5120744716,148.3273000000,24.9701714734,1.0000000000,1325.0000000000,2.9555712240,0.7722184486
68,255.8452352520,14.7565723160,198.0796628459,6.1716131387,4187,0.5813000000,39.0914420050,16.8709285515,149.9682000000,25.2446213031,2.0000000000,1360.0000000000,3.0611767607,0.7742167356
69,261.3026763990,14.9067809488,202.7947168808,6.2522442485,4110,0.5890000000,39.8738834103,17.2259703139,151.5776000000,25.5161628941,1.0000000000,1433.0000000000,3.1632660904,0.7760912352
70,266.7644135189,15.0673248064,206.5760975080,6.3039778472,4024,0.5976000000,40.6292552166,17.5669985376,153.0276000000,25.7836067851,2.0000000000,1418.0000000000,3.2565000018,0.7743765174
71,273.1992918563,15.2528011535,211.4223066390,6.3679940976,3954,0.6046000000,41.4648928535,17.9576062524,154.7414000000,26.0498530726,1.0000000000,1493.0000000000,3.3622691377,0.7738757491
72,280.1670964415,15.4435530124,216.8674940716,6.4547476166,3878,0.6122000000,42.3138276061,18.3661898616,156.4860000000,26.3149923396,2.0000000000,1570.0000000000,3.4824954590,0.7740648236
73,285.4803792468,15.5858312569,221.0954243547,6.5239745000,3797,0.6203000000,43.1352992819,18.7901988551,157.8051000000,26.5755926302,1.0000000000,1557.0000000000,3.5880580128,0.7744680210
74,291.1505376344,15.7330890534,226.2130524094,6.6045776907,3720,0.6280000000,43.8805448984,19.1939133188,159.5231000000,26.8339806063,2.0000000000,1546.0000000000,3.7089091040,0.7769625097
75,296.2682391662,15.8695083266,230.0817186877,6.6653540521,3646,0.6354000000,44.6827524529,19.5798675601,160.8769000000,27.0880321151,1.0000000000,1537.0000000000,3.8104281831,0.7765993389
76,301.7644755245,16.0141342011,234.1488748151,6.7314174818,3575,0.6425000000,45.5107285159,19.9980276463,162.2166000000,27.3383045401,2.0000000000,1530.0000000000,3.9161025143,0.7759325362
77,307.7493569591,16.1689751804,238.7354889051,6.8054095082,3499,0.6501000000,46.4043675764,20.3963629439,163.4653000000,27.5843175991,1.0000000000,1609.0000000000,4.0359428885,0.7757465077
78,313.8238553514,16.3278836924,243.4207980540,6.8719771156,3429,0.6571000000,47.2094718465,20.7867960693,164.8822000000,27.8279038615,2.0000000000,1690.0000000000,4.1569417544,0.7756605940
79,319.0723606168,16.4586475007,247.7602627316,6.9415620046,3372,0.6628000000,48.0034741993,21.1642576345,166.2458000000,28.0678299201,1.0000000000,1773.0000000000,4.2666583649,0.7765018012
80,324.9472096531,16.6098722156,252.0439963519,7.0042383336,3315,0.6685000000,48.8325003799,21.5814886735,167.5155000000,28.3042343897,2.0000000000,1858.0000000000,4.3775850315,0.7756459784
81,329.8140394089,16.7405494240,254.9503233752,7.0404576835,3248,0.6752000000,49.6788170380,21.9159636600,168.4959000000,28.5357607420,1.0000000000,1853.0000000000,4.4735011866,0.7730123431
82,334.7959887183,16.8697737839,257.9010437187,7.0856701306,3191,0.6809000000,50.5537781608,22.3272958100,169.3686000000,28.7616389468,2.0000000000,1940.0000000000,4.5655141972,0.7703229800
83,340.9524727039,17.0420150337,261.3826834019,7.1078967560,3114,0.6886000000,51.5458044971,22.6857119520,170.2276000000,28.9815540712,1.0000000000,2029.0000000000,4.6840067050,0.7666249824
84,344.2436149312,17.1182868120,264.8417814554,7.1559675484,3054,0.6946000000,52.3201256280,23.0268874969,170.8958000000,29.1940341851,2.0000000000,2034.0000000000,4.7923881335,0.7693440632
85,348.4068136273,17.2008442937,269.4030626912,7.2482942277,2994,0.7006000000,53.0965687459,23.4355151925,171.7762000000,29.4014796843,1.0000000000,2125.0000000000,4.9235304779,0.7732428074
86,354.7492302429,17.3547569585,274.2453977905,7.3185819086,2923,0.7077000000,53.9501610613,23.8397755434,172.8527000000,29.6048631010,2.0000000000,2120.0000000000,5.0725336950,0.7730683379
87,361.8746070555,17.5329493636,279.8028658265,7.3803992892,2863,0.7137000000,54.8208128141,24.2402711580,174.1174000000,29.8070656411,1.0000000000,2213.0000000000,5.2292750361,0.7732039230
88,367.7451682176,17.6810372317,282.8270074854,7.4246946488,2794,0.7206000000,55.7216870570,24.5990505575,174.9536000000,30.0051491681,2.0000000000,2210.0000000000,5.3506639706,0.7690842244
89,373.5635036496,17.8285111617,287.1362312742,7.4637586647,2740,0.7260000000,56.5403912769,24.8919724551,175.9474000000,30.2004685936,1.0000000000,2117.0000000000,5.4854557300,0.7686410168
90,379.0635924135,17.9514727104,292.4188388038,7.5371227893,2689,0.7311000000,57.3357449379,25.3216342756,176.8659000000,30.3917597777,2.0000000000,2026.0000000000,5.6391019599,0.7714242271
91,384.9969662495,18.0984790990,296.3135196457,7.5790514284,2637,0.7363000000,58.2217062624,25.7070838541,177.6496000000,30.5792698005,1.0000000000,1937.0000000000,5.7702735511,0.7696515703
92,391.4099378882,18.2496979095,301.1822145494,7.6392711760,2576,0.7424000000,59.0998562646,26.0868419633,178.6884000000,30.7645458934,2.0000000000,1936.0000000000,5.9341209365,0.7694802441
93,397.8222664016,18.3957367440,306.9412669763,7.7083808965,2515,0.7485000000,59.9365857818,26.5052575402,179.7875000000,30.9479643813,1.0000000000,1937.0000000000,6.1204913254,0.7715537638
94,403.4357114067,18.5224715398,311.3026977194,7.7687682076,2481,0.7519000000,60.8175441723,26.8703648310,180.7370000000,31.1292944988,2.0000000000,1972.0000000000,6.2498486756,0.7716290078
95,409.8052696583,18.6612247357,316.9131950484,7.8462705167,2429,0.7571000000,61.7603081151,27.2944634732,181.7021000000,31.3078442208,1.0000000000,2061.0000000000,6.4302308474,0.7733263052
96,415.7843551797,18.7819935182,322.7459339054,7.9385814012,2365,0.7635000000,62.5760919384,27.6584376494,182.5982000000,31.4832370346,2.0000000000,2074.0000000000,6.6365933418,0.7762339537
97,422.6307825335,18.9437854992,327.4094685406,7.9852221945,2313,0.7687000000,63.5432842689,28.0457234079,183.5299000000,31.6559006097,1.0000000000,2165.0000000000,6.8077471728,0.7746938512
98,427.0911492734,19.0417873471,330.4330639411,8.0312815853,2271,0.7729000000,64.4285188955,28.4014875466,184.1656000000,31.8246767365,2.0000000000,2258.0000000000,6.9338577906,0.7736827712
99,432.9693279206,19.1609806710,335.4700039523,8.1133314764,2217,0.7783000000,65.2399726658,28.7568138387,185.0647000000,31.9897637188,1.0000000000,2245.0000000000,7.1247699692,0.7748123997
100,439.4049815498,19.3104613244,339.1706922763,8.1554316250,2168,0.7832000000,66.2330075085,29.1949188083,185.7169000000,32.1514138867,2.0000000000,2234.0000000000,7.2843143445,0.7718863156
101,445.6960600375,19.4645707763,341.0776700971,8.1747504263,2132,0.7868000000,67.0984496510,29.4775861611,186.6139000000,32.3114559353,1.0000000000,2141.0000000000,7.3868569278,0.7652696550
102,450.7094303494,19.5822097613,342.4401277360,8.2003957962,2089,0.7911000000,67.9957668464,29.7894785812,187.2006000000,32.4681039152,2.0000000000,2074.0000000000,7.4923046873,0.7597802590
103,456.7158150852,19.7304913403,345.1071148191,8.2111830180,2055,0.7945000000,69.0007222786,30.1796686872,187.8401000000,32.6221152240,1.0000000000,2105.0000000000,7.6128627449,0.7556276867
104,461.6374442793,19.8410880642,348.1471501280,8.2443112937,2019,0.7981000000,69.8303328358,30.5383498640,188.5512000000,32.7727857180,2.0000000000,2192.0000000000,7.7480905041,0.7541570868
105,467.0825780463,19.9398606075,353.5245714045,8.3357385395,1986,0.8014000000,70.6286302982,30.8664268302,189.4016000000,32.9215560671,1.0000000000,2161.0000000000,7.9328635157,0.7568780940
106,470.7300771208,20.0034303800,358.0077832953,8.4019551386,1945,0.8055000000,71.3646929122,31.2024410431,190.0909000000,33.0669431906,2.0000000000,2132.0000000000,8.1176938011,0.7605373030
107,476.2797494781,20.1099731793,362.6089974022,8.4775425807,1916,0.8084000000,72.3141944523,31.6056561481,190.6933000000,33.2093656618,1.0000000000,2225.0000000000,8.2840139899,0.7613361639
108,484.0726884019,20.2742197265,368.1289758664,8.5456832895,1871,0.8129000000,73.2535249455,32.0051555504,191.3102000000,33.3491229329,2.0000000000,2320.0000000000,8.5106574139,0.7604828462
109,488.2600652884,20.3638553609,371.4195233020,8.5774973116,1838,0.8162000000,74.0427105460,32.2264587836,191.8584000000,33.4855239940,1.0000000000,2405.0000000000,8.6634719727,0.7607001877
110,492.4966814159,20.4448142264,374.6942455441,8.6317004504,1808,0.8192000000,74.9454877923,32.6269902536,192.4162000000,33.6191686827,2.0000000000,2434.0000000000,8.8120674012,0.7608056251
111,498.6203389831,20.5830090933,378.1599046496,8.6579486976,1770,0.8230000000,75.7990546271,33.0529823803,192.9086000000,33.7498771410,5.0000000000,2341.0000000000,8.9885336085,0.7584125137
112,504.7850574713,20.7127576886,382.7818889255,8.7044084467,1740,0.8260000000,76.6095264843,33.3723374044,193.5976000000,33.8783903934,2.0000000000,2250.0000000000,9.1764934107,0.7583066956
113,513.2774838330,20.8897045943,387.1208645917,8.7691348373,1701,0.8299000000,77.6784626808,33.7841905374,194.3451000000,34.0054002394,1.0000000000,2281.0000000000,9.3862998153,0.7542136111
114,523.5012019231,21.1209909147,393.1741989497,8.7980079964,1664,0.8336000000,78.8286581176,34.2393130530,195.2017000000,34.1313994150,2.0000000000,2314.0000000000,9.6384755418,0.7510473663
115,532.9950829748,21.3202773085,399.7805421032,8.8566843945,1627,0.8373000000,79.8836552214,34.7291608847,196.2198000000,34.2573215070,1.0000000000,2349.0000000000,9.9112373393,0.7500642217
116,540.8945041061,21.4982585543,403.7228377766,8.8723944478,1583,0.8417000000,80.9601812892,35.1129634098,196.9275000000,34.3807260529,4.0000000000,2330.0000000000,10.1471214824,0.7463984838
117,548.8842443730,21.6711096235,409.0525694908,8.9020925664,1555,0.8445000000,81.8692702507,35.5131991428,197.8404000000,34.5033687800,5.0000000000,2405.0000000000,10.3732281130,0.7452437808
118,555.9723137772,21.8055831443,415.5191833341,8.9715582544,1517,0.8483000000,82.8820263923,36.0044769739,198.5325000000,34.6242344001,2.0000000000,2468.0000000000,10.6683753763,0.7473738764
119,559.5342281879,21.8738696886,419.3623785381,9.0037799303,1490,0.8510000000,83.6212368568,36.2097244908,199.0781000000,34.7425063819,1.0000000000,2545.0000000000,10.8641644942,0.7494847632
120,566.6598360656,22.0113258582,425.5044118538,9.0642909280,1464,0.8536000000,84.6555550081,36.6872272660,199.6383000000,34.8592021073,2.0000000000,2624.0000000000,11.1207359516,0.7508991899
121,571.5755693582,22.1111936487,429.9539031699,9.0923420958,1449,0.8551000000,85.5340509974,37.1513889972,200.0878000000,34.9744493917,5.0000000000,2705.0000000000,11.2950381764,0.7522258232
122,579.6150035386,22.2952928591,432.6988712804,9.0848731341,1413,0.8587000000,86.7146602441,37.5420642022,200.6317000000,35.0875920975,8.0000000000,2788.0000000000,11.5110431364,0.7465280723
123,583.9964054637,22.3951857458,434.6595377053,9.0803117169,1391,0.8609000000,87.6454770746,37.8480181875,200.9330000000,35.1977014632,5.0000000000,2853.0000000000,11.6542853868,0.7442846114
124,591.2703296703,22.5311697284,439.8240750934,9.1442178639,1365,0.8635000000,88.7037314344,38.2972382881,201.4141000000,35.3061070318,2.0000000000,2920.0000000000,11.9045414744,0.7438629220
125,598.7544910180,22.6958654759,442.9943156266,9.1461566419,1336,0.8664000000,89.8089135410,38.6406526660,201.8571000000,35.4125213817,5.0000000000,2837.0000000000,12.1197852444,0.7398596959
126,606.8307692308,22.8754423414,445.7738981637,9.1402903081,1300,0.8700000000,90.7723211416,38.8789010680,202.5135000000,35.5177630142,2.0000000000,2906.0000000000,12.3635434392,0.7345934332
127,616.8078740157,23.0742986604,451.7197106015,9.1861099137,1270,0.8730000000,91.9605051596,39.0667836406,203.0257000000,35.6211714115,1.0000000000,2989.0000000000,12.6755607416,0.7323507524
128,626.0354552780,23.2541721007,457.3128379794,9.2346594517,1241,0.8759000000,93.1454669038,39.4487866608,203.6354000000,35.7237001238,2.0000000000,3060.0000000000,12.9815784617,0.7304903167
129,631.0082440231,23.3327227429,462.8320754039,9.3054980214,1213,0.8787000000,93.8854457870,39.7639642912,204.1889000000,35.8243534749,1.0000000000,3133.0000000000,13.2890228620,0.7334802355
130,636.6324642557,23.4391898373,467.7068482157,9.3400665966,1189,0.8811000000,94.8307702215,40.1928969148,204.6208000000,35.9232437407,2.0000000000,3050.0000000000,13.5638444807,0.7346575528
131,643.9424892704,23.5716329253,473.8881064820,9.3979045806,1165,0.8835000000,95.9898796786,40.7514538870,205.0221000000,36.0205528416,1.0000000000,2977.0000000000,13.8839437776,0.7359168161
132,651.0428696413,23.6953234797,480.1093679166,9.4643813763,1143,0.8857000000,97.0401336358,41.2172258771,205.4940000000,36.1163070009,2.0000000000,2896.0000000000,14.2009390951,0.7374466265
133,656.8557258792,23.7911844513,485.7695417739,9.5307538150,1109,0.8891000000,97.8335860467,41.6645124382,206.0373000000,36.2105551703,1.0000000000,2817.0000000000,14.5869504448,0.7395376528
134,661.3093259464,23.8595464810,490.9539166454,9.5932980599,1083,0.8917000000,98.6300263836,41.9060044171,206.4360000000,36.3026656698,4.0000000000,2788.0000000000,14.9185461018,0.7423967837
135,668.9625117151,24.0006114522,496.6864963265,9.6401847305,1067,0.8933000000,99.8490014204,42.3686654690,206.7449000000,36.3930072023,9.0000000000,2885.0000000000,15.2054803059,0.7424728406
136,675.9123809524,24.1325404133,502.0356351790,9.6712395356,1050,0.8950000000,101.0522535386,42.7868421628,207.0027000000,36.4819067348,8.0000000000,2984.0000000000,15.4931560617,0.7427525362
137,681.6266924565,24.2359323905,505.3331454736,9.7080519992,1034,0.8966000000,101.9158856188,43.0938414836,207.4879000000,36.5696716340,5.0000000000,2965.0000000000,15.7151132741,0.7413634928
138,690.3620178042,24.4121570662,510.5238591710,9.7164090681,1011,0.8989000000,103.1798428047,43.6410366369,207.8348000000,36.6554042824,4.0000000000,3042.0000000000,16.0561148390,0.7395016615
139,696.0588235294,24.4985110666,516.7508321264,9.7919241750,986,0.9014000000,104.3251790371,44.2938463468,208.1956000000,36.7385564856,5.0000000000,3121.0000000000,16.4566990528,0.7423953474
140,701.7818930041,24.6100383884,519.1880271861,9.8044838479,972,0.9028000000,105.5315072211,44.8112642591,208.3832000000,36.8198068141,2.0000000000,3044.0000000000,16.6529637364,0.7398139399
141,712.0872765510,24.7742909338,528.0088181520,9.9157342279,951,0.9049000000,106.6288911994,45.3447738493,208.8513000000,36.9001194423,1.0000000000,2965.0000000000,17.1218590355,0.7414945268
142,716.9545454545,24.8675541504,532.2522288946,9.9277034620,924,0.9076000000,107.4330684150,45.6198878832,209.0651000000,36.9771971142,4.0000000000,2920.0000000000,17.5098128074,0.7423793214
