step,mean_r2,mean_r,std_r2,std_r,n_alive,trapped_rate,mean_rg2,std_rg2,mean_r2_all,mean_rg2_all,min_r2,max_r2,se_r2,cv_r2
143,744.9580908033,25.2037200131,569.6751586381,10.4752369092,859,0.9141000000,110.4529917207,48.6651418611,209.4331000000,37.0552994622,1.0000000000,3085.0000000000,19.4370655829,0.7647076603
144,750.9452380952,25.2949343320,575.7066935525,10.5409456519,840,0.9160000000,111.3815051243,49.0123270820,209.6929000000,37.1279812033,4.0000000000,3042.0000000000,19.8637680752,0.7666427115
145,759.1090909091,25.4446127489,578.1224135673,10.5679124224,825,0.9175000000,112.5671492747,49.3839395810,210.0790000000,37.1993531635,5.0000000000,3145.0000000000,20.1276389218,0.7615801477
146,766.2658385093,25.6122703042,575.9897289355,10.5013069841,805,0.9195000000,113.7189927477,49.7263581815,210.4625000000,37.2694174944,2.0000000000,3250.0000000000,20.3009704458,0.7516839457
147,775.7395171537,25.7733875016,580.6657328161,10.5580307749,787,0.9213000000,114.5535350978,50.0498697611,210.9080000000,37.3380952052,1.0000000000,3357.0000000000,20.6984979802,0.7485318460
148,781.9715762274,25.8640235511,585.8128425791,10.6312681265,774,0.9226000000,115.4994141498,50.7338183435,211.2680000000,37.4051579867,2.0000000000,3400.0000000000,21.0566077978,0.7491485118
149,789.3622047244,25.9994380716,589.7338472057,10.6485409652,762,0.9238000000,116.5796296296,51.1734985880,211.6780000000,37.4712255348,1.0000000000,3445.0000000000,21.3638032036,0.7471017027
150,799.2962962963,26.1873007091,592.6633117525,10.6546505277,756,0.9244000000,117.7329365021,51.6918729729,212.0936000000,37.5369549299,2.0000000000,3338.0000000000,21.5549562518,0.7414813687
151,804.8333333333,26.2626253077,597.5318717973,10.7288324285,744,0.9256000000,118.4694341435,52.2461653381,212.4252000000,37.6014784443,1.0000000000,3233.0000000000,21.9065812831,0.7424293292
152,810.3603851444,26.3459324919,600.6000089996,10.7820325670,727,0.9273000000,119.4472176286,52.7900375132,212.7321000000,37.6644258439,2.0000000000,3188.0000000000,22.2750213486,0.7411517394
153,815.6515580737,26.4292989683,605.1658591784,10.8232949752,706,0.9294000000,119.8657801214,52.4911167188,213.0601000000,37.7258737019,1.0000000000,3293.0000000000,22.7757175597,0.7419416455
154,818.2467343977,26.4744458104,604.7071885009,10.8328414291,689,0.9311000000,120.5327697775,52.5868115297,213.3820000000,37.7860404829,4.0000000000,3172.0000000000,23.0375091325,0.7390279277
155,824.8273809524,26.5708857734,613.8316767205,10.9002481701,672,0.9328000000,121.5668488385,53.1586061428,213.7062000000,37.8449770537,5.0000000000,3281.0000000000,23.6790710077,0.7441941076
156,830.9118541033,26.6687260756,619.6760268467,10.9403337979,658,0.9342000000,122.3618214935,53.6766198451,213.9944000000,37.9028292867,2.0000000000,3314.0000000000,24.1574866547,0.7457782962
157,838.4154818325,26.7573079434,629.0764610789,11.0662529093,633,0.9367000000,123.4537689407,53.8350247548,214.2915000000,37.9592295331,1.0000000000,3349.0000000000,25.0035445792,0.7503158931
158,851.7954545455,27.0099642382,632.4450212583,11.0570016911,616,0.9384000000,124.7845192761,54.0746210599,214.5577000000,38.0145320141,2.0000000000,3274.0000000000,25.4819360807,0.7424846163
159,865.4092409241,27.2192915829,642.9077849743,11.1588264011,606,0.9394000000,126.1560111128,54.6015288668,214.9905000000,38.0698052425,1.0000000000,3389.0000000000,26.1163435287,0.7428945227
160,879.7504215852,27.4631197652,649.1086157541,11.2039044243,593,0.9407000000,127.6138216827,55.1394452550,215.3024000000,38.1244465948,2.0000000000,3506.0000000000,26.6556960128,0.7378326851
161,880.5829059829,27.4788550977,646.1660793488,11.2024742135,585,0.9415000000,127.8646402531,54.8757652454,215.5999000000,38.1778815159,1.0000000000,3625.0000000000,26.7156793842,0.7337935758
162,887.0804195804,27.5832188381,651.7450704757,11.2359449140,572,0.9428000000,128.7492040121,54.9639302334,215.9813000000,38.2303268557,2.0000000000,3636.0000000000,27.2508303873,0.7347079882
163,896.7793594306,27.7299945124,658.1453784827,11.3060498749,562,0.9438000000,129.9822905574,55.4438792769,216.2731000000,38.2822692718,1.0000000000,3517.0000000000,27.7621871933,0.7338988923
164,904.2857142857,27.8748665306,659.7447789412,11.2817343607,553,0.9447000000,131.2175297609,56.0304764641,216.5196000000,38.3333929344,2.0000000000,3400.0000000000,28.0552017637,0.7295755849
165,910.8558225508,27.9861757634,660.8449315650,11.2973354687,541,0.9459000000,132.5573489871,56.2388229823,216.7817000000,38.3837848461,5.0000000000,3285.0000000000,28.4119427512,0.7255208950
166,927.5056603774,28.2846663298,662.5741147337,11.2908507646,530,0.9470000000,134.1920331070,56.9387562603,217.1201000000,38.4343029477,4.0000000000,3298.0000000000,28.7803804214,0.7143612627
167,934.2870905588,28.4275802335,661.6221150828,11.2320867441,519,0.9481000000,135.4598638910,57.3133302584,217.2532000000,38.4833759398,5.0000000000,3313.0000000000,29.0419875156,0.7081571840
168,942.9101562500,28.5638027306,667.0396877646,11.2702852588,512,0.9488000000,136.4443216110,57.9517493534,217.4350000000,38.5317722726,10.0000000000,3330.0000000000,29.4792679087,0.7074265595
169,950.4624505929,28.6668737380,673.0196800219,11.3434033994,506,0.9494000000,137.6056196233,58.5384650792,217.6786000000,38.5796781710,13.0000000000,3349.0000000000,29.9193741908,0.7080970738
170,959.8629032258,28.7745912604,683.8432997579,11.4841543452,496,0.9504000000,139.1632483279,59.1140410838,217.8954000000,38.6265632189,10.0000000000,3370.0000000000,30.7054705980,0.7124385133
171,966.2816326531,28.8639491497,688.3774639890,11.5392405356,490,0.9510000000,140.6213063322,59.5171600615,217.9452000000,38.6720591562,13.0000000000,3265.0000000000,31.0977239448,0.7123983741
172,973.6589473684,28.9972309321,691.7332688703,11.5247362502,475,0.9525000000,142.4191301871,60.2964404463,217.9269000000,38.7154393991,10.0000000000,3280.0000000000,31.7388991041,0.7104471958
173,968.4871794872,28.8983462372,692.5118977087,11.5487126659,468,0.9532000000,142.5930400430,59.8492757059,217.9169000000,38.7568034629,13.0000000000,3305.0000000000,32.0113737956,0.7150449819
174,980.1403508772,29.0607368356,701.2999192876,11.6453392156,456,0.9544000000,143.9678924454,60.8225580575,218.0385000000,38.7970341662,8.0000000000,3418.0000000000,32.8413777034,0.7155096907
175,991.9636363636,29.2572778619,706.4466900980,11.6608459587,440,0.9560000000,145.3363153585,60.9360318806,218.2925000000,38.8362189481,13.0000000000,3533.0000000000,33.6785245152,0.7121699468
176,997.4372093023,29.3381883109,708.6956440001,11.6922160405,430,0.9570000000,146.0206713892,61.0621496755,218.4057000000,38.8740261482,10.0000000000,3508.0000000000,34.1763387423,0.7105165492
177,1013.2403846154,29.6611211488,706.7260784120,11.5524143282,416,0.9584000000,147.7278849796,61.5756933376,218.5971000000,38.9111694721,13.0000000000,3501.0000000000,34.6500967749,0.6974910289
178,1018.1375921376,29.7325834843,706.3477999425,11.5806334666,407,0.9593000000,148.8691408666,61.8834425020,218.8090000000,38.9476281695,8.0000000000,3604.0000000000,35.0123605581,0.6937645809
179,1026.6080402010,29.8746365313,712.7373991425,11.5807656191,398,0.9602000000,150.0109242199,62.4345061660,218.9850000000,38.9832352639,5.0000000000,3545.0000000000,35.7262976259,0.6942643845
180,1036.9160305344,30.0494425963,717.0529846329,11.5735487292,393,0.9607000000,151.1819645605,63.0924947004,219.1593000000,39.0184906687,10.0000000000,3442.0000000000,36.1705383455,0.6915246399
181,1042.2853470437,30.1206828160,722.8862126349,11.6202329469,389,0.9611000000,152.2650066324,63.8004151089,219.3404000000,39.0533068654,9.0000000000,3385.0000000000,36.6517859021,0.6935588365
182,1056.9920844327,30.3520677382,727.8135162590,11.6509256478,379,0.9621000000,154.3999613625,64.3750775806,219.4241000000,39.0871716835,16.0000000000,3488.0000000000,37.3852691507,0.6885704510
183,1067.7096774194,30.4752979194,740.2575921999,11.7883796232,372,0.9628000000,154.8009131337,64.7728882053,219.7715000000,39.1208881699,13.0000000000,3593.0000000000,38.3805682384,0.6933135550
184,1070.7588075881,30.5100943850,746.1316672421,11.8276349372,369,0.9631000000,155.2266661916,65.1274565912,219.9992000000,39.1543119882,10.0000000000,3700.0000000000,38.8420631125,0.6968251505
185,1083.6850828729,30.6893576042,754.7407408575,11.9100131281,362,0.9638000000,156.7576976932,65.7744380269,220.1892000000,39.1871871428,9.0000000000,3809.0000000000,39.6682926497,0.6964576267
186,1095.7796610169,30.8388663922,767.4284795502,12.0309592578,354,0.9646000000,158.4831291250,66.5527030666,220.3624000000,39.2191286293,4.0000000000,3920.0000000000,40.7883634960,0.7003492644
187,1094.4022988506,30.7860461450,774.2242162360,12.1087431886,348,0.9652000000,158.8133465239,66.8132219147,220.5016000000,39.2507276006,5.0000000000,3865.0000000000,41.5027743501,0.7074402320
188,1114.0178041543,31.0600908198,786.2504865348,12.2183698757,337,0.9663000000,160.8885089247,67.6700423837,220.7835000000,39.2818939084,8.0000000000,3816.0000000000,42.8297931322,0.7057791030
189,1120.9148936170,31.1463459130,791.0047122255,12.2808806641,329,0.9671000000,161.8762512945,68.0300511506,220.9046000000,39.3122679723,5.0000000000,3925.0000000000,43.6095014452,0.7056777608
190,1135.1987577640,31.3474409550,796.6090347744,12.3505750204,322,0.9678000000,163.3234213130,68.9098849972,221.0238000000,39.3419592078,4.0000000000,3986.0000000000,44.3932859020,0.7017352947
191,1135.8571428571,31.3646499862,796.2623253068,12.3335264259,315,0.9685000000,163.9917658730,69.5887791816,221.1601000000,39.3710428991,5.0000000000,4097.0000000000,44.8642994742,0.7010233024
192,1147.5374592834,31.5519895082,800.0404760103,12.3292099242,307,0.9693000000,165.3794890150,69.9456720583,221.3272000000,39.3997850575,10.0000000000,4036.0000000000,45.6607217308,0.6971802703
193,1162.9933993399,31.8044667952,804.4079141615,12.3072861027,303,0.9697000000,166.9785093585,70.4205659503,221.5035000000,39.4281419370,13.0000000000,4149.0000000000,46.2120272218,0.6916702319
194,1160.5945945946,31.7802010162,800.5420447273,12.2724658470,296,0.9704000000,167.2094749187,70.2738261039,221.6379000000,39.4554480381,8.0000000000,4264.0000000000,46.5305612073,0.6897688895
195,1165.3356643357,31.8159978605,806.5205588235,12.3724671943,286,0.9714000000,167.2703595603,69.7422064506,221.9127000000,39.4826143728,13.0000000000,4205.0000000000,47.6905604052,0.6920929167
196,1158.0706713781,31.6905658257,805.0628634379,12.4007543731,283,0.9717000000,168.1004506350,70.4441006377,221.8906000000,39.5087759929,10.0000000000,4148.0000000000,47.8560198549,0.6951759364
197,1156.7090909091,31.6618172524,803.1335918021,12.4192761137,275,0.9725000000,168.4086899296,69.9689427098,221.9455000000,39.5340470719,17.0000000000,4093.0000000000,48.4307778280,0.6943263420
198,1167.4756554307,31.8923862762,795.6159242031,12.2617842518,267,0.9733000000,169.5892543099,70.1724669830,221.9252000000,39.5584857048,20.0000000000,4210.0000000000,48.6909038274,0.6814839526
199,1179.2222222222,32.0646471813,799.5132789293,12.2914858077,261,0.9739000000,170.6296371648,70.2736255002,222.0543000000,39.5824363328,25.0000000000,4265.0000000000,49.4886295693,0.6780005192
200,1185.3125000000,32.1499588284,803.8756875872,12.3163569017,256,0.9744000000,171.1920439005,70.6750132912,222.3027000000,39.6062486167,26.0000000000,4322.0000000000,50.2422304742,0.6781972582
201,1203.4000000000,32.4358057421,810.4689407991,12.3011587203,250,0.9750000000,172.7584242721,71.2517589169,222.4489000000,39.6296312477,25.0000000000,4381.0000000000,51.2585565150,0.6734825833
202,1220.9268292683,32.7475308368,811.6405264891,12.1871265425,246,0.9754000000,174.7068343071,71.7377202305,222.4827000000,39.6527661563,16.0000000000,4442.0000000000,51.7483099068,0.6647740938
203,1232.8828451883,32.9328275737,812.2231403927,12.1783296550,239,0.9761000000,175.8109079385,71.6588823669,222.6222000000,39.6754592465,17.0000000000,4397.0000000000,52.5383474132,0.6587999367
204,1242.6440677966,33.1022662768,815.8343501420,12.1195723990,236,0.9764000000,176.6557363958,71.4469295148,222.8354000000,39.6981810115,26.0000000000,4520.0000000000,53.1062927929,0.6565309981
205,1255.7692307692,33.2750921285,825.1926414259,12.1875951118,234,0.9766000000,178.0319803859,72.0415736817,222.9670000000,39.7207334881,25.0000000000,4573.0000000000,53.9445305270,0.6571212459
206,1272.1415929204,33.4367828468,840.7831670138,12.4146343393,226,0.9774000000,179.8122429102,73.0934225051,223.1344000000,39.7428999950,18.0000000000,4698.0000000000,55.9280643348,0.6609194855
207,1281.0896860987,33.5400954305,845.8472076462,12.4960667658,223,0.9777000000,180.6373415816,73.3800191643,223.2477000000,39.7649192936,13.0000000000,4645.0000000000,56.6421185206,0.6602560436
208,1294.8755760369,33.7303895138,848.6970812196,12.5354058284,217,0.9783000000,182.8690857481,73.7679139288,223.3924000000,39.7866485726,10.0000000000,4594.0000000000,57.6133119406,0.6554275151
209,1303.5981308411,33.8355940068,854.9880783977,12.5996313059,214,0.9786000000,184.2085076398,74.6393722902,223.4892000000,39.8081568622,9.0000000000,4469.0000000000,58.4457818166,0.6558678309
210,1329.3269230769,34.2455670507,853.0923662939,12.5127159504,208,0.9792000000,185.8359497160,75.7483763082,223.5720000000,39.8295986208,10.0000000000,4346.0000000000,59.1513128727,0.6417476029
211,1347.3283582090,34.5677400001,849.3803135560,12.3450277234,201,0.9799000000,187.4066827663,75.9047192157,223.5199000000,39.8502038714,13.0000000000,4297.0000000000,59.9106680363,0.6304181964
212,1352.2051282051,34.7132193768,833.5416184674,12.1324988648,195,0.9805000000,188.8399364527,75.2400419846,223.4876000000,39.8699699542,10.0000000000,4250.0000000000,59.6911551115,0.6164313395
213,1364.1746031746,34.9471564803,830.0472072955,11.9528597882,189,0.9811000000,190.3199092964,74.0249951334,223.5871000000,39.8893225328,17.0000000000,4373.0000000000,60.3770501241,0.6084611203
214,1349.5824175824,34.7560433069,820.2149820832,11.8995744138,182,0.9818000000,190.6059622368,73.8555541574,223.6277000000,39.9079652607,26.0000000000,4498.0000000000,60.7983794984,0.6077546442
215,1360.3966480447,34.9479845018,822.0137109528,11.7913115175,179,0.9821000000,192.1748406020,74.4832377455,223.6368000000,39.9261403504,109.0000000000,4625.0000000000,61.4401894289,0.6042456163
216,1375.1812865497,35.1383640780,832.5680323786,11.8522848629,171,0.9829000000,195.7518718753,74.5648615946,223.6441000000,39.9435151707,90.0000000000,4672.0000000000,63.6680687151,0.6054242015
217,1381.2142857143,35.1799368766,840.1604448730,11.9827512315,168,0.9832000000,196.6337975599,75.3504697500,223.6961000000,39.9603299131,97.0000000000,4545.0000000000,64.8197855748,0.6082766835
218,1380.3086419753,35.1221133015,850.5955378073,12.1138680532,162,0.9838000000,196.5651484836,76.2903690686,223.7037000000,39.9768371198,80.0000000000,4432.0000000000,66.8290969812,0.6162357548
219,1362.6708860759,34.9389130012,818.6796675215,11.9139936364,158,0.9842000000,194.9264337274,73.2267993904,223.7353000000,39.9927441999,73.0000000000,4321.0000000000,65.1306572903,0.6007904593
220,1372.3566878981,35.0808034626,820.2269843737,11.9035253734,157,0.9843000000,196.4411389773,73.7110746604,223.7680000000,40.0084224248,68.0000000000,4212.0000000000,65.4612398515,0.5976776968
221,1404.3725490196,35.6100933391,814.2422587771,11.6744936251,153,0.9847000000,199.4054421406,73.7932676757,223.9313000000,40.0240829099,85.0000000000,4105.0000000000,65.8275850545,0.5797907823
222,1408.5789473684,35.6332247894,820.8201492724,11.7835579719,152,0.9848000000,199.5093041125,73.7129977005,224.0673000000,40.0397797825,68.0000000000,4000.0000000000,66.5773055539,0.5827292470
223,1441.4383561644,36.1333068278,816.9037599677,11.6542907916,146,0.9854000000,202.2401003263,73.7496442555,224.1885000000,40.0551548123,65.0000000000,4073.0000000000,67.6074362171,0.5667281965
224,1455.6666666667,36.3039208112,824.8526130972,11.7342234682,144,0.9856000000,204.2571486968,74.3380370846,224.2329000000,40.0701408172,50.0000000000,4178.0000000000,68.7377177581,0.5666493793
225,1457.4788732394,36.3170748297,829.1853096399,11.7706817582,142,0.9858000000,204.9311429309,74.9543750822,224.3215000000,40.0848205954,37.0000000000,4253.0000000000,69.5836854423,0.5689175499
226,1466.0579710145,36.4321943971,833.5539397978,11.7793540751,138,0.9862000000,205.8751621783,74.8669765704,224.3337000000,40.0988945247,40.0000000000,4360.0000000000,70.9568234993,0.5685681987
227,1474.8529411765,36.5477712779,841.7200747612,11.7946324995,136,0.9864000000,207.4335867484,75.5749035879,224.4037000000,40.1129865188,53.0000000000,4437.0000000000,72.1769009538,0.5707145786
228,1487.7462686567,36.7830392975,843.6958644795,11.6083714919,134,0.9866000000,209.2521366585,76.2865713575,224.4337000000,40.1267834672,106.0000000000,4546.0000000000,72.8842218117,0.5670966093
229,1490.2121212121,36.8400074075,841.1962534526,11.5336887172,132,0.9868000000,210.2402743885,76.3167600937,224.4235000000,40.1399563591,97.0000000000,4657.0000000000,73.2167359999,0.5644808826
230,1490.9230769231,36.8366277317,847.3158398994,11.5752293402,130,0.9870000000,211.0227247500,76.8269181630,224.5469000000,40.1529672176,100.0000000000,4736.0000000000,74.3145152270,0.5683162686
231,1496.9062500000,36.8929036378,854.0249505787,11.6541799871,128,0.9872000000,210.0207972396,76.0816106245,224.7165000000,40.1656666487,85.0000000000,4625.0000000000,75.4858542321,0.5705266783
232,1502.3307086614,36.9341156474,860.6399290541,11.7559265908,127,0.9873000000,210.9147764596,76.8694560641,224.7658000000,40.1780984670,72.0000000000,4706.0000000000,76.3694443310,0.5728698243
233,1501.0325203252,36.8921820797,865.3606413472,11.8321351296,123,0.9877000000,210.7367518695,77.7341957005,224.7669000000,40.1904056549,85.0000000000,4789.0000000000,78.0269413339,0.5765102552
234,1490.6611570248,36.7301753776,874.2806020585,11.8977045584,121,0.9879000000,210.9160631377,77.9080810198,224.8066000000,40.2023239932,82.0000000000,4900.0000000000,79.4800547326,0.5865052550
235,1508.4621848739,36.9637467322,884.1378537131,11.9223996070,119,0.9881000000,212.4854715514,78.9686421918,224.8121000000,40.2140478643,81.0000000000,5013.0000000000,81.0487841665,0.5861186728
236,1510.5172413793,36.9162911921,898.5457262246,12.1533816691,116,0.9884000000,214.1854557152,80.3092454196,224.7893000000,40.2254099090,64.0000000000,4930.0000000000,83.4278762494,0.5948596293
237,1512.9304347826,36.9368018899,898.5315142594,12.1902871554,115,0.9885000000,215.6944754884,81.0036122903,224.7222000000,40.2364920616,49.0000000000,4817.0000000000,83.7884957402,0.5939014072
238,1481.3035714286,36.5716939983,858.9502193218,11.9922795799,112,0.9888000000,214.4725451235,76.9254334663,224.6760000000,40.2468634950,50.0000000000,3994.0000000000,81.1631667468,0.5798610331
239,1483.1818181818,36.5607009434,872.7422422959,12.1035930496,110,0.9890000000,214.4561824495,77.7902063441,224.7562000000,40.2572432638,53.0000000000,4121.0000000000,83.2127078083,0.5884256614
240,1489.4444444444,36.6139793722,878.1021974325,12.2008589443,108,0.9892000000,216.7644470972,78.2648576259,224.7722000000,40.2671886605,40.0000000000,4132.0000000000,84.4954233439,0.5895501512
241,1509.1538461538,36.8360725299,893.7423347625,12.3392709156,104,0.9896000000,216.5970805115,79.3634080859,224.8730000000,40.2772117343,45.0000000000,4261.0000000000,87.6386462515,0.5922141981
242,1516.2135922330,36.9028933919,901.2726239756,12.4253793317,103,0.9897000000,217.2628646244,80.2555299768,224.9137000000,40.2870828916,34.0000000000,4392.0000000000,88.8050304011,0.5944232584
243,1523.6930693069,36.9303855327,921.2606273022,12.6427723902,101,0.9899000000,217.5727946283,81.4757295512,224.9542000000,40.2969094983,41.0000000000,4525.0000000000,91.6688586042,0.6046234940
244,1550.2886597938,37.2866392083,932.9407220731,12.6489207581,97,0.9903000000,219.1869490805,80.5061579612,225.0015000000,40.3062724139,50.0000000000,4538.0000000000,94.7257784454,0.6017851683
245,1552.9157894737,37.2870327491,943.1718006494,12.7511951691,95,0.9905000000,219.4019779023,79.9953154583,225.0320000000,40.3152136579,41.0000000000,4673.0000000000,96.7673849763,0.6073554065
246,1551.2903225806,37.1791518902,964.1854836574,13.0000379733,93,0.9907000000,221.2284727249,81.1664211327,225.0897000000,40.3238889451,32.0000000000,4810.0000000000,99.9813771313,0.6215377416
247,1558.4623655914,37.2331247090,971.3297011667,13.1208532496,93,0.9907000000,222.1639781450,81.7409803275,225.1564000000,40.3325891455,25.0000000000,4949.0000000000,100.7221979767,0.6232615703
248,1559.9784946237,37.2081422295,980.4385893540,13.2488734031,93,0.9907000000,223.0932286385,82.3112044431,225.1705000000,40.3412311750,18.0000000000,5090.0000000000,101.6667456810,0.6284949393
249,1561.3076923077,37.1589383104,989.9399437030,13.4358102083,91,0.9909000000,224.5963222857,83.6748415500,225.1220000000,40.3496801172,13.0000000000,5077.0000000000,103.7739032249,0.6340453894
250,1558.7865168539,37.0740657425,1002.6833937654,13.5757197297,89,0.9911000000,225.7066998580,84.1232716947,225.1763000000,40.3579762275,10.0000000000,5220.0000000000,106.2842271709,0.6432461296
251,1567.1573033708,37.1791874513,1002.8631472487,13.5965188129,89,0.9911000000,226.6358923511,84.6834590338,225.2508000000,40.3662460407,9.0000000000,5233.0000000000,106.3032810020,0.6399250063
252,1578.2558139535,37.2290151734,1030.4275832521,13.8656497566,86,0.9914000000,226.5674648950,85.3301944212,225.3624000000,40.3744509081,10.0000000000,5378.0000000000,111.1138638874,0.6528900918
253,1587.3720930233,37.3379664002,1035.6776687946,13.9013797200,86,0.9914000000,227.5306594218,85.9544033372,225.4408000000,40.3827343810,17.0000000000,5525.0000000000,111.6799951710,0.6524479505
254,1613.9047619048,37.6993437525,1042.9683784990,13.8803545537,84,0.9916000000,230.2627908680,86.8466923850,225.5356000000,40.3910626688,26.0000000000,5674.0000000000,113.7971795694,0.6462391110
255,1625.2000000000,37.8963553832,1038.0398643597,13.7501363146,80,0.9920000000,230.3562843323,86.2697995352,225.6258000000,40.3993125467,29.0000000000,5689.0000000000,116.0563850032,0.6387151516
256,1645.3246753247,38.2219382322,1026.0416745740,13.5796948824,77,0.9923000000,232.4426253394,87.6920010435,225.5763000000,40.4072935462,40.0000000000,5540.0000000000,116.9283007061,0.6236104581
257,1642.2800000000,38.2535603560,1006.8317378126,13.3770370445,75,0.9925000000,233.0211956413,87.6373002834,225.5662000000,40.4150039904,45.0000000000,5393.0000000000,116.2589149709,0.6130694752
258,1634.7837837838,38.1514891242,1011.4515027621,13.3883405017,74,0.9926000000,233.6558194873,88.7862142330,225.5854000000,40.4225086831,50.0000000000,5410.0000000000,117.5788489000,0.6187065915
259,1663.8888888889,38.4932538036,1018.8706650497,13.4966032949,72,0.9928000000,235.7302954471,89.7130675051,225.6354000000,40.4300074120,65.0000000000,5265.0000000000,120.0750594014,0.6123429706
260,1680.2253521127,38.6662617182,1026.8469199953,13.6068202330,71,0.9929000000,238.4777364884,89.8228966047,225.6647000000,40.4374037050,52.0000000000,5284.0000000000,121.8643090423,0.6111364280
261,1672.0144927536,38.5204181043,1027.5060914203,13.7183046264,69,0.9931000000,239.6342585438,90.8559448866,225.7442000000,40.4446324179,41.0000000000,5141.0000000000,123.6971973665,0.6145318093
262,1675.7058823529,38.5051741827,1036.2553776036,13.8945112729,68,0.9932000000,239.7810932813,91.8251678845,225.7910000000,40.4517927596,34.0000000000,5122.0000000000,125.6644228522,0.6183993197
263,1704.1641791045,38.8112958963,1038.0000373424,14.0658270269,67,0.9933000000,240.2649703446,92.9832088337,225.8983000000,40.4589918982,25.0000000000,4981.0000000000,126.8118878039,0.6090962655
264,1725.9696969697,39.1482158165,1031.1614806041,13.9063616865,66,0.9934000000,242.7503099345,93.5390499072,225.9091000000,40.4659607424,32.0000000000,5000.0000000000,126.9272040880,0.5974389252
265,1758.1875000000,39.5952726689,1029.9780773608,13.7986188538,64,0.9936000000,245.0135174049,95.2399608401,225.8957000000,40.4725553692,41.0000000000,5021.0000000000,128.7472596701,0.5858181095
266,1770.6984126984,39.7395174867,1035.4410552448,13.8372382585,63,0.9937000000,247.7557721120,95.6033135825,225.8688000000,40.4789221111,52.0000000000,4882.0000000000,130.4533109259,0.5847642082
267,1754.1612903226,39.5284927901,1028.6608612822,13.8441160088,62,0.9938000000,243.2874589498,86.6515502812,225.9662000000,40.4849876345,45.0000000000,4905.0000000000,130.6400600230,0.5864117895
268,1770.7017543860,39.6008037483,1060.8809640207,14.2294798526,57,0.9943000000,245.4035247736,89.3782375879,225.9519000000,40.4906754903,50.0000000000,4930.0000000000,140.5171163840,0.5991302383
269,1779.3859649123,39.6661856878,1074.4496388708,14.3519921227,57,0.9943000000,246.4165737733,89.9165430932,226.0014000000,40.4964498696,41.0000000000,4957.0000000000,142.3143312721,0.6038316925
270,1779.1481481481,39.7368352132,1064.6632297900,14.1468044232,54,0.9946000000,246.4132649691,87.3185936028,225.9934000000,40.5019427432,34.0000000000,4820.0000000000,144.8823144938,0.5984117910
271,1784.7777777778,39.8557370464,1063.6895722779,14.0106388956,54,0.9946000000,247.4208792892,87.8082886115,226.0238000000,40.5073838605,45.0000000000,4793.0000000000,144.7498164889,0.5959787182
272,1784.6923076923,39.8121398128,1079.8814667585,14.1310237145,52,0.9948000000,248.5135120351,89.3614774542,226.0638000000,40.5124663366,58.0000000000,4658.0000000000,149.7526153777,0.6050799133
273,1714.2244897959,38.9293102481,1082.4336010235,14.0972796454,49,0.9951000000,243.5425960197,86.2506089990,226.0633000000,40.5171093276,73.0000000000,4633.0000000000,154.6333715748,0.6314421521
274,1700.8750000000,38.7235264736,1105.3155587320,14.1902606548,48,0.9952000000,241.4389988981,85.1059247674,226.0403000000,40.5216447231,68.0000000000,4768.0000000000,159.5385588433,0.6498511406
275,1706.2765957447,38.7187317238,1130.4054949748,14.3922343452,47,0.9953000000,242.0214670841,86.5987220817,226.0542000000,40.5262082987,65.0000000000,4745.0000000000,164.8865879137,0.6624983885
276,1675.5909090909,38.2225206414,1148.1043332021,14.6502499946,44,0.9956000000,237.6662551435,80.8494519384,226.0848000000,40.5304589113,68.0000000000,4610.0000000000,173.0832406097,0.6851936991
277,1679.5454545455,38.2998418781,1139.3634876653,14.5831260934,44,0.9956000000,238.6270508773,81.5179091640,226.1022000000,40.5346864126,53.0000000000,4589.0000000000,171.7655085644,0.6783760955
278,1660.5581395349,38.0232830589,1153.8002991596,14.6556502741,43,0.9957000000,237.6793834062,82.2110143341,226.0951000000,40.5384437958,40.0000000000,4724.0000000000,175.9528960712,0.6948268005
279,1639.7619047619,37.7413611763,1146.9175212078,14.6748615435,42,0.9958000000,237.7088538630,83.6239155801,226.1107000000,40.5419867045,29.0000000000,4745.0000000000,176.9732156526,0.6994414969
280,1635.0731707317,37.5577144780,1173.0614603541,14.9830322005,41,0.9959000000,238.4863617451,85.2682017007,226.0924000000,40.5455114484,20.0000000000,4882.0000000000,183.2014211900,0.7174366758
281,1654.1000000000,37.8082210794,1172.9446662141,14.9879424475,40,0.9960000000,240.6624666767,86.5502001845,226.0982000000,40.5490479452,17.0000000000,4905.0000000000,185.4588357291,0.7091135156
282,1661.4358974359,37.8367895732,1175.3480618113,15.1595927462,39,0.9961000000,242.7575719448,87.9131321482,226.0771000000,40.5525038452,16.0000000000,4768.0000000000,188.2063152162,0.7074290760
283,1669.0000000000,37.8313186200,1193.1375709271,15.4204841516,38,0.9962000000,243.4910444878,89.6615926828,226.1417000000,40.5559695170,17.0000000000,4633.0000000000,193.5524723603,0.7148817082
284,1730.1111111111,38.6569289956,1196.8234757468,15.3542486545,36,0.9964000000,247.4969706918,91.7013784364,226.1425000000,40.5594379460,26.0000000000,4658.0000000000,199.4705792911,0.6917610482
285,1735.7428571429,38.5983375300,1232.9772641365,15.6815559517,35,0.9965000000,248.8096180044,93.6461267075,226.1864000000,40.5629646616,25.0000000000,4793.0000000000,208.4111961537,0.7103455786
