trial,final_step,trapped,contact_dead,boundary_dead
0,151,1,0,0
1,91,1,0,0
2,93,1,0,0
3,53,1,0,0
4,55,1,0,0
5,17,1,0,0
6,39,1,0,0
7,19,1,0,0
8,64,1,0,0
9,75,1,0,0
10,28,1,0,0
11,21,1,0,0
12,31,1,0,0
13,24,1,0,0
14,45,1,0,0
15,113,1,0,0
16,68,1,0,0
17,17,1,0,0
18,69,1,0,0
19,31,1,0,0
20,23,1,0,0
21,39,1,0,0
22,29,1,0,0
23,82,1,0,0
24,72,1,0,0
25,80,1,0,0
26,33,1,0,0
27,60,1,0,0
28,132,1,0,0
29,17,1,0,0
30,24,1,0,0
31,148,1,0,0
32,81,1,0,0
33,35,1,0,0
34,77,1,0,0
35,117,1,0,0
36,24,1,0,0
37,44,1,0,0
38,33,1,0,0
39,69,1,0,0
40,106,1,0,0
41,89,1,0,0
42,137,1,0,0
43,103,1,0,0
44,25,1,0,0
45,53,1,0,0
46,46,1,0,0
47,28,1,0,0
48,42,1,0,0
49,100,1,0,0
50,72,1,0,0
51,106,1,0,0
52,12,1,0,0
53,61,1,0,0
54,65,1,0,0
55,187,1,0,0
56,96,1,0,0
57,29,1,0,0
58,75,1,0,0
59,34,1,0,0
60,58,1,0,0
61,101,1,0,0
62,82,1,0,0
63,37,1,0,0
64,91,1,0,0
65,60,1,0,0
66,68,1,0,0
67,97,1,0,0
68,59,1,0,0
69,51,1,0,0
70,102,1,0,0
71,54,1,0,0
72,61,1,0,0
73,66,1,0,0
74,31,1,0,0
75,53,1,0,0
76,51,1,0,0
77,9,1,0,0
78,17,1,0,0
79,57,1,0,0
80,93,1,0,0
81,55,1,0,0
82,148,1,0,0
83,14,1,0,0
84,98,1,0,0
85,114,1,0,0
86,17,1,0,0
87,141,1,0,0
88,124,1,0,0
89,122,1,0,0
90,80,1,0,0
91,37,1,0,0
92,35,1,0,0
93,63,1,0,0
94,91,1,0,0
95,136,1,0,0
96,22,1,0,0
97,41,1,0,0
98,75,1,0,0
99,48,1,0,0
100,169,1,0,0
101,64,1,0,0
102,26,1,0,0
103,111,1,0,0
104,24,1,0,0
105,34,1,0,0
106,43,1,0,0
107,215,1,0,0
108,36,1,0,0
109,85,1,0,0
110,39,1,0,0
111,21,1,0,0
112,71,1,0,0
113,79,1,0,0
114,65,1,0,0
115,70,1,0,0
116,54,1,0,0
117,34,1,0,0
118,66,1,0,0
119,48,1,0,0
120,59,1,0,0
121,45,1,0,0
122,54,1,0,0
123,41,1,0,0
124,23,1,0,0
125,71,1,0,0
126,34,1,0,0
127,134,1,0,0
128,20,1,0,0
129,58,1,0,0
130,158,1,0,0
131,37,1,0,0
132,65,1,0,0
133,7,1,0,0
134,17,1,0,0
135,13,1,0,0
136,63,1,0,0
137,26,1,0,0
138,43,1,0,0
139,40,1,0,0
140,72,1,0,0
141,68,1,0,0
142,99,1,0,0
143,113,1,0,0
144,61,1,0,0
145,93,1,0,0
146,75,1,0,0
147,36,1,0,0
148,75,1,0,0
149,42,1,0,0
150,46,1,0,0
151,85,1,0,0
152,190,1,0,0
153,80,1,0,0
154,173,1,0,0
155,102,1,0,0
156,145,1,0,0
157,68,1,0,0
158,72,1,0,0
159,15,1,0,0
160,38,1,0,0
161,32,1,0,0
162,26,1,0,0
163,78,1,0,0
164,82,1,0,0
165,19,1,0,0
166,53,1,0,0
167,30,1,0,0
168,80,1,0,0
169,63,1,0,0
170,48,1,0,0
171,8,1,0,0
172,25,1,0,0
173,23,1,0,0
174,60,1,0,0
175,56,1,0,0
176,214,1,0,0
177,36,1,0,0
178,107,1,0,0
179,98,1,0,0
180,16,1,0,0
181,105,1,0,0
182,45,1,0,0
183,85,1,0,0
184,150,1,0,0
185,55,1,0,0
186,220,1,0,0
187,45,1,0,0
188,51,1,0,0
189,24,1,0,0
190,63,1,0,0
191,35,1,0,0
192,60,1,0,0
193,55,1,0,0
194,31,1,0,0
195,33,1,0,0
196,62,1,0,0
197,28,1,0,0
198,33,1,0,0
199,114,1,0,0
200,133,1,0,0
201,48,1,0,0
202,25,1,0,0
203,105,1,0,0
204,66,1,0,0
205,100,1,0,0
206,58,1,0,0
207,147,1,0,0
208,19,1,0,0
209,80,1,0,0
210,37,1,0,0
211,21,1,0,0
212,67,1,0,0
213,140,1,0,0
214,173,1,0,0
215,60,1,0,0
216,44,1,0,0
217,164,1,0,0
218,36,1,0,0
219,79,1,0,0
220,41,1,0,0
221,52,1,0,0
222,158,1,0,0
223,47,1,0,0
224,78,1,0,0
225,38,1,0,0
226,38,1,0,0
227,40,1,0,0
228,28,1,0,0
229,9,1,0,0
230,119,1,0,0
231,87,1,0,0
232,41,1,0,0
233,18,1,0,0
234,162,1,0,0
235,35,1,0,0
236,25,1,0,0
237,67,1,0,0
238,49,1,0,0
239,143,1,0,0
240,34,1,0,0
241,12,1,0,0
242,147,1,0,0
243,56,1,0,0
244,87,1,0,0
245,55,1,0,0
246,71,1,0,0
247,14,1,0,0
248,24,1,0,0
249,62,1,0,0
250,46,1,0,0
251,28,1,0,0
252,53,1,0,0
253,163,1,0,0
254,16,1,0,0
255,30,1,0,0
256,15,1,0,0
257,74,1,0,0
258,37,1,0,0
259,44,1,0,0
260,76,1,0,0
261,65,1,0,0
262,59,1,0,0
263,182,1,0,0
264,83,1,0,0
265,44,1,0,0
266,25,1,0,0
267,49,1,0,0
268,13,1,0,0
269,64,1,0,0
270,79,1,0,0
271,67,1,0,0
272,19,1,0,0
273,28,1,0,0
274,34,1,0,0
275,43,1,0,0
276,16,1,0,0
277,153,1,0,0
278,24,1,0,0
279,53,1,0,0
280,119,1,0,0
281,107,1,0,0
282,15,1,0,0
283,115,1,0,0
284,47,1,0,0
285,103,1,0,0
286,41,1,0,0
287,129,1,0,0
288,62,1,0,0
289,40,1,0,0
290,82,1,0,0
291,116,1,0,0
292,18,1,0,0
293,72,1,0,0
294,63,1,0,0
295,36,1,0,0
296,37,1,0,0
297,157,1,0,0
298,36,1,0,0
299,22,1,0,0
300,388,1,0,0
301,75,1,0,0
302,36,1,0,0
303,86,1,0,0
304,56,1,0,0
305,30,1,0,0
306,41,1,0,0
307,56,1,0,0
308,37,1,0,0
309,15,1,0,0
310,142,1,0,0
311,75,1,0,0
312,54,1,0,0
313,93,1,0,0
314,24,1,0,0
315,152,1,0,0
316,30,1,0,0
317,49,1,0,0
318,21,1,0,0
319,90,1,0,0
320,95,1,0,0
321,20,1,0,0
322,116,1,0,0
323,187,1,0,0
324,46,1,0,0
325,46,1,0,0
326,81,1,0,0
327,22,1,0,0
328,174,1,0,0
329,105,1,0,0
330,42,1,0,0
331,42,1,0,0
332,80,1,0,0
333,41,1,0,0
334,47,1,0,0
335,19,1,0,0
336,60,1,0,0
337,78,1,0,0
338,57,1,0,0
339,166,1,0,0
340,123,1,0,0
341,33,1,0,0
342,17,1,0,0
343,40,1,0,0
344,15,1,0,0
345,103,1,0,0
346,71,1,0,0
347,37,1,0,0
348,78,1,0,0
349,130,1,0,0
350,137,1,0,0
351,121,1,0,0
352,55,1,0,0
353,123,1,0,0
354,32,1,0,0
355,24,1,0,0
356,25,1,0,0
357,117,1,0,0
358,126,1,0,0
359,78,1,0,0
360,106,1,0,0
361,93,1,0,0
362,35,1,0,0
363,34,1,0,0
364,27,1,0,0
365,28,1,0,0
366,17,1,0,0
367,32,1,0,0
368,50,1,0,0
369,26,1,0,0
370,30,1,0,0
371,138,1,0,0
372,64,1,0,0
373,35,1,0,0
374,96,1,0,0
375,33,1,0,0
376,18,1,0,0
377,74,1,0,0
378,240,1,0,0
379,34,1,0,0
380,48,1,0,0
381,65,1,0,0
382,62,1,0,0
383,21,1,0,0
384,33,1,0,0
385,131,1,0,0
386,114,1,0,0
387,32,1,0,0
388,25,1,0,0
389,40,1,0,0
390,120,1,0,0
391,24,1,0,0
392,201,1,0,0
393,136,1,0,0
394,19,1,0,0
395,21,1,0,0
396,90,1,0,0
397,122,1,0,0
398,193,1,0,0
399,83,1,0,0
400,85,1,0,0
401,407,1,0,0
402,76,1,0,0
403,34,1,0,0
404,21,1,0,0
405,175,1,0,0
406,25,1,0,0
407,29,1,0,0
408,45,1,0,0
409,130,1,0,0
410,19,1,0,0
411,196,1,0,0
412,178,1,0,0
413,11,1,0,0
414,275,1,0,0
415,119,1,0,0
416,82,1,0,0
417,77,1,0,0
418,34,1,0,0
419,21,1,0,0
420,90,1,0,0
421,179,1,0,0
422,47,1,0,0
423,117,1,0,0
424,181,1,0,0
425,265,1,0,0
426,45,1,0,0
427,69,1,0,0
428,51,1,0,0
429,71,1,0,0
430,118,1,0,0
431,106,1,0,0
432,86,1,0,0
433,73,1,0,0
434,70,1,0,0
435,119,1,0,0
436,140,1,0,0
437,58,1,0,0
438,28,1,0,0
439,78,1,0,0
440,61,1,0,0
441,21,1,0,0
442,84,1,0,0
443,82,1,0,0
444,73,1,0,0
445,239,1,0,0
446,135,1,0,0
447,33,1,0,0
448,84,1,0,0
449,55,1,0,0
450,8,1,0,0
451,67,1,0,0
452,72,1,0,0
453,173,1,0,0
454,67,1,0,0
455,24,1,0,0
456,32,1,0,0
457,121,1,0,0
458,30,1,0,0
459,109,1,0,0
460,76,1,0,0
461,64,1,0,0
462,43,1,0,0
463,56,1,0,0
464,50,1,0,0
465,87,1,0,0
466,27,1,0,0
467,45,1,0,0
468,20,1,0,0
469,40,1,0,0
470,94,1,0,0
471,17,1,0,0
472,237,1,0,0
473,66,1,0,0
474,26,1,0,0
475,51,1,0,0
476,54,1,0,0
477,61,1,0,0
478,70,1,0,0
479,35,1,0,0
480,39,1,0,0
481,63,1,0,0
482,39,1,0,0
483,75,1,0,0
484,22,1,0,0
485,57,1,0,0
486,20,1,0,0
487,151,1,0,0
488,13,1,0,0
489,30,1,0,0
490,68,1,0,0
491,63,1,0,0
492,45,1,0,0
493,19,1,0,0
494,81,1,0,0
495,55,1,0,0
496,47,1,0,0
497,96,1,0,0
498,61,1,0,0
499,62,1,0,0
500,86,1,0,0
501,68,1,0,0
502,39,1,0,0
503,75,1,0,0
504,46,1,0,0
505,23,1,0,0
506,44,1,0,0
507,95,1,0,0
508,63,1,0,0
509,22,1,0,0
510,111,1,0,0
511,31,1,0,0
512,112,1,0,0
513,74,1,0,0
514,200,1,0,0
515,71,1,0,0
516,201,1,0,0
517,54,1,0,0
518,169,1,0,0
519,136,1,0,0
520,42,1,0,0
521,47,1,0,0
522,84,1,0,0
523,110,1,0,0
524,27,1,0,0
525,77,1,0,0
526,23,1,0,0
527,38,1,0,0
528,73,1,0,0
529,112,1,0,0
530,109,1,0,0
531,232,1,0,0
532,31,1,0,0
533,146,1,0,0
534,114,1,0,0
535,62,1,0,0
536,59,1,0,0
537,53,1,0,0
538,152,1,0,0
539,23,1,0,0
540,66,1,0,0
541,103,1,0,0
542,111,1,0,0
543,186,1,0,0
544,52,1,0,0
545,46,1,0,0
546,154,1,0,0
547,63,1,0,0
548,55,1,0,0
549,38,1,0,0
550,21,1,0,0
551,40,1,0,0
552,92,1,0,0
553,36,1,0,0
554,72,1,0,0
555,44,1,0,0
556,45,1,0,0
557,57,1,0,0
558,26,1,0,0
559,58,1,0,0
560,15,1,0,0
561,29,1,0,0
562,177,1,0,0
563,128,1,0,0
564,140,1,0,0
565,123,1,0,0
566,103,1,0,0
567,137,1,0,0
568,145,1,0,0
569,155,1,0,0
570,56,1,0,0
571,29,1,0,0
572,63,1,0,0
573,37,1,0,0
574,35,1,0,0
575,131,1,0,0
576,27,1,0,0
577,14,1,0,0
578,69,1,0,0
579,171,1,0,0
580,32,1,0,0
581,96,1,0,0
582,64,1,0,0
583,17,1,0,0
584,40,1,0,0
585,33,1,0,0
586,30,1,0,0
587,19,1,0,0
588,53,1,0,0
589,91,1,0,0
590,176,1,0,0
591,11,1,0,0
592,39,1,0,0
593,108,1,0,0
594,131,1,0,0
595,128,1,0,0
596,108,1,0,0
597,60,1,0,0
598,18,1,0,0
599,31,1,0,0
600,45,1,0,0
601,24,1,0,0
602,74,1,0,0
603,93,1,0,0
604,35,1,0,0
605,98,1,0,0
606,37,1,0,0
607,85,1,0,0
608,21,1,0,0
609,78,1,0,0
610,54,1,0,0
611,43,1,0,0
612,47,1,0,0
613,95,1,0,0
614,29,1,0,0
615,73,1,0,0
616,67,1,0,0
617,42,1,0,0
618,35,1,0,0
619,146,1,0,0
620,53,1,0,0
621,41,1,0,0
622,42,1,0,0
623,68,1,0,0
624,25,1,0,0
625,138,1,0,0
626,50,1,0,0
627,161,1,0,0
628,70,1,0,0
629,49,1,0,0
630,74,1,0,0
631,160,1,0,0
632,41,1,0,0
633,31,1,0,0
634,43,1,0,0
635,79,1,0,0
636,55,1,0,0
637,13,1,0,0
638,15,1,0,0
639,140,1,0,0
640,39,1,0,0
641,38,1,0,0
642,62,1,0,0
643,27,1,0,0
644,83,1,0,0
645,210,1,0,0
646,53,1,0,0
647,45,1,0,0
648,45,1,0,0
649,85,1,0,0
650,29,1,0,0
651,36,1,0,0
652,61,1,0,0
653,114,1,0,0
654,42,1,0,0
655,117,1,0,0
656,186,1,0,0
657,53,1,0,0
658,35,1,0,0
659,108,1,0,0
660,98,1,0,0
661,53,1,0,0
662,34,1,0,0
663,117,1,0,0
664,88,1,0,0
665,55,1,0,0
666,28,1,0,0
667,72,1,0,0
668,105,1,0,0
669,136,1,0,0
670,29,1,0,0
671,222,1,0,0
672,249,1,0,0
673,19,1,0,0
674,135,1,0,0
675,156,1,0,0
676,125,1,0,0
677,57,1,0,0
678,87,1,0,0
679,86,1,0,0
680,58,1,0,0
681,134,1,0,0
682,37,1,0,0
683,41,1,0,0
684,88,1,0,0
685,135,1,0,0
686,70,1,0,0
687,31,1,0,0
688,20,1,0,0
689,47,1,0,0
690,26,1,0,0
691,82,1,0,0
692,53,1,0,0
693,255,1,0,0
694,45,1,0,0
695,73,1,0,0
696,272,1,0,0
697,13,1,0,0
698,64,1,0,0
699,119,1,0,0
700,109,1,0,0
701,79,1,0,0
702,43,1,0,0
703,39,1,0,0
704,24,1,0,0
705,106,1,0,0
706,166,1,0,0
707,34,1,0,0
708,81,1,0,0
709,64,1,0,0
710,187,1,0,0
711,34,1,0,0
712,31,1,0,0
713,120,1,0,0
714,69,1,0,0
715,79,1,0,0
716,74,1,0,0
717,92,1,0,0
718,19,1,0,0
719,90,1,0,0
720,21,1,0,0
721,41,1,0,0
722,41,1,0,0
723,15,1,0,0
724,96,1,0,0
725,317,1,0,0
726,121,1,0,0
727,71,1,0,0
728,34,1,0,0
729,68,1,0,0
730,49,1,0,0
731,47,1,0,0
732,56,1,0,0
733,96,1,0,0
734,52,1,0,0
735,18,1,0,0
736,28,1,0,0
737,16,1,0,0
738,89,1,0,0
739,62,1,0,0
740,69,1,0,0
741,73,1,0,0
742,163,1,0,0
743,44,1,0,0
744,101,1,0,0
745,35,1,0,0
746,20,1,0,0
747,36,1,0,0
748,28,1,0,0
749,112,1,0,0
750,43,1,0,0
751,135,1,0,0
752,70,1,0,0
753,92,1,0,0
754,143,1,0,0
755,21,1,0,0
756,53,1,0,0
757,91,1,0,0
758,71,1,0,0
759,91,1,0,0
760,182,1,0,0
761,30,1,0,0
762,18,1,0,0
763,30,1,0,0
764,254,1,0,0
765,30,1,0,0
766,57,1,0,0
767,165,1,0,0
768,41,1,0,0
769,83,1,0,0
770,38,1,0,0
771,17,1,0,0
772,52,1,0,0
773,107,1,0,0
774,50,1,0,0
775,17,1,0,0
776,27,1,0,0
777,215,1,0,0
778,127,1,0,0
779,88,1,0,0
780,108,1,0,0
781,16,1,0,0
782,51,1,0,0
783,35,1,0,0
784,28,1,0,0
785,15,1,0,0
786,19,1,0,0
787,23,1,0,0
788,73,1,0,0
789,81,1,0,0
790,33,1,0,0
791,34,1,0,0
792,131,1,0,0
793,79,1,0,0
794,151,1,0,0
795,106,1,0,0
796,99,1,0,0
797,23,1,0,0
798,63,1,0,0
799,86,1,0,0
800,36,1,0,0
801,47,1,0,0
802,14,1,0,0
803,45,1,0,0
804,31,1,0,0
805,24,1,0,0
806,165,1,0,0
807,37,1,0,0
808,25,1,0,0
809,89,1,0,0
810,70,1,0,0
811,21,1,0,0
812,34,1,0,0
813,64,1,0,0
814,43,1,0,0
815,54,1,0,0
816,72,1,0,0
817,31,1,0,0
818,30,1,0,0
819,23,1,0,0
820,54,1,0,0
821,25,1,0,0
822,64,1,0,0
823,94,1,0,0
824,52,1,0,0
825,99,1,0,0
826,103,1,0,0
827,46,1,0,0
828,42,1,0,0
829,36,1,0,0
830,96,1,0,0
831,65,1,0,0
832,52,1,0,0
833,29,1,0,0
834,25,1,0,0
835,61,1,0,0
836,171,1,0,0
837,32,1,0,0
838,78,1,0,0
839,115,1,0,0
840,80,1,0,0
841,50,1,0,0
842,58,1,0,0
843,99,1,0,0
844,52,1,0,0
845,46,1,0,0
846,37,1,0,0
847,123,1,0,0
848,38,1,0,0
849,45,1,0,0
850,113,1,0,0
851,72,1,0,0
852,69,1,0,0
853,35,1,0,0
854,44,1,0,0
855,34,1,0,0
856,72,1,0,0
857,44,1,0,0
858,23,1,0,0
859,57,1,0,0
860,79,1,0,0
861,37,1,0,0
862,81,1,0,0
863,51,1,0,0
864,53,1,0,0
865,44,1,0,0
866,38,1,0,0
867,23,1,0,0
868,59,1,0,0
869,37,1,0,0
870,290,1,0,0
871,39,1,0,0
872,41,1,0,0
873,19,1,0,0
874,108,1,0,0
875,54,1,0,0
876,55,1,0,0
877,26,1,0,0
878,26,1,0,0
879,118,1,0,0
880,41,1,0,0
881,135,1,0,0
882,51,1,0,0
883,77,1,0,0
884,35,1,0,0
885,34,1,0,0
886,53,1,0,0
887,136,1,0,0
888,33,1,0,0
889,25,1,0,0
890,47,1,0,0
891,129,1,0,0
892,42,1,0,0
893,105,1,0,0
894,54,1,0,0
895,57,1,0,0
896,53,1,0,0
897,10,1,0,0
898,49,1,0,0
899,35,1,0,0
900,68,1,0,0
901,37,1,0,0
902,135,1,0,0
903,25,1,0,0
904,59,1,0,0
905,27,1,0,0
906,135,1,0,0
907,120,1,0,0
908,54,1,0,0
909,75,1,0,0
910,19,1,0,0
911,40,1,0,0
912,55,1,0,0
913,55,1,0,0
914,115,1,0,0
915,53,1,0,0
916,23,1,0,0
917,60,1,0,0
918,43,1,0,0
919,146,1,0,0
920,76,1,0,0
921,58,1,0,0
922,61,1,0,0
923,64,1,0,0
924,17,1,0,0
925,126,1,0,0
926,28,1,0,0
927,27,1,0,0
928,154,1,0,0
929,112,1,0,0
930,75,1,0,0
931,62,1,0,0
932,28,1,0,0
933,54,1,0,0
934,67,1,0,0
935,62,1,0,0
936,47,1,0,0
937,31,1,0,0
938,98,1,0,0
939,63,1,0,0
940,18,1,0,0
941,190,1,0,0
942,71,1,0,0
943,18,1,0,0
944,91,1,0,0
945,115,1,0,0
946,262,1,0,0
947,39,1,0,0
948,33,1,0,0
949,111,1,0,0
950,66,1,0,0
951,18,1,0,0
952,144,1,0,0
953,19,1,0,0
954,128,1,0,0
955,107,1,0,0
956,65,1,0,0
957,60,1,0,0
958,60,1,0,0
959,70,1,0,0
960,104,1,0,0
961,198,1,0,0
962,8,1,0,0
963,28,1,0,0
964,46,1,0,0
965,12,1,0,0
966,114,1,0,0
967,28,1,0,0
968,25,1,0,0
969,80,1,0,0
970,157,1,0,0
971,14,1,0,0
972,23,1,0,0
