trial,final_step,trapped,contact_dead,boundary_dead
0,4,1,1,0
1,5,1,1,0
2,3,1,1,0
3,8,1,1,0
4,6,1,1,0
5,10,1,1,0
6,7,1,1,0
7,7,1,1,0
8,3,1,1,0
9,2,1,1,0
10,10,1,1,0
11,2,1,1,0
12,2,1,1,0
13,6,1,1,0
14,11,1,1,0
15,1,1,1,0
16,1,1,1,0
17,4,1,1,0
18,1,1,1,0
19,7,1,1,0
20,4,1,1,0
21,3,1,1,0
22,9,1,1,0
23,1,1,1,0
24,5,1,1,0
25,10,1,1,0
26,6,1,1,0
27,2,1,1,0
28,1,1,1,0
29,2,1,1,0
30,7,1,1,0
31,5,1,1,0
32,2,1,1,0
33,1,1,1,0
34,3,1,1,0
35,3,1,1,0
36,5,1,1,0
37,7,1,1,0
38,11,1,1,0
39,5,1,1,0
40,3,1,1,0
41,5,1,1,0
42,6,1,1,0
43,12,1,1,0
44,1,1,1,0
45,3,1,1,0
46,2,1,1,0
47,2,1,1,0
48,1,1,1,0
49,1,1,1,0
50,2,1,1,0
51,2,1,1,0
52,7,1,1,0
53,5,1,1,0
54,1,1,1,0
55,3,1,1,0
56,6,1,1,0
57,4,1,1,0
58,4,1,1,0
59,1,1,1,0
60,1,1,1,0
61,3,1,1,0
62,5,1,1,0
63,3,1,1,0
64,10,1,1,0
65,3,1,1,0
66,2,1,1,0
67,3,1,1,0
68,2,1,1,0
69,2,1,1,0
70,3,1,1,0
71,5,1,1,0
72,5,1,1,0
73,1,1,1,0
74,5,1,1,0
75,1,1,1,0
76,5,1,1,0
77,2,1,1,0
78,5,1,1,0
79,3,1,1,0
80,1,1,1,0
81,3,1,1,0
82,5,1,1,0
83,5,1,1,0
84,1,1,1,0
85,2,1,1,0
86,2,1,1,0
87,1,1,1,0
88,6,1,1,0
89,5,1,1,0
90,1,1,1,0
91,1,1,1,0
92,5,1,1,0
93,3,1,1,0
94,1,1,1,0
95,3,1,1,0
96,4,1,1,0
97,3,1,1,0
98,2,1,1,0
99,1,1,1,0
100,2,1,1,0
101,4,1,1,0
102,3,1,1,0
103,4,1,1,0
104,4,1,1,0
105,2,1,1,0
106,3,1,1,0
107,1,1,1,0
108,3,1,1,0
109,3,1,1,0
110,4,1,1,0
111,10,1,1,0
112,3,1,1,0
113,6,1,1,0
114,4,1,1,0
115,3,1,1,0
116,5,1,1,0
117,1,1,1,0
118,1,1,1,0
119,5,1,1,0
120,4,1,1,0
121,1,1,1,0
122,1,1,1,0
123,2,1,1,0
124,6,1,1,0
125,1,1,1,0
126,9,1,1,0
127,2,1,1,0
128,4,1,1,0
129,3,1,1,0
130,3,1,1,0
131,5,1,1,0
132,1,1,1,0
133,3,1,1,0
134,1,1,1,0
135,1,1,1,0
136,1,1,1,0
137,3,1,1,0
138,3,1,1,0
139,1,1,1,0
140,6,1,1,0
141,6,1,1,0
142,3,1,1,0
143,3,1,1,0
144,3,1,1,0
145,4,1,1,0
146,1,1,1,0
147,5,1,1,0
148,4,1,1,0
149,1,1,1,0
150,4,1,1,0
151,13,1,1,0
152,4,1,1,0
153,1,1,1,0
154,1,1,1,0
155,4,1,1,0
156,5,1,1,0
157,5,1,1,0
158,4,1,1,0
159,3,1,1,0
160,3,1,1,0
161,1,1,1,0
162,1,1,1,0
163,3,1,1,0
164,6,1,1,0
165,1,1,1,0
166,3,1,1,0
167,3,1,1,0
168,2,1,1,0
169,3,1,1,0
170,4,1,1,0
171,5,1,1,0
172,1,1,1,0
173,3,1,1,0
174,2,1,1,0
175,1,1,1,0
176,17,1,1,0
177,2,1,1,0
178,8,1,1,0
179,2,1,1,0
180,4,1,1,0
181,3,1,1,0
182,2,1,1,0
183,1,1,1,0
184,4,1,1,0
185,14,1,1,0
186,3,1,1,0
187,1,1,1,0
188,5,1,1,0
189,12,1,1,0
190,2,1,1,0
191,8,1,1,0
192,2,1,1,0
193,8,1,1,0
194,5,1,1,0
195,2,1,1,0
196,1,1,1,0
197,3,1,1,0
198,2,1,1,0
199,1,1,1,0
200,2,1,1,0
201,5,1,1,0
202,4,1,1,0
203,6,1,1,0
204,4,1,1,0
205,2,1,1,0
206,14,1,1,0
207,2,1,1,0
208,4,1,1,0
209,1,1,1,0
210,2,1,1,0
211,6,1,1,0
212,1,1,1,0
213,1,1,1,0
214,2,1,1,0
215,4,1,1,0
216,12,1,1,0
217,1,1,1,0
218,8,1,1,0
219,8,1,1,0
220,1,1,1,0
221,1,1,1,0
222,8,1,1,0
223,2,1,1,0
224,5,1,1,0
225,2,1,1,0
226,9,1,1,0
227,3,1,1,0
228,3,1,1,0
229,4,1,1,0
230,1,1,1,0
231,4,1,1,0
232,4,1,1,0
233,5,1,1,0
234,3,1,1,0
235,2,1,1,0
236,1,1,1,0
237,3,1,1,0
238,3,1,1,0
239,14,1,1,0
240,1,1,1,0
241,4,1,1,0
242,4,1,1,0
243,1,1,1,0
244,6,1,1,0
245,4,1,1,0
246,5,1,1,0
247,1,1,1,0
248,6,1,1,0
249,1,1,1,0
250,3,1,1,0
251,3,1,1,0
252,2,1,1,0
253,1,1,1,0
254,3,1,1,0
255,1,1,1,0
256,1,1,1,0
257,2,1,1,0
258,8,1,1,0
259,1,1,1,0
260,2,1,1,0
261,2,1,1,0
262,7,1,1,0
263,6,1,1,0
264,3,1,1,0
265,8,1,1,0
266,5,1,1,0
267,6,1,1,0
268,10,1,1,0
269,1,1,1,0
270,3,1,1,0
271,11,1,1,0
272,8,1,1,0
273,3,1,1,0
274,2,1,1,0
275,6,1,1,0
276,2,1,1,0
277,2,1,1,0
278,1,1,1,0
279,3,1,1,0
280,7,1,1,0
281,10,1,1,0
282,8,1,1,0
283,6,1,1,0
284,1,1,1,0
285,5,1,1,0
286,2,1,1,0
287,6,1,1,0
288,4,1,1,0
289,2,1,1,0
290,3,1,1,0
291,1,1,1,0
292,2,1,1,0
293,3,1,1,0
294,1,1,1,0
295,3,1,1,0
296,2,1,1,0
297,2,1,1,0
298,5,1,1,0
299,3,1,1,0
300,3,1,1,0
301,12,1,1,0
302,2,1,1,0
303,5,1,1,0
304,2,1,1,0
305,3,1,1,0
306,1,1,1,0
307,1,1,1,0
308,2,1,1,0
309,4,1,1,0
310,3,1,1,0
311,1,1,1,0
312,1,1,1,0
313,1,1,1,0
314,1,1,1,0
315,3,1,1,0
316,10,1,1,0
317,3,1,1,0
318,1,1,1,0
319,2,1,1,0
320,6,1,1,0
321,1,1,1,0
322,4,1,1,0
323,2,1,1,0
324,2,1,1,0
325,3,1,1,0
326,1,1,1,0
327,1,1,1,0
328,6,1,1,0
329,7,1,1,0
330,3,1,1,0
331,8,1,1,0
332,2,1,1,0
333,1,1,1,0
334,2,1,1,0
335,1,1,1,0
336,1,1,1,0
337,2,1,1,0
338,1,1,1,0
339,2,1,1,0
340,4,1,1,0
341,2,1,1,0
342,5,1,1,0
343,2,1,1,0
344,1,1,1,0
345,2,1,1,0
346,1,1,1,0
347,1,1,1,0
348,1,1,1,0
349,3,1,1,0
350,2,1,1,0
351,7,1,1,0
352,1,1,1,0
353,1,1,1,0
354,4,1,1,0
355,3,1,1,0
356,3,1,1,0
357,3,1,1,0
358,7,1,1,0
359,11,1,1,0
360,3,1,1,0
361,1,1,1,0
362,4,1,1,0
363,2,1,1,0
364,3,1,1,0
365,6,1,1,0
366,1,1,1,0
367,2,1,1,0
368,1,1,1,0
369,6,1,1,0
370,6,1,1,0
371,6,1,1,0
372,2,1,1,0
373,3,1,1,0
374,1,1,1,0
375,6,1,1,0
376,2,1,1,0
377,14,1,1,0
378,2,1,1,0
379,3,1,1,0
380,2,1,1,0
381,2,1,1,0
382,4,1,1,0
383,1,1,1,0
384,1,1,1,0
385,6,1,1,0
386,1,1,1,0
387,10,1,1,0
388,4,1,1,0
389,7,1,1,0
390,6,1,1,0
391,2,1,1,0
392,3,1,1,0
393,7,1,1,0
394,3,1,1,0
395,6,1,1,0
396,2,1,1,0
397,3,1,1,0
398,6,1,1,0
399,16,1,1,0
400,3,1,1,0
401,5,1,1,0
402,1,1,1,0
403,15,1,1,0
404,5,1,1,0
405,3,1,1,0
406,2,1,1,0
407,3,1,1,0
408,1,1,1,0
409,10,1,1,0
410,7,1,1,0
411,1,1,1,0
412,1,1,1,0
413,2,1,1,0
414,1,1,1,0
415,7,1,1,0
416,8,1,1,0
417,3,1,1,0
418,2,1,1,0
419,3,1,1,0
420,13,1,1,0
421,4,1,1,0
422,4,1,1,0
423,3,1,1,0
424,1,1,1,0
425,1,1,1,0
426,1,1,1,0
427,1,1,1,0
428,10,1,1,0
429,2,1,1,0
430,2,1,1,0
431,3,1,1,0
432,6,1,1,0
433,3,1,1,0
434,7,1,1,0
435,8,1,1,0
436,4,1,1,0
437,2,1,1,0
438,1,1,1,0
439,7,1,1,0
440,4,1,1,0
441,7,1,1,0
442,7,1,1,0
443,1,1,1,0
444,4,1,1,0
445,7,1,1,0
446,3,1,1,0
447,1,1,1,0
448,2,1,1,0
449,1,1,1,0
450,2,1,1,0
451,3,1,1,0
452,3,1,1,0
453,1,1,1,0
454,2,1,1,0
455,2,1,1,0
456,2,1,1,0
457,2,1,1,0
458,1,1,1,0
459,6,1,1,0
460,2,1,1,0
461,7,1,1,0
462,1,1,1,0
463,1,1,1,0
464,3,1,1,0
465,3,1,1,0
466,1,1,1,0
467,2,1,1,0
468,1,1,1,0
469,4,1,1,0
470,3,1,1,0
471,2,1,1,0
472,7,1,1,0
473,16,1,1,0
474,1,1,1,0
475,2,1,1,0
476,2,1,1,0
477,2,1,1,0
478,3,1,1,0
479,3,1,1,0
480,3,1,1,0
481,1,1,1,0
482,3,1,1,0
483,9,1,1,0
484,5,1,1,0
485,2,1,1,0
486,6,1,1,0
487,4,1,1,0
488,1,1,1,0
489,3,1,1,0
490,3,1,1,0
491,12,1,1,0
492,6,1,1,0
493,2,1,1,0
494,14,1,1,0
495,2,1,1,0
496,7,1,1,0
497,2,1,1,0
498,1,1,1,0
499,7,1,1,0
500,4,1,1,0
501,2,1,1,0
502,6,1,1,0
503,5,1,1,0
504,3,1,1,0
505,3,1,1,0
506,1,1,1,0
507,4,1,1,0
508,8,1,1,0
509,5,1,1,0
510,9,1,1,0
511,2,1,1,0
512,10,1,1,0
513,1,1,1,0
514,2,1,1,0
515,7,1,1,0
516,7,1,1,0
517,4,1,1,0
518,6,1,1,0
519,7,1,1,0
520,1,1,1,0
521,4,1,1,0
522,2,1,1,0
523,2,1,1,0
524,3,1,1,0
525,1,1,1,0
526,3,1,1,0
527,1,1,1,0
528,3,1,1,0
529,2,1,1,0
530,3,1,1,0
531,5,1,1,0
532,3,1,1,0
533,1,1,1,0
534,3,1,1,0
535,3,1,1,0
536,1,1,1,0
537,2,1,1,0
538,2,1,1,0
