step,mean_r2,mean_r,std_r2,std_r,n_alive,trapped_rate,mean_rg2,std_rg2,mean_r2_all,mean_rg2_all,min_r2,max_r2,se_r2,cv_r2
240,239.7881000000,13.7004957596,243.3371584004,7.2169602978,100000,0.0000000000,40.1262990937,25.7473172514,239.7881000000,40.1262990937,0.0000000000,3796.0000000000,0.7694996599,1.0148008112
241,240.8279600000,13.7316347438,244.3218998007,7.2298110116,100000,0.0000000000,40.2933457052,25.8577020989,240.8279600000,40.2933457052,1.0000000000,3869.0000000000,0.7726136856,1.0145080322
242,241.8351400000,13.7585783514,245.3126101552,7.2482178326,100000,0.0000000000,40.4604653325,25.9681030271,241.8351400000,40.4604653325,0.0000000000,3944.0000000000,0.7757465869,1.0143795073
243,242.7832800000,13.7865669126,246.1444923463,7.2604306184,100000,0.0000000000,40.6274942986,26.0782773107,242.7832800000,40.6274942986,1.0000000000,4021.0000000000,0.7783772293,1.0138444968
244,243.6938400000,13.8100607212,247.2042725077,7.2784656953,100000,0.0000000000,40.7941423957,26.1884968218,243.6938400000,40.7941423957,0.0000000000,4122.0000000000,0.7817285484,1.0144050933
245,244.6574000000,13.8387417558,248.2285248420,7.2901732912,100000,0.0000000000,40.9605922685,26.2989126954,244.6574000000,40.9605922685,1.0000000000,4201.0000000000,0.7849675187,1.0145964309
246,245.5508400000,13.8625725709,249.0129563201,7.3061564257,100000,0.0000000000,41.1268618115,26.4091189482,245.5508400000,41.1268618115,0.0000000000,4282.0000000000,0.7874481089,1.0140993870
247,246.5565600000,13.8918847305,249.8734121129,7.3192963210,100000,0.0000000000,41.2929920620,26.5191203018,246.5565600000,41.2929920620,1.0000000000,4365.0000000000,0.7901691090,1.0134527028
248,247.5728000000,13.9189036474,250.9455758928,7.3373647351,100000,0.0000000000,41.4590940217,26.6293033823,247.5728000000,41.4590940217,0.0000000000,4282.0000000000,0.7935595886,1.0136233701
249,248.6020400000,13.9503903740,251.9110888148,7.3476968100,100000,0.0000000000,41.6252882368,26.7390835270,248.6020400000,41.6252882368,1.0000000000,4365.0000000000,0.7966128085,1.0133106262
250,249.4855800000,13.9748233962,252.6614149649,7.3613783388,100000,0.0000000000,41.7912117160,26.8487300225,249.4855800000,41.7912117160,0.0000000000,4468.0000000000,0.7989855481,1.0127295332
251,250.5225200000,14.0046201702,253.7861194251,7.3751700921,100000,0.0000000000,41.9572551430,26.9585735660,250.5225200000,41.9572551430,1.0000000000,4365.0000000000,0.8025421759,1.0130271699
252,251.5925800000,14.0345754531,254.8586016774,7.3907558376,100000,0.0000000000,42.1234858098,27.0686113246,251.5925800000,42.1234858098,0.0000000000,4450.0000000000,0.8059336626,1.0129813911
253,252.5110400000,14.0603254763,255.9316670483,7.4039372972,100000,0.0000000000,42.2894573445,27.1786587240,252.5110400000,42.2894573445,1.0000000000,4553.0000000000,0.8093269932,1.0135464455
254,253.4597200000,14.0828851117,257.1291543515,7.4250970991,100000,0.0000000000,42.4552722248,27.2892195754,253.4597200000,42.4552722248,0.0000000000,4658.0000000000,0.8131137806,1.0144773866
255,254.3538800000,14.1084654286,258.0146801423,7.4367387510,100000,0.0000000000,42.6209848206,27.3999114837,254.3538800000,42.6209848206,1.0000000000,4573.0000000000,0.8159140590,1.0143925469
256,255.3019000000,14.1335274451,258.8991855846,7.4528720611,100000,0.0000000000,42.7866805381,27.5105031030,255.3019000000,42.7866805381,0.0000000000,4468.0000000000,0.8187111108,1.0140903205
257,256.2801200000,14.1619967643,259.8537250316,7.4644469084,100000,0.0000000000,42.9522354173,27.6209519956,256.2801200000,42.9522354173,1.0000000000,4385.0000000000,0.8217296296,1.0139441367
258,257.2526200000,14.1876743836,260.8102723881,7.4808098214,100000,0.0000000000,43.1177990409,27.7314136550,257.2526200000,43.1177990409,0.0000000000,4282.0000000000,0.8247544979,1.0138294117
259,258.3298400000,14.2176344495,261.9702154169,7.4959129303,100000,0.0000000000,43.2834918926,27.8421907843,258.3298400000,43.2834918926,1.0000000000,4201.0000000000,0.8284225598,1.0140919664
260,259.3371200000,14.2451749862,262.9183950014,7.5107995322,100000,0.0000000000,43.4492367763,27.9529432700,259.3371200000,43.4492367763,0.0000000000,4282.0000000000,0.8314209670,1.0138093421
261,260.3495200000,14.2746466802,263.9126199252,7.5222325247,100000,0.0000000000,43.6150569244,28.0637103971,260.3495200000,43.6150569244,1.0000000000,4385.0000000000,0.8345649822,1.0136858325
262,261.3152200000,14.3015569507,264.7186784425,7.5352961975,100000,0.0000000000,43.7807798476,28.1741268459,261.3152200000,43.7807798476,0.0000000000,4304.0000000000,0.8371139631,1.0130243407
263,262.2271200000,14.3279514132,265.5130570358,7.5456562539,100000,0.0000000000,43.9464575623,28.2841063256,262.2271200000,43.9464575623,1.0000000000,4409.0000000000,0.8396260087,1.0125308818
264,263.2093800000,14.3540664106,266.4954809373,7.5610949921,100000,0.0000000000,44.1122021659,28.3939864387,263.2093800000,44.1122021659,0.0000000000,4516.0000000000,0.8427327059,1.0124847410
265,264.1176400000,14.3786494912,267.6084479997,7.5744358741,100000,0.0000000000,44.2778512121,28.5039917329,264.1176400000,44.2778512121,1.0000000000,4597.0000000000,0.8462522168,1.0132168681
266,265.1680200000,14.4054901119,268.7215296348,7.5927514537,100000,0.0000000000,44.4436251719,28.6140817443,265.1680200000,44.4436251719,0.0000000000,4516.0000000000,0.8497720900,1.0134009736
267,266.2638800000,14.4370606241,269.7085091119,7.6049431645,100000,0.0000000000,44.6095630516,28.7240456931,266.2638800000,44.6095630516,1.0000000000,4625.0000000000,0.8528931931,1.0129368997
268,267.3697400000,14.4653446592,270.9984268817,7.6238798450,100000,0.0000000000,44.7756625113,28.8346931056,267.3697400000,44.7756625113,0.0000000000,4546.0000000000,0.8569722713,1.0135717934
269,268.2686800000,14.4897795031,271.9069477065,7.6364238981,100000,0.0000000000,44.9415880790,28.9452628426,268.2686800000,44.9415880790,1.0000000000,4437.0000000000,0.8598452664,1.0135620293
270,269.2183400000,14.5145511356,272.9229956007,7.6515452905,100000,0.0000000000,45.1073024910,29.0556715637,269.2183400000,45.1073024910,0.0000000000,4546.0000000000,0.8630582919,1.0137607847
271,270.0836000000,14.5382102335,273.8363199633,7.6631614368,100000,0.0000000000,45.2727595659,29.1656942363,270.0836000000,45.2727595659,1.0000000000,4657.0000000000,0.8659464772,1.0138946606
272,271.2285800000,14.5691189944,274.9307656687,7.6791504560,100000,0.0000000000,45.4384170645,29.2756699524,271.2285800000,45.4384170645,0.0000000000,4770.0000000000,0.8694074184,1.0136496886
273,272.1724000000,14.5962822205,275.8694210641,7.6890145883,100000,0.0000000000,45.6039203841,29.3854522629,272.1724000000,45.6039203841,1.0000000000,4849.0000000000,0.8723757074,1.0135833797
274,273.1248800000,14.6211708430,276.8334641711,7.7036512888,100000,0.0000000000,45.7693837908,29.4950519004,273.1248800000,45.7693837908,0.0000000000,4930.0000000000,0.8754242793,1.0135783462
275,274.0874000000,14.6472798435,277.8962594229,7.7165143159,100000,0.0000000000,45.9348024386,29.6045730884,274.0874000000,45.9348024386,1.0000000000,5045.0000000000,0.8787851330,1.0138965141
276,275.0227800000,14.6708997249,278.8486384422,7.7322364980,100000,0.0000000000,46.1000304831,29.7139489995,275.0227800000,46.1000304831,0.0000000000,4964.0000000000,0.8817968199,1.0139110602
277,275.9244000000,14.6952758583,279.8005401793,7.7442409213,100000,0.0000000000,46.2652405823,29.8231994838,275.9244000000,46.2652405823,1.0000000000,4885.0000000000,0.8848069975,1.0140478340
278,276.8568000000,14.7202351114,280.5748157867,7.7570276694,100000,0.0000000000,46.4303791555,29.9319675611,276.8568000000,46.4303791555,0.0000000000,4964.0000000000,0.8872554720,1.0134293822
279,277.7170000000,14.7445342933,281.4081272298,7.7663188495,100000,0.0000000000,46.5951622936,30.0404950488,277.7170000000,46.5951622936,1.0000000000,5081.0000000000,0.8898906341,1.0132909661
280,278.7225600000,14.7712065138,282.4113023005,7.7803610538,100000,0.0000000000,46.7600362440,30.1486313749,278.7225600000,46.7600362440,0.0000000000,4964.0000000000,0.8930629522,1.0132344590
281,279.5630800000,14.7940581653,283.2869822299,7.7909513541,100000,0.0000000000,46.9246619290,30.2567367232,279.5630800000,46.9246619290,1.0000000000,5045.0000000000,0.8958320953,1.0133204364
282,280.6217000000,14.8236392565,284.1253833242,7.8026546247,100000,0.0000000000,47.0894499457,30.3644692738,280.6217000000,47.0894499457,0.0000000000,4930.0000000000,0.8984833524,1.0124854326
283,281.7047600000,14.8530133609,285.3054370904,7.8161853932,100000,0.0000000000,47.2543761344,30.4721239233,281.7047600000,47.2543761344,1.0000000000,5045.0000000000,0.9022150100,1.0127817403
284,282.7021600000,14.8778529420,286.3238456212,7.8327295266,100000,0.0000000000,47.4193767899,30.5798561979,282.7021600000,47.4193767899,0.0000000000,5162.0000000000,0.9054355006,1.0128109584
285,283.7132000000,14.9064776827,287.2025423038,7.8428389692,100000,0.0000000000,47.5844799550,30.6873208047,283.7132000000,47.5844799550,1.0000000000,5045.0000000000,0.9082141835,1.0122988367
286,284.7843200000,14.9342791428,288.2139703105,7.8582203128,100000,0.0000000000,47.7498069699,30.7946858374,284.7843200000,47.7498069699,0.0000000000,4964.0000000000,0.9114125997,1.0120429745
287,285.8715600000,14.9633932367,289.2210170495,7.8720024672,100000,0.0000000000,47.9151730273,30.9020456762,285.8715600000,47.9151730273,1.0000000000,4849.0000000000,0.9145971611,1.0117166501
288,286.8742800000,14.9888424704,290.1099546629,7.8872607031,100000,0.0000000000,48.0805285669,31.0091535096,286.8742800000,48.0805285669,0.0000000000,4930.0000000000,0.9174082286,1.0112790685
289,287.8591600000,15.0182799088,290.9576993381,7.8936954958,100000,0.0000000000,48.2460367229,31.1158979512,287.8591600000,48.2460367229,1.0000000000,5045.0000000000,0.9200890327,1.0107640811
290,288.9099000000,15.0444584339,292.0324596376,7.9103837094,100000,0.0000000000,48.4117971096,31.2227046544,288.9099000000,48.4117971096,0.0000000000,5162.0000000000,0.9234877232,1.0108080742
291,289.9019200000,15.0740035104,292.8456455888,7.9168389001,100000,0.0000000000,48.5776381415,31.3293065608,289.9019200000,48.5776381415,1.0000000000,5245.0000000000,0.9260592429,1.0101542121
292,290.8187200000,15.0970129031,293.9101918913,7.9308840241,100000,0.0000000000,48.7431898228,31.4357658640,290.8187200000,48.7431898228,0.0000000000,5364.0000000000,0.9294256339,1.0106302369
293,291.8031200000,15.1224625665,294.9294436950,7.9444474901,100000,0.0000000000,48.9086432736,31.5422977506,291.8031200000,48.9086432736,1.0000000000,5281.0000000000,0.9326487911,1.0107138117
294,292.7645200000,15.1463619831,295.8523696528,7.9594119555,100000,0.0000000000,49.0740344650,31.6485343814,292.7645200000,49.0740344650,0.0000000000,5364.0000000000,0.9355673393,1.0105472127
295,293.5854800000,15.1686175726,296.7620462478,7.9685959199,100000,0.0000000000,49.2390597920,31.7545645920,293.5854800000,49.2390597920,1.0000000000,5485.0000000000,0.9384439892,1.0108199024
296,294.6131200000,15.1929239274,297.8866710745,7.9867504365,100000,0.0000000000,49.4041953413,31.8609416422,294.6131200000,49.4041953413,0.0000000000,5364.0000000000,0.9420003652,1.0111113554
297,295.7110800000,15.2267018195,298.6388292993,7.9911595967,100000,0.0000000000,49.5696091154,31.9669065878,295.7110800000,49.5696091154,1.0000000000,5245.0000000000,0.9443788984,1.0099007088
298,296.7752400000,15.2529589109,299.7032591797,8.0076516198,100000,0.0000000000,49.7350581506,32.0730238142,296.7752400000,49.7350581506,0.0000000000,5364.0000000000,0.9477449212,1.0098661168
299,297.8764400000,15.2832128016,300.8120790343,8.0187185049,100000,0.0000000000,49.9007629111,32.1793175496,297.8764400000,49.9007629111,1.0000000000,5449.0000000000,0.9512513174,1.0098552240
300,299.0453600000,15.3114807889,301.9086761630,8.0376561292,100000,0.0000000000,50.0667202631,32.2857102128,299.0453600000,50.0667202631,0.0000000000,5364.0000000000,0.9547190620,1.0095748557
301,300.0034800000,15.3374935159,302.9462353420,8.0476563451,100000,0.0000000000,50.2325573449,32.3921755089,300.0034800000,50.2325573449,1.0000000000,5485.0000000000,0.9580001123,1.0098090707
302,301.0785800000,15.3641981961,303.9963260061,8.0634976152,100000,0.0000000000,50.3985609204,32.4984919076,301.0785800000,50.3985609204,0.0000000000,5570.0000000000,0.9613207905,1.0096909784
303,302.1285200000,15.3918375228,304.9758698038,8.0758812319,100000,0.0000000000,50.5646455995,32.6047886878,302.1285200000,50.5646455995,1.0000000000,5485.0000000000,0.9644183800,1.0094243000
304,303.0293400000,15.4144511962,305.8229855638,8.0885124913,100000,0.0000000000,50.7305445110,32.7106455758,303.0293400000,50.7305445110,0.0000000000,5570.0000000000,0.9670971952,1.0092190597
305,303.8818800000,15.4375677785,306.6764239515,8.0971217778,100000,0.0000000000,50.8961754270,32.8161561695,303.8818800000,50.8961754270,1.0000000000,5485.0000000000,0.9697960044,1.0091961520
306,305.0193600000,15.4645569111,307.9522799805,8.1158388071,100000,0.0000000000,51.0620230071,32.9218858248,305.0193600000,51.0620230071,0.0000000000,5402.0000000000,0.9738306154,1.0096155207
307,306.0103600000,15.4893051080,309.1558159451,8.1296855580,100000,0.0000000000,51.2277567098,33.0278343840,306.0103600000,51.2277567098,1.0000000000,5321.0000000000,0.9776365303,1.0102789198
308,307.0033400000,15.5131260679,310.1361585963,8.1453213320,100000,0.0000000000,51.3934911863,33.1337388429,307.0033400000,51.3934911863,0.0000000000,5444.0000000000,0.9807366459,1.0102045098
309,307.9230000000,15.5364285309,311.1300007248,8.1573518070,100000,0.0000000000,51.5591379134,33.2397396923,307.9230000000,51.5591379134,1.0000000000,5321.0000000000,0.9838794507,1.0104149438
310,308.9828200000,15.5645543555,311.9877714668,8.1686882493,100000,0.0000000000,51.7249954934,33.3456998504,308.9828200000,51.7249954934,0.0000000000,5242.0000000000,0.9865919600,1.0097253027
311,310.1466400000,15.5937221332,313.2728039532,8.1842818887,100000,0.0000000000,51.8911839869,33.4520321718,310.1466400000,51.8911839869,1.0000000000,5121.0000000000,0.9906555895,1.0100796319
312,311.2522000000,15.6202045765,314.5003327107,8.2013053223,100000,0.0000000000,52.0575491866,33.5585752205,311.2522000000,52.0575491866,0.0000000000,5242.0000000000,0.9945373762,1.0104356940
313,312.2712400000,15.6468249175,315.5568567927,8.2126798307,100000,0.0000000000,52.2239432727,33.6651745257,312.2712400000,52.2239432727,1.0000000000,5365.0000000000,0.9978783987,1.0105216759
314,313.2263000000,15.6714559839,316.5524564244,8.2238535581,100000,0.0000000000,52.3903630587,33.7719015966,313.2263000000,52.3903630587,0.0000000000,5242.0000000000,1.0010267612,1.0106190203
315,314.1599600000,15.6941212387,317.6786163606,8.2373854191,100000,0.0000000000,52.5567360509,33.8787932400,314.1599600000,52.5567360509,1.0000000000,5365.0000000000,1.0045879916,1.0112002063
316,315.1201400000,15.7145297910,318.9673157651,8.2567362467,100000,0.0000000000,52.7229808110,33.9860947346,315.1201400000,52.7229808110,0.0000000000,5242.0000000000,1.0086632170,1.0122086001
317,316.0412400000,15.7400144505,319.6108433381,8.2639690886,100000,0.0000000000,52.8891516657,34.0929279786,316.0412400000,52.8891516657,1.0000000000,5365.0000000000,1.0106982298,1.0112947391
318,317.0253600000,15.7632992454,320.6281710594,8.2791157075,100000,0.0000000000,53.0554440176,34.1997302541,317.0253600000,53.0554440176,0.0000000000,5288.0000000000,1.0139153026,1.0113644254
319,317.9650800000,15.7862145892,321.7325791097,8.2921956649,100000,0.0000000000,53.2215693957,34.3066524458,317.9650800000,53.2215693957,1.0000000000,5165.0000000000,1.0174077475,1.0118487826
320,318.9403600000,15.8080688578,322.9740532660,8.3093512976,100000,0.0000000000,53.3877382238,34.4139231578,318.9403600000,53.3877382238,0.0000000000,5288.0000000000,1.0213336335,1.0126471710
321,319.9438000000,15.8342156734,323.9312373353,8.3199407455,100000,0.0000000000,53.5539699340,34.5209121014,319.9438000000,53.5539699340,1.0000000000,5213.0000000000,1.0243605153,1.0124629305
322,320.9198800000,15.8583809188,324.8462919917,8.3325647092,100000,0.0000000000,53.7203992466,34.6279240616,320.9198800000,53.7203992466,0.0000000000,5338.0000000000,1.0272541722,1.0122348668
323,322.0034000000,15.8862977712,326.1260989072,8.3443959112,100000,0.0000000000,53.8869677460,34.7352364101,322.0034000000,53.8869677460,1.0000000000,5465.0000000000,1.0313012770,1.0128032776
324,323.0313000000,15.9121383295,327.0712932379,8.3567430129,100000,0.0000000000,54.0536384888,34.8423494413,323.0313000000,54.0536384888,0.0000000000,5594.0000000000,1.0342902439,1.0125065071
325,324.0838800000,15.9391835953,328.2149221534,8.3681722207,100000,0.0000000000,54.2204334179,34.9495453829,324.0838800000,54.2204334179,1.0000000000,5669.0000000000,1.0379067161,1.0127468301
326,325.1865600000,15.9648735961,329.3038353791,8.3850683397,100000,0.0000000000,54.3873855753,35.0568204793,325.1865600000,54.3873855753,0.0000000000,5540.0000000000,1.0413501620,1.0126612717
327,326.1234800000,15.9882778688,330.2069325025,8.3963355573,100000,0.0000000000,54.5542114999,35.1638415078,326.1234800000,54.5542114999,1.0000000000,5465.0000000000,1.0442060059,1.0125211852
328,327.0459400000,16.0103963903,331.1775017261,8.4091109772,100000,0.0000000000,54.7208741647,35.2708162424,327.0459400000,54.7208741647,0.0000000000,5594.0000000000,1.0472752153,1.0126329705
329,328.0912800000,16.0385503549,332.1548258086,8.4176114495,100000,0.0000000000,54.8875521723,35.3777997058,328.0912800000,54.8875521723,1.0000000000,5465.0000000000,1.0503657854,1.0123854124
330,329.1135200000,16.0623067395,333.2571248649,8.4330197560,100000,0.0000000000,55.0542010734,35.4848675008,329.1135200000,55.0542010734,0.0000000000,5338.0000000000,1.0538515611,1.0125901995
331,330.1369200000,16.0864461709,334.3649743213,8.4476724363,100000,0.0000000000,55.2208175065,35.5918600964,330.1369200000,55.2208175065,1.0000000000,5265.0000000000,1.0573548886,1.0128069721
332,331.1956200000,16.1109316691,335.4997140577,8.4636576463,100000,0.0000000000,55.3874339301,35.6990718836,331.1956200000,55.3874339301,0.0000000000,5194.0000000000,1.0609432508,1.0129956249
333,332.1735200000,16.1350387953,336.4550230429,8.4754966269,100000,0.0000000000,55.5540126943,35.8062334935,332.1735200000,55.5540126943,1.0000000000,5069.0000000000,1.0639642030,1.0128893569
334,333.2374200000,16.1615407369,337.4569625178,8.4877571249,100000,0.0000000000,55.7205848747,35.9134483881,333.2374200000,55.7205848747,0.0000000000,5194.0000000000,1.0671326138,1.0126622710
335,334.2778000000,16.1868881455,338.5901404754,8.5007324488,100000,0.0000000000,55.8872403731,36.0208532173,334.2778000000,55.8872403731,1.0000000000,5069.0000000000,1.0707160372,1.0129004692
336,335.2943800000,16.2106287827,339.5155189095,8.5152741864,100000,0.0000000000,56.0538828596,36.1281686664,335.2943800000,56.0538828596,0.0000000000,5140.0000000000,1.0736423407,1.0125893518
337,336.3163200000,16.2361703553,340.4352143091,8.5266108270,100000,0.0000000000,56.2204064021,36.2352662563,336.3163200000,56.2204064021,1.0000000000,5069.0000000000,1.0765506729,1.0122470843
338,337.2464200000,16.2582162410,341.3974522418,8.5391348894,100000,0.0000000000,56.3867963565,36.3421885460,337.2464200000,56.3867963565,0.0000000000,5140.0000000000,1.0795935365,1.0123086028
339,338.0836400000,16.2783956660,342.2779889569,8.5497061085,100000,0.0000000000,56.5529831535,36.4490376243,338.0836400000,56.5529831535,1.0000000000,5265.0000000000,1.0823780380,1.0124062464
340,338.9444000000,16.2992834827,342.9557746833,8.5602428675,100000,0.0000000000,56.7190088013,36.5554476894,338.9444000000,56.7190088013,0.0000000000,5338.0000000000,1.0845213847,1.0118349047
341,339.9685600000,16.3251776365,343.9595680477,8.5707138056,100000,0.0000000000,56.8850792524,36.6618696988,339.9685600000,56.8850792524,1.0000000000,5265.0000000000,1.0876956580,1.0117393445
342,340.9179600000,16.3461925783,344.7997462723,8.5860321565,100000,0.0000000000,57.0510868077,36.7680836031,340.9179600000,57.0510868077,0.0000000000,5140.0000000000,1.0903525349,1.0113862768
343,341.8752400000,16.3703964824,345.7069180027,8.5956593121,100000,0.0000000000,57.2169657144,36.8744874689,341.8752400000,57.2169657144,1.0000000000,5213.0000000000,1.0932212638,1.0112078254
344,342.9669600000,16.3957748767,346.8532757642,8.6107796507,100000,0.0000000000,57.3830154302,36.9811996182,342.9669600000,57.3830154302,0.0000000000,5140.0000000000,1.0968463653,1.0113314582
345,343.9904800000,16.4202582702,347.9919131092,8.6235490571,100000,0.0000000000,57.5491574042,37.0879754093,343.9904800000,57.5491574042,1.0000000000,5213.0000000000,1.1004470527,1.0116323949
346,345.0705600000,16.4454214748,348.8512386409,8.6382100297,100000,0.0000000000,57.7153692754,37.1946777607,345.0705600000,57.7153692754,0.0000000000,5338.0000000000,1.1031644787,1.0109562480
347,346.0845600000,16.4711371779,349.7816654566,8.6479014833,100000,0.0000000000,57.8815973401,37.3010682938,346.0845600000,57.8815973401,1.0000000000,5413.0000000000,1.1061067466,1.0106826651
348,347.0531800000,16.4941016645,350.8579935699,8.6601264586,100000,0.0000000000,58.0477545905,37.4077098535,347.0531800000,58.0477545905,0.0000000000,5490.0000000000,1.1095103950,1.0109632004
349,347.9787200000,16.5166210471,351.9174237618,8.6706371846,100000,0.0000000000,58.2138121257,37.5146478016,347.9787200000,58.2138121257,1.0000000000,5413.0000000000,1.1128606074,1.0113188064
350,348.9620400000,16.5395735988,352.8344411747,8.6835790531,100000,0.0000000000,58.3798099261,37.6217159191,348.9620400000,58.3798099261,0.0000000000,5540.0000000000,1.1157604711,1.0110969124
351,349.8725600000,16.5616862874,353.7760709814,8.6938545720,100000,0.0000000000,58.5456812011,37.7288229644,349.8725600000,58.5456812011,1.0000000000,5617.0000000000,1.1187381660,1.0111569509
352,351.0289400000,16.5891982212,354.6875039841,8.7078954047,100000,0.0000000000,58.7118582407,37.8357814211,351.0289400000,58.7118582407,0.0000000000,5746.0000000000,1.1216203702,1.0104223999
353,352.0392400000,16.6121092954,355.9399104065,8.7222167341,100000,0.0000000000,58.8779848485,37.9430321008,352.0392400000,58.8779848485,1.0000000000,5877.0000000000,1.1255808270,1.0110802148
354,353.0264200000,16.6340856400,356.9546632585,8.7369110629,100000,0.0000000000,59.0441628799,38.0503459258,353.0264200000,59.0441628799,0.0000000000,5956.0000000000,1.1287897573,1.0111273351
355,353.9572000000,16.6570947652,357.9132819108,8.7463360318,100000,0.0000000000,59.2103554090,38.1576872241,353.9572000000,59.2103554090,1.0000000000,6089.0000000000,1.1318211757,1.0111767239
356,354.9640000000,16.6785148669,358.9645284760,8.7630555079,100000,0.0000000000,59.3764605160,38.2650185854,354.9640000000,59.3764605160,0.0000000000,6170.0000000000,1.1351455092,1.0112702372
357,355.9766400000,16.7033192027,360.0138065329,8.7735835104,100000,0.0000000000,59.5426553893,38.3724489326,355.9766400000,59.5426553893,1.0000000000,6305.0000000000,1.1384636178,1.0113410996
358,356.9569800000,16.7252989086,360.9833952819,8.7875682881,100000,0.0000000000,59.7088596342,38.4801456112,356.9569800000,59.7088596342,0.0000000000,6224.0000000000,1.1415297266,1.0112798334
359,357.9831200000,16.7485890968,362.1704189398,8.8015841339,100000,0.0000000000,59.8750845552,38.5878159843,357.9831200000,59.8750845552,1.0000000000,6305.0000000000,1.1452834250,1.0116969173
360,358.9282600000,16.7706700425,363.0648591827,8.8132222442,100000,0.0000000000,60.0412915297,38.6953483216,358.9282600000,60.0412915297,0.0000000000,6224.0000000000,1.1481118934,1.0115248634
361,359.7278000000,16.7899270337,363.9714704028,8.8219130693,100000,0.0000000000,60.2071897732,38.8026122613,359.7278000000,60.2071897732,1.0000000000,6361.0000000000,1.1509788498,1.0117968931
362,360.6907400000,16.8125095874,364.8701276321,8.8334739131,100000,0.0000000000,60.3731021515,38.9100359609,360.6907400000,60.3731021515,0.0000000000,6224.0000000000,1.1538206535,1.0115871775
363,361.6116400000,16.8366972671,365.5798302649,8.8395285584,100000,0.0000000000,60.5388212307,39.0171198682,361.6116400000,60.5388212307,1.0000000000,6361.0000000000,1.1560649303,1.0109736243
364,362.5380600000,16.8586271234,366.2545043702,8.8501272032,100000,0.0000000000,60.7043759773,39.1237118664,362.5380600000,60.7043759773,0.0000000000,6224.0000000000,1.1581984371,1.0102511840
365,363.5725600000,16.8850321014,367.1006159829,8.8582306888,100000,0.0000000000,60.8700207405,39.2299934104,363.5725600000,60.8700207405,1.0000000000,6089.0000000000,1.1608740770,1.0097038566
366,364.5996600000,16.9086844475,367.9989609332,8.8710794300,100000,0.0000000000,61.0358042385,39.3360877909,364.5996600000,61.0358042385,0.0000000000,5956.0000000000,1.1637148931,1.0093233793
367,365.4516000000,16.9312183926,368.7586634880,8.8761164785,100000,0.0000000000,61.2014820227,39.4418661693,365.4516000000,61.2014820227,1.0000000000,6089.0000000000,1.1661172835,1.0090492516
368,366.4041600000,16.9522674618,369.7206068570,8.8895887364,100000,0.0000000000,61.3671013295,39.5475777384,366.4041600000,61.3671013295,0.0000000000,6170.0000000000,1.1691592156,1.0090513352
369,367.3703600000,16.9749566037,370.7762138453,8.9006296576,100000,0.0000000000,61.5328036947,39.6533968677,367.3703600000,61.5328036947,1.0000000000,6037.0000000000,1.1724973380,1.0092708999
370,368.2640600000,16.9953115305,371.6279093829,8.9119832800,100000,0.0000000000,61.6983325839,39.7588773495,368.2640600000,61.6983325839,0.0000000000,6170.0000000000,1.1751906357,1.0091343407
371,369.3858400000,17.0220446633,372.5008841969,8.9238912745,100000,0.0000000000,61.8641353824,39.8643322355,369.3858400000,61.8641353824,1.0000000000,6089.0000000000,1.1779512245,1.0084330363
372,370.2658400000,17.0403906262,373.6607369916,8.9381724813,100000,0.0000000000,62.0298465270,39.9700946337,370.2658400000,62.0298465270,0.0000000000,6170.0000000000,1.1816190011,1.0091688096
373,371.2850800000,17.0646876225,374.7121989066,8.9488276522,100000,0.0000000000,62.1955589965,40.0760599708,371.2850800000,62.1955589965,1.0000000000,6089.0000000000,1.1849440156,1.0092304245
374,372.3567600000,17.0866901440,375.8368618461,8.9667039609,100000,0.0000000000,62.3614067068,40.1822311371,372.3567600000,62.3614067068,0.0000000000,6010.0000000000,1.1885005121,1.0093461492
375,373.4299200000,17.1131140649,376.8477767598,8.9761487845,100000,0.0000000000,62.5273272903,40.2884341094,373.4299200000,62.5273272903,1.0000000000,5877.0000000000,1.1916973057,1.0091526056
376,374.2779800000,17.1323287409,377.5952753506,8.9867286548,100000,0.0000000000,62.6930529872,40.3941605632,374.2779800000,62.6930529872,0.0000000000,5746.0000000000,1.1940611038,1.0088631860
377,375.2040000000,17.1560165769,378.3294644407,8.9930581680,100000,0.0000000000,62.8586829352,40.4994756649,375.2040000000,62.8586829352,1.0000000000,5669.0000000000,1.1963828136,1.0083300403
378,376.1202600000,17.1742411666,379.4282040881,9.0092008720,100000,0.0000000000,63.0242043574,40.6046513294,376.1202600000,63.0242043574,0.0000000000,5800.0000000000,1.1998573334,1.0087949107
379,377.1583200000,17.1971659050,380.6329808816,9.0230706988,100000,0.0000000000,63.1897840953,40.7100869455,377.1583200000,63.1897840953,1.0000000000,5933.0000000000,1.2036671722,1.0092127383
380,378.1279600000,17.2190646186,381.5945936020,9.0350303630,100000,0.0000000000,63.3553664757,40.8155151612,378.1279600000,63.3553664757,0.0000000000,6068.0000000000,1.2067080586,1.0091678849
381,379.1630000000,17.2432145293,382.6396069293,9.0462452265,100000,0.0000000000,63.5210611178,40.9209745611,379.1630000000,63.5210611178,1.0000000000,5933.0000000000,1.2100126809,1.0091691619
382,380.1291400000,17.2639880632,383.7260540579,9.0600141365,100000,0.0000000000,63.6867279281,41.0261769386,380.1291400000,63.6867279281,0.0000000000,6010.0000000000,1.2134483284,1.0094623476
