step,mean_r2,mean_r,std_r2,std_r,n_alive,trapped_rate,mean_rg2,std_rg2,mean_r2_all,mean_rg2_all,min_r2,max_r2,se_r2,cv_r2
25,70.0845168801,7.7694906162,51.4771156823,3.1176164686,8590,0.1410000000,10.6989512368,4.2851375025,62.5668000000,9.8365099050,1.0000000000,365.0000000000,0.5554150237,0.7345005427
26,73.8046533601,7.9749659629,54.0983633360,3.1944594615,8467,0.1533000000,11.2618073589,4.5137250310,65.2261000000,10.2746539414,2.0000000000,328.0000000000,0.5879215055,0.7329939357
27,77.3849372385,8.1605123361,56.7734400137,3.2849620471,8365,0.1635000000,11.8186405943,4.7431083383,67.8366000000,10.7110068808,1.0000000000,365.0000000000,0.6207435808,0.7336497520
28,80.8523676880,8.3442621187,59.3989647671,3.3504712180,8257,0.1743000000,12.3853057623,4.9759902987,70.2639000000,11.1431176242,2.0000000000,370.0000000000,0.6536838173,0.7346595587
29,84.3920823630,8.5217527132,62.0817681811,3.4310075865,8159,0.1841000000,12.9527342675,5.2116352381,72.7258000000,11.5709885904,1.0000000000,409.0000000000,0.6872988405,0.7356349843
30,87.8484247085,8.6954113420,64.5812905410,3.4983204972,8062,0.1938000000,13.5137016943,5.4515495252,75.1142000000,11.9930182297,2.0000000000,416.0000000000,0.7192590291,0.7351445488
31,91.7939142462,8.8809135247,67.6209574932,3.5948976637,7953,0.2047000000,14.0858969787,5.6946398210,77.7977000000,12.4151606088,1.0000000000,445.0000000000,0.7582559462,0.7366605733
32,95.8718897537,9.0704440594,70.9546124045,3.6876732934,7837,0.2163000000,14.6636356723,5.9499414647,80.5272000000,12.8382745415,2.0000000000,484.0000000000,0.8015040268,0.7400981934
33,99.7602642145,9.2397250010,74.6040806162,3.7931182582,7721,0.2279000000,15.2600808069,6.2117639434,83.0279000000,13.2584075422,1.0000000000,529.0000000000,0.8490354161,0.7478336310
34,103.7003282994,9.4139930536,77.9812932340,3.8829194025,7615,0.2385000000,15.8520816327,6.4805505495,85.5590000000,13.6740719442,2.0000000000,576.0000000000,0.8936253484,0.7519869465
35,107.8237175217,9.5936120666,81.5277179323,3.9732008553,7505,0.2495000000,16.4500263199,6.7682344001,88.1553000000,14.0859458402,1.0000000000,625.0000000000,0.9410873544,0.7561204511
36,112.0461580234,9.7739981768,85.2146196488,4.0638796319,7366,0.2634000000,17.0705563457,7.0551988404,90.5899000000,14.4926674901,2.0000000000,634.0000000000,0.9928834065,0.7605313841
37,115.9953155139,9.9333900921,88.8222453579,4.1621000459,7258,0.2742000000,17.6856213299,7.3396563882,92.8953000000,14.8925821745,1.0000000000,641.0000000000,1.0425893052,0.7657399350
38,120.2384550798,10.1143491636,92.0944295016,4.2353743726,7146,0.2854000000,18.2975035757,7.6346613825,95.3571000000,15.2903819693,2.0000000000,650.0000000000,1.0894363354,0.7659315769
39,124.4361158433,10.2848096634,95.3782275063,4.3195840114,7044,0.2956000000,18.9117019804,7.9275580975,97.7839000000,15.6862118003,1.0000000000,661.0000000000,1.1364218457,0.7664834832
40,128.7073945696,10.4632663053,98.5420079081,4.3849119482,6924,0.3076000000,19.5452948662,8.2235744258,100.1541000000,16.0806399656,2.0000000000,674.0000000000,1.1842485937,0.7656281773
41,132.6619222304,10.6193540460,101.4457754234,4.4599598514,6815,0.3185000000,20.1851137863,8.5055269165,102.2072000000,16.4698905494,1.0000000000,725.0000000000,1.2288561181,0.7646939960
42,137.2045963289,10.8019132388,104.7511334306,4.5302612187,6701,0.3299000000,20.8440699139,8.7954701670,104.5779000000,16.8574330345,2.0000000000,740.0000000000,1.2796432845,0.7634666493
43,141.8136004857,10.9863870540,107.7004711444,4.5948775812,6588,0.3412000000,21.5172660848,9.0679834157,106.8683000000,17.2429220469,1.0000000000,701.0000000000,1.3269079860,0.7594509326
44,145.9064039409,11.1454491229,110.6675105441,4.6567550708,6496,0.3504000000,22.1417481603,9.3399926496,109.0367000000,17.6237354329,2.0000000000,754.0000000000,1.3730840822,0.7584828874
45,150.5570511817,11.3237143944,114.0957565992,4.7255204471,6389,0.3611000000,22.8023591617,9.6281368002,111.3704000000,18.0027236890,1.0000000000,809.0000000000,1.4274241777,0.7578240654
46,155.1488142607,11.4998007095,117.4587352634,4.7857494608,6283,0.3717000000,23.4881908809,9.9141129834,113.5445000000,18.3776179608,2.0000000000,820.0000000000,1.4818416265,0.7570714338
47,159.2009043928,11.6514209724,120.5014756435,4.8420340475,6192,0.3808000000,24.1646210164,10.1976806870,115.4695000000,18.7465411538,1.0000000000,877.0000000000,1.5313585632,0.7569145169
48,163.6743269862,11.8209706039,123.6806630499,4.8927477932,6092,0.3908000000,24.8540005628,10.4780860672,117.5867000000,19.1122634008,2.0000000000,890.0000000000,1.5846080486,0.7556509645
49,168.0594522378,11.9803106792,127.1200856337,4.9529393563,5988,0.4012000000,25.5376173681,10.7578352294,119.6051000000,19.4732831415,1.0000000000,949.0000000000,1.6427568278,0.7563994999
50,172.8904737646,12.1535133072,130.9852850770,5.0182255884,5889,0.4111000000,26.2226220319,11.0698987559,121.8030000000,19.8310674561,2.0000000000,936.0000000000,1.7068750589,0.7576200251
51,177.4636977993,12.3124529835,134.5541030381,5.0859806653,5771,0.4229000000,26.8991422118,11.3595570195,123.8467000000,20.1839666556,1.0000000000,925.0000000000,1.7712155174,0.7582063527
52,182.1169425854,12.4669059902,138.4898844925,5.1665460044,5678,0.4322000000,27.5774095016,11.6542834159,125.8893000000,20.5321864866,2.0000000000,914.0000000000,1.8378935725,0.7604448138
53,187.2388220506,12.6465505275,142.0220534562,5.2252829402,5569,0.4431000000,28.3103987732,11.9616068884,127.8808000000,20.8764836617,1.0000000000,901.0000000000,1.9031244060,0.7585075141
54,192.3416864825,12.8207167192,146.0888134579,5.2887530939,5467,0.4533000000,29.0176498208,12.2549732067,129.9589000000,21.2180084360,2.0000000000,954.0000000000,1.9757974691,0.7595275685
55,196.6996459847,12.9530975775,150.1727195334,5.3774444798,5367,0.4633000000,29.6947108986,12.5661357914,131.8254000000,21.5537765025,1.0000000000,985.0000000000,2.0498649422,0.7634620733
56,201.0682335102,13.0987845006,153.4289127919,5.4304767853,5276,0.4724000000,30.4053046240,12.9022520235,133.3254000000,21.8820002987,2.0000000000,1018.0000000000,2.1122961826,0.7630688852
57,206.6949283779,13.2801245579,157.7299617871,5.5075602680,5166,0.4834000000,31.1554572497,13.2512297817,135.2954000000,22.2076108989,1.0000000000,1073.0000000000,2.1945071349,0.7631051377
58,211.2288302481,13.4209980141,161.5143699774,5.5772432755,5078,0.4922000000,31.8585770116,13.5778943089,136.9440000000,22.5282021913,2.0000000000,1108.0000000000,2.2665474709,0.7646416911
59,216.0226498296,13.5737702698,165.0460375654,5.6369682004,4989,0.5011000000,32.5855147992,13.8731512646,138.7003000000,22.8458562887,1.0000000000,1165.0000000000,2.3366752054,0.7640219102
60,220.9672801636,13.7269700398,168.8633071935,5.7041716042,4890,0.5110000000,33.3486988402,14.2169428326,140.2859000000,23.1586122438,2.0000000000,1224.0000000000,2.4147982983,0.7642005055
61,225.3859941642,13.8574186232,172.3800711828,5.7756335813,4798,0.5202000000,34.0519353364,14.5404687055,141.8147000000,23.4648858303,1.0000000000,1261.0000000000,2.4886105271,0.7648215756
62,230.1432203390,13.9912483069,176.9177147519,5.8641445372,4720,0.5280000000,34.7564898087,14.8610578590,143.5831000000,23.7685119753,2.0000000000,1202.0000000000,2.5751368975,0.7687287702
63,234.9369874838,14.1357740550,180.8514208584,5.9259496580,4634,0.5366000000,35.5179214181,15.1963681240,145.1041000000,24.0672948406,1.0000000000,1241.0000000000,2.6567085315,0.7697869237
64,239.5915399868,14.2754623926,184.8480072740,5.9835368691,4539,0.5461000000,36.2498569792,15.4993703033,146.6440000000,24.3609214273,2.0000000000,1282.0000000000,2.7436877341,0.7715130813
65,244.4436191762,14.4147916951,188.8911413925,6.0545354539,4443,0.5557000000,36.9819819024,15.8193764126,148.2603000000,24.6513355605,1.0000000000,1341.0000000000,2.8338276553,0.7727390964
66,248.7587951253,14.5372498399,192.3441146610,6.1177742862,4349,0.5651000000,37.6755112431,16.1087922440,149.6346000000,24.9363452211,2.0000000000,1300.0000000000,2.9166492067,0.7732153332
67,253.8852382070,14.6867910019,195.9985756391,6.1792724713,4261,0.5739000000,38.4456607933,16.4381178790,151.0227000000,25.2157283423,1.0000000000,1361.0000000000,3.0025977039,0.7719967377
68,259.4123290957,14.8452940174,200.0310819013,6.2473654153,4169,0.5831000000,39.2741508486,16.7978165161,152.4264000000,25.4899689764,2.0000000000,1424.0000000000,3.0980008769,0.7710931959
69,264.3877851361,14.9885161836,203.7068547846,6.3033457584,4077,0.5923000000,40.0282829511,17.1425071015,153.8245000000,25.7590942645,1.0000000000,1489.0000000000,3.1903276484,0.7704851216
70,269.9525000000,15.1451413797,207.4222860344,6.3700229661,4000,0.6000000000,40.7784985122,17.4955477477,155.4579000000,26.0265659143,2.0000000000,1530.0000000000,3.2796343067,0.7683658645
71,274.5873983740,15.2764086812,211.2974642010,6.4201819429,3936,0.6064000000,41.5423811266,17.8609336212,156.7217000000,26.2898693435,1.0000000000,1597.0000000000,3.3679585676,0.7695089631
72,280.2494813278,15.4416736573,214.9948301022,6.4656164432,3856,0.6144000000,42.3429723567,18.2418579835,158.0815000000,26.5501711432,2.0000000000,1556.0000000000,3.4622586113,0.7671551401
73,285.4843667197,15.5853744946,219.2684823445,6.5253711452,3774,0.6226000000,43.1366006040,18.6109185048,159.3707000000,26.8066885947,1.0000000000,1625.0000000000,3.5692359839,0.7680577569
74,290.5826814135,15.7254021015,223.1496957874,6.5798487946,3707,0.6293000000,43.9373996823,18.9642455779,160.6638000000,27.0589554290,2.0000000000,1666.0000000000,3.6650930588,0.7679387316
75,295.9516483516,15.8741230109,227.5558423737,6.6305253928,3640,0.6360000000,44.7242232923,19.2926121794,161.9906000000,27.3074995341,1.0000000000,1737.0000000000,3.7717013606,0.7688953369
76,301.1722206665,16.0196019683,231.4590209454,6.6741721168,3571,0.6429000000,45.4736807850,19.5813137745,163.4993000000,27.5537758039,2.0000000000,1810.0000000000,3.8732826160,0.7685271252
77,306.7650757359,16.1718161929,235.7207010372,6.7258781403,3499,0.6501000000,46.3086913252,19.9669145579,164.8432000000,27.7966090271,1.0000000000,1769.0000000000,3.9849763912,0.7684078785
78,312.7615990662,16.3402590325,239.4468727121,6.7644315222,3427,0.6573000000,47.1308022800,20.3318441157,166.2243000000,28.0363512242,2.0000000000,1844.0000000000,4.0902713208,0.7655891050
79,319.1567695962,16.5188846319,243.3174990666,6.8031772073,3368,0.6632000000,48.0232789304,20.6821002139,167.5965000000,28.2734911674,1.0000000000,1921.0000000000,4.1926373847,0.7623761181
80,325.3766626360,16.6948851075,246.4175624384,6.8306276348,3308,0.6692000000,48.8885090474,21.0242054862,168.9443000000,28.5076774290,2.0000000000,1882.0000000000,4.2843891102,0.7573301676
81,330.4592433098,16.8227687017,250.0488622503,6.8886643494,3251,0.6749000000,49.6626617518,21.3683956549,170.2032000000,28.7382700662,1.0000000000,1961.0000000000,4.3854725609,0.7566708068
82,336.9250548761,16.9992897141,253.8195860826,6.9245363810,3189,0.6811000000,50.5428959260,21.6634100985,171.5449000000,28.9663536371,2.0000000000,1924.0000000000,4.4946706284,0.7533413808
83,343.4015369837,17.1757765311,257.5404867137,6.9565966921,3123,0.6877000000,51.4143186787,22.0299572998,172.8648000000,29.1920410928,1.0000000000,2005.0000000000,4.6084992378,0.7499689401
84,349.4917127072,17.3361543833,261.7223799610,6.9963893477,3077,0.6923000000,52.2184836936,22.3943291322,174.2025000000,29.4157326976,2.0000000000,1970.0000000000,4.7182083272,0.7488657683
85,355.4458429944,17.4928693850,264.9788756418,7.0317397332,3019,0.6981000000,53.1768988850,22.7669399631,175.1426000000,29.6351567547,1.0000000000,1889.0000000000,4.8225828397,0.7454831189
86,361.4835016835,17.6341794438,269.6121142531,7.1076871784,2970,0.7030000000,54.0306802557,23.1404212409,176.3022000000,29.8523151671,2.0000000000,1858.0000000000,4.9472194739,0.7458490166
87,366.8562628337,17.7662631444,273.1112373946,7.1565464238,2922,0.7078000000,54.8810518028,23.4705636362,177.2468000000,30.0650999492,1.0000000000,1853.0000000000,5.0524202152,0.7444638815
88,373.6693351897,17.9315667873,277.7618380185,7.2199894558,2873,0.7127000000,55.7019432190,23.8638798833,178.7463000000,30.2770189334,2.0000000000,1940.0000000000,5.1820877688,0.7433359172
89,378.6580163526,18.0546719881,281.1725657589,7.2585698148,2813,0.7187000000,56.5291024037,24.1969520230,179.6278000000,30.4835527758,1.0000000000,1937.0000000000,5.3013695329,0.7425501471
90,383.0891304348,18.1654741843,284.3426859799,7.2872956641,2760,0.7240000000,57.3990529219,24.6260897216,180.3600000000,30.6844196291,2.0000000000,2000.0000000000,5.4123705283,0.7422363711
91,386.3308687616,18.2393384680,286.8997731003,7.3251212284,2705,0.7295000000,58.1481233555,24.8787247030,180.9729000000,30.8795998817,1.0000000000,2041.0000000000,5.5162834003,0.7426271010
92,391.0173062453,18.3498919204,290.4347803324,7.3687700979,2658,0.7342000000,58.8476374092,25.2492267600,181.9055000000,31.0712811111,2.0000000000,2084.0000000000,5.6334070734,0.7427670737
93,396.5381062356,18.4705013323,295.9514072630,7.4416857478,2598,0.7402000000,59.5791886958,25.6153902249,182.9775000000,31.2592366097,1.0000000000,2129.0000000000,5.8063182471,0.7463378742
94,402.4447068083,18.5991599540,301.6463636802,7.5177094791,2541,0.7459000000,60.4400728659,26.0481305521,183.9378000000,31.4435757275,2.0000000000,2050.0000000000,5.9840575527,0.7495349264
95,409.6910405785,18.7714848830,306.7922317257,7.5711555173,2489,0.7511000000,61.3642020550,26.4295796189,185.0411000000,31.6260321453,1.0000000000,2005.0000000000,6.1493882029,0.7488380300
96,416.0605316973,18.9203071306,311.5049235555,7.6211882133,2445,0.7555000000,62.2541551284,26.8314977992,185.9646000000,31.8054618546,2.0000000000,1962.0000000000,6.2997814549,0.7487009697
97,421.8987077949,19.0530675325,316.4729540291,7.6732864794,2399,0.7601000000,63.1321395629,27.2466746253,186.8185000000,31.9816218976,1.0000000000,2025.0000000000,6.4613233723,0.7501159595
98,426.8932203390,19.1614904958,320.2875754240,7.7285511139,2360,0.7640000000,63.9291548424,27.6506554755,187.7217000000,32.1548674967,2.0000000000,2026.0000000000,6.5930154032,0.7502756197
99,430.9904306220,19.2366126263,325.2596110962,7.8066103583,2299,0.7701000000,64.7272689865,27.9959192083,188.3870000000,32.3238058061,1.0000000000,2117.0000000000,6.7836065798,0.7546794267
100,436.3284509543,19.3537377819,329.8646274048,7.8588348260,2253,0.7747000000,65.4857480053,28.2564420595,189.3481000000,32.4901165317,2.0000000000,2210.0000000000,6.9495254738,0.7560007299
101,440.6921684020,19.4425686863,334.9322848493,7.9169875129,2209,0.7791000000,66.3724214874,28.5660290978,189.9898000000,32.6528377468,1.0000000000,2213.0000000000,7.1262188266,0.7600141524
102,446.7785483125,19.5840948458,339.5776665851,7.9524698921,2163,0.7837000000,67.3693258548,28.9059382310,190.6513000000,32.8124109050,2.0000000000,2218.0000000000,7.3014793289,0.7600581269
103,450.8173258004,19.6666119174,342.1623778371,8.0026059186,2124,0.7876000000,68.1203488380,29.2376047728,191.2687000000,32.9682934996,1.0000000000,2225.0000000000,7.4242912249,0.7589823156
104,456.2319118352,19.7932136777,345.3497381857,8.0287361487,2087,0.7913000000,68.9959911209,29.5242449360,191.9964000000,33.1213154264,2.0000000000,2132.0000000000,7.5595841637,0.7569609429
105,462.3789062500,19.9366239974,348.2847773268,8.0566698975,2048,0.7952000000,69.8873090680,29.9100827078,192.6630000000,33.2716073893,1.0000000000,2221.0000000000,7.6960789947,0.7532453852
106,469.0014977534,20.0849187756,351.9133373464,8.0992305518,2003,0.7997000000,70.8719495654,30.3658629132,193.2625000000,33.4183668705,2.0000000000,2312.0000000000,7.8631263101,0.7503458710
107,474.3448979592,20.2008186993,355.5769032244,8.1407506924,1960,0.8040000000,71.7860461108,30.7968690926,193.9423000000,33.5619237940,1.0000000000,2405.0000000000,8.0316635538,0.7496167973
108,481.0557582074,20.3560736488,358.9714165093,8.1661511014,1919,0.8081000000,72.7010326786,31.1066105781,194.6642000000,33.7026385563,2.0000000000,2434.0000000000,8.1944985253,0.7462158188
109,486.8245614035,20.4757062473,362.2928065450,8.2200982401,1881,0.8119000000,73.5816391404,31.4114126573,195.2955000000,33.8408602056,1.0000000000,2341.0000000000,8.3534391481,0.7441958259
110,491.4291915355,20.5647988218,365.7435061184,8.2775745817,1843,0.8157000000,74.3163912105,31.7814229668,195.9500000000,33.9765116759,2.0000000000,2372.0000000000,8.5194970374,0.7442445675
111,499.4418475237,20.7482505095,369.1709048998,8.3037309880,1797,0.8203000000,75.2797949105,32.0163657903,196.6815000000,34.1102428869,1.0000000000,2349.0000000000,8.7087019537,0.7391669455
112,506.3840455840,20.8831605687,375.4144324593,8.3831766201,1755,0.8245000000,76.1554478785,32.4513762202,197.4576000000,34.2419864417,2.0000000000,2386.0000000000,8.9613286338,0.7413630736
113,511.0698486612,20.9628790977,380.7163761026,8.4633060086,1718,0.8282000000,76.8116896181,32.8032340356,198.3002000000,34.3721791930,1.0000000000,2297.0000000000,9.1852287855,0.7449400060
114,516.1242603550,21.0551276650,385.1168437967,8.5326349602,1690,0.8310000000,77.7493661145,33.2023671870,198.9006000000,34.5001424880,2.0000000000,2336.0000000000,9.3680491669,0.7461707836
115,521.4758454106,21.1471108728,391.0957919726,8.6183262379,1656,0.8344000000,78.5139789121,33.6085120174,199.5722000000,34.6257464242,1.0000000000,2309.0000000000,9.6106547687,0.7499787294
116,529.5474722565,21.2960455431,398.7624009758,8.7192841726,1622,0.8378000000,79.4413830432,33.9583377820,200.4222000000,34.7506924399,2.0000000000,2404.0000000000,9.9012215251,0.7530248408
117,535.4766708701,21.4105547077,404.1284799051,8.7786569576,1586,0.8414000000,80.3021894572,34.3054067649,200.9736000000,34.8738019218,1.0000000000,2425.0000000000,10.1477057542,0.7547079115
118,543.5186615187,21.5659304698,410.9204095504,8.8560320962,1554,0.8446000000,81.3641929177,34.8482477471,201.5786000000,34.9951550277,2.0000000000,2522.0000000000,10.4239472519,0.7560373519
119,551.5082508251,21.7382908481,416.0286394106,8.8856604610,1515,0.8485000000,82.3179310598,35.2189124382,202.1801000000,35.1144842130,5.0000000000,2501.0000000000,10.6885037038,0.7543470815
120,558.9474393531,21.8869621426,421.6271393978,8.9391457938,1484,0.8516000000,83.3442197271,35.5705338654,202.8135000000,35.2322541844,4.0000000000,2554.0000000000,10.9448951989,0.7543234117
121,565.7796143251,22.0185485390,426.2787386211,8.9979516869,1452,0.8548000000,84.2220871711,35.8949143270,203.5171000000,35.3481914678,5.0000000000,2601.0000000000,11.1869156588,0.7534360161
122,575.1729004940,22.1959798696,431.8925990407,9.0835773857,1417,0.8583000000,85.3229868392,36.4863281298,204.2154000000,35.4626288923,2.0000000000,2692.0000000000,11.4733657116,0.7508917730
123,583.0690647482,22.3422279810,438.9470079698,9.1593620735,1390,0.8610000000,86.5237701098,36.9239511679,204.7762000000,35.5749905422,1.0000000000,2741.0000000000,11.7734757313,0.7528216373
124,591.4323529412,22.5202575140,441.9999216267,9.1798885857,1360,0.8640000000,87.5744268235,37.3370153121,205.3294000000,35.6851898405,2.0000000000,2792.0000000000,11.9854056693,0.7473380843
125,600.9036144578,22.7135955969,447.0578144994,9.2193378027,1328,0.8672000000,88.5382554405,37.8297983939,205.9560000000,35.7932285758,1.0000000000,2845.0000000000,12.2677425453,0.7439759118
126,609.8058103976,22.8929036230,452.5646140326,9.2585514042,1308,0.8692000000,89.4924312448,38.1374874324,206.7462000000,35.9004862016,2.0000000000,2938.0000000000,12.5134401712,0.7421454606
127,618.0837901331,23.0376069254,459.0739546921,9.3462536496,1277,0.8723000000,90.4921217331,38.7063697694,207.4715000000,36.0067832190,5.0000000000,3033.0000000000,12.8465705236,0.7427374120
128,625.0431309904,23.1657257328,463.4231307776,9.4017169847,1252,0.8748000000,91.5226949182,39.1710473379,208.0813000000,36.1112818005,4.0000000000,3088.0000000000,13.0971120314,0.7414258438
129,635.1510673235,23.3750885096,469.4217350699,9.4210564425,1218,0.8782000000,92.8687374783,39.7893074301,208.4749000000,36.2131629996,5.0000000000,3185.0000000000,13.4505347302,0.7390710009
130,643.2608695652,23.5359107249,474.0978077129,9.4510198346,1196,0.8804000000,93.9074729802,40.2398991149,209.1197000000,36.3139629929,2.0000000000,3284.0000000000,13.7088920706,0.7370226142
131,649.3562340967,23.6331482541,479.9596201400,9.5305056370,1179,0.8821000000,94.8985087594,40.6797574765,209.6364000000,36.4136201638,1.0000000000,3341.0000000000,13.9780889050,0.7391314581
132,657.4748700173,23.7738002745,488.4314917763,9.6063151377,1154,0.8846000000,95.8218099686,41.1338428473,210.2280000000,36.5117808404,2.0000000000,3400.0000000000,14.3780752768,0.7428899781
133,666.5303430079,23.9397868803,495.5106187215,9.6652442874,1137,0.8863000000,97.0772152803,41.6611725066,210.8447000000,36.6093273556,5.0000000000,3461.0000000000,14.6951063497,0.7434179463
134,675.9498207885,24.1450326134,497.1515252507,9.6419510933,1116,0.8884000000,98.3350093170,42.1147864017,211.1863000000,36.7052297885,8.0000000000,3524.0000000000,14.8818416410,0.7354858452
135,684.7255260750,24.3002289456,501.1181182086,9.7069253251,1093,0.8907000000,99.7712295846,42.6120382742,211.5942000000,36.7995383124,5.0000000000,3589.0000000000,15.1575854148,0.7318525440
136,690.2782931354,24.4042533182,504.3856459906,9.7319429261,1078,0.8922000000,100.7364816516,43.0375061248,212.0208000000,36.8925940211,4.0000000000,3690.0000000000,15.3621972921,0.7306989819
137,696.8221381268,24.5006163570,511.3160182716,9.8255756195,1057,0.8943000000,101.7207985908,43.6118194675,212.4143000000,36.9836412365,5.0000000000,3625.0000000000,15.7272179254,0.7337826833
138,702.7442748092,24.5801498456,516.9416258421,9.9277645205,1048,0.8952000000,102.6547686119,44.0735236679,212.8571000000,37.0733623103,4.0000000000,3562.0000000000,15.9683801504,0.7356041797
139,711.3067961165,24.7259017411,523.8610864676,9.9968284574,1030,0.8970000000,103.7292877947,44.4720581484,213.3239000000,37.1619321181,5.0000000000,3501.0000000000,16.3229077791,0.7364769876
140,717.1567460317,24.8083550712,531.3793663535,10.0847540721,1008,0.8992000000,104.4054669929,44.8076655968,213.7413000000,37.2485804155,4.0000000000,3604.0000000000,16.7368768476,0.7409528939
141,721.6680161943,24.8604378851,539.0853469018,10.1797173022,988,0.9012000000,105.2113007348,45.2947343017,214.0543000000,37.3333903620,5.0000000000,3709.0000000000,17.1505896089,0.7469990838
142,729.7851239669,24.9947617335,545.2089099430,10.2492443552,968,0.9032000000,106.5028282415,45.9017767555,214.3803000000,37.4168923842,4.0000000000,3650.0000000000,17.5236780629,0.7470814244
