trial,final_step,trapped,boundary_dead,contact_dead
240,22,1,0,0
241,110,1,0,0
242,51,1,0,0
243,165,1,0,0
244,139,1,0,0
245,102,1,0,0
246,90,1,0,0
247,74,1,0,0
248,33,1,0,0
249,54,1,0,0
250,42,1,0,0
251,173,1,0,0
252,33,1,0,0
253,88,1,0,0
254,36,1,0,0
255,26,1,0,0
256,121,1,0,0
257,198,1,0,0
258,40,1,0,0
259,16,1,0,0
260,23,1,0,0
261,104,1,0,0
262,89,1,0,0
263,33,1,0,0
264,25,1,0,0
265,108,1,0,0
266,65,1,0,0
267,76,1,0,0
268,43,1,0,0
269,48,1,0,0
270,39,1,0,0
271,89,1,0,0
272,112,1,0,0
273,40,1,0,0
274,42,1,0,0
275,140,1,0,0
276,142,1,0,0
277,61,1,0,0
278,120,1,0,0
279,106,1,0,0
280,52,1,0,0
281,23,1,0,0
282,112,1,0,0
283,66,1,0,0
284,100,1,0,0
285,118,1,0,0
286,176,1,0,0
287,16,1,0,0
288,27,1,0,0
289,37,1,0,0
290,59,1,0,0
291,61,1,0,0
292,43,1,0,0
293,16,1,0,0
294,72,1,0,0
295,63,1,0,0
296,62,1,0,0
297,52,1,0,0
298,61,1,0,0
299,52,1,0,0
300,55,1,0,0
301,144,1,0,0
302,7,1,0,0
303,292,1,0,0
304,40,1,0,0
305,216,1,0,0
306,158,1,0,0
307,132,1,0,0
308,21,1,0,0
309,124,1,0,0
310,92,1,0,0
311,84,1,0,0
312,74,1,0,0
313,71,1,0,0
314,48,1,0,0
315,80,1,0,0
316,89,1,0,0
317,53,1,0,0
318,40,1,0,0
319,18,1,0,0
320,34,1,0,0
321,30,1,0,0
322,73,1,0,0
323,80,1,0,0
324,14,1,0,0
325,40,1,0,0
326,25,1,0,0
327,58,1,0,0
328,59,1,0,0
329,81,1,0,0
330,146,1,0,0
331,58,1,0,0
332,67,1,0,0
333,16,1,0,0
334,29,1,0,0
335,39,1,0,0
336,36,1,0,0
337,23,1,0,0
338,152,1,0,0
339,11,1,0,0
340,29,1,0,0
341,79,1,0,0
342,38,1,0,0
343,35,1,0,0
344,129,1,0,0
345,38,1,0,0
346,59,1,0,0
347,15,1,0,0
348,92,1,0,0
349,116,1,0,0
350,30,1,0,0
351,70,1,0,0
352,54,1,0,0
353,30,1,0,0
354,181,1,0,0
355,50,1,0,0
356,34,1,0,0
357,103,1,0,0
358,62,1,0,0
359,166,1,0,0
360,130,1,0,0
361,40,1,0,0
362,119,1,0,0
363,56,1,0,0
364,26,1,0,0
365,57,1,0,0
366,26,1,0,0
367,8,1,0,0
368,55,1,0,0
369,49,1,0,0
370,99,1,0,0
371,46,1,0,0
372,84,1,0,0
373,80,1,0,0
374,145,1,0,0
375,57,1,0,0
376,17,1,0,0
377,66,1,0,0
378,86,1,0,0
379,66,1,0,0
380,129,1,0,0
381,30,1,0,0
382,43,1,0,0
383,23,1,0,0
384,113,1,0,0
385,181,1,0,0
386,9,1,0,0
387,371,1,0,0
388,89,1,0,0
389,49,1,0,0
390,29,1,0,0
391,93,1,0,0
392,93,1,0,0
393,101,1,0,0
394,11,1,0,0
395,128,1,0,0
396,16,1,0,0
397,67,1,0,0
398,21,1,0,0
399,60,1,0,0
400,129,1,0,0
401,61,1,0,0
402,35,1,0,0
403,16,1,0,0
404,98,1,0,0
405,27,1,0,0
406,63,1,0,0
407,49,1,0,0
408,49,1,0,0
409,124,1,0,0
410,62,1,0,0
411,41,1,0,0
412,10,1,0,0
413,28,1,0,0
414,50,1,0,0
415,108,1,0,0
416,65,1,0,0
417,20,1,0,0
418,110,1,0,0
419,98,1,0,0
420,24,1,0,0
421,23,1,0,0
422,92,1,0,0
423,15,1,0,0
424,93,1,0,0
425,23,1,0,0
426,108,1,0,0
427,36,1,0,0
428,87,1,0,0
429,99,1,0,0
430,69,1,0,0
431,34,1,0,0
432,41,1,0,0
433,29,1,0,0
434,26,1,0,0
435,36,1,0,0
436,52,1,0,0
437,41,1,0,0
438,48,1,0,0
439,71,1,0,0
440,134,1,0,0
441,63,1,0,0
442,21,1,0,0
443,18,1,0,0
444,29,1,0,0
445,170,1,0,0
446,122,1,0,0
447,56,1,0,0
448,13,1,0,0
449,17,1,0,0
450,19,1,0,0
451,28,1,0,0
452,128,1,0,0
453,71,1,0,0
454,34,1,0,0
455,171,1,0,0
456,92,1,0,0
457,38,1,0,0
458,41,1,0,0
459,360,1,0,0
460,39,1,0,0
461,30,1,0,0
462,232,1,0,0
463,35,1,0,0
464,45,1,0,0
465,44,1,0,0
466,213,1,0,0
467,312,1,0,0
468,84,1,0,0
469,57,1,0,0
470,36,1,0,0
471,60,1,0,0
472,36,1,0,0
473,13,1,0,0
474,19,1,0,0
475,328,1,0,0
476,87,1,0,0
477,17,1,0,0
478,36,1,0,0
479,161,1,0,0
480,61,1,0,0
481,48,1,0,0
482,28,1,0,0
483,34,1,0,0
484,69,1,0,0
485,81,1,0,0
486,103,1,0,0
487,33,1,0,0
488,68,1,0,0
489,163,1,0,0
490,46,1,0,0
491,70,1,0,0
492,74,1,0,0
493,37,1,0,0
494,24,1,0,0
495,104,1,0,0
496,87,1,0,0
497,167,1,0,0
498,71,1,0,0
499,54,1,0,0
500,63,1,0,0
501,101,1,0,0
502,40,1,0,0
503,45,1,0,0
504,74,1,0,0
505,120,1,0,0
506,14,1,0,0
507,51,1,0,0
508,125,1,0,0
509,67,1,0,0
510,60,1,0,0
511,110,1,0,0
512,67,1,0,0
513,25,1,0,0
514,100,1,0,0
515,24,1,0,0
516,73,1,0,0
517,46,1,0,0
518,100,1,0,0
519,33,1,0,0
520,83,1,0,0
521,11,1,0,0
522,21,1,0,0
523,149,1,0,0
524,62,1,0,0
525,163,1,0,0
526,95,1,0,0
527,110,1,0,0
528,64,1,0,0
529,59,1,0,0
530,313,1,0,0
531,81,1,0,0
532,30,1,0,0
533,125,1,0,0
534,41,1,0,0
535,64,1,0,0
536,65,1,0,0
537,53,1,0,0
538,32,1,0,0
539,221,1,0,0
540,99,1,0,0
541,65,1,0,0
542,103,1,0,0
543,14,1,0,0
544,54,1,0,0
545,27,1,0,0
546,56,1,0,0
547,141,1,0,0
548,142,1,0,0
549,30,1,0,0
550,63,1,0,0
551,164,1,0,0
552,96,1,0,0
553,25,1,0,0
554,157,1,0,0
555,63,1,0,0
556,111,1,0,0
557,16,1,0,0
558,27,1,0,0
559,18,1,0,0
560,88,1,0,0
561,107,1,0,0
562,189,1,0,0
563,24,1,0,0
564,14,1,0,0
565,49,1,0,0
566,61,1,0,0
567,28,1,0,0
568,58,1,0,0
569,152,1,0,0
570,19,1,0,0
571,90,1,0,0
572,28,1,0,0
573,62,1,0,0
574,53,1,0,0
575,90,1,0,0
576,168,1,0,0
577,74,1,0,0
578,123,1,0,0
579,28,1,0,0
580,84,1,0,0
581,91,1,0,0
582,27,1,0,0
583,133,1,0,0
584,182,1,0,0
585,62,1,0,0
586,43,1,0,0
587,29,1,0,0
588,216,1,0,0
589,107,1,0,0
590,29,1,0,0
591,203,1,0,0
592,30,1,0,0
593,50,1,0,0
594,32,1,0,0
595,69,1,0,0
596,57,1,0,0
597,110,1,0,0
598,107,1,0,0
599,49,1,0,0
600,132,1,0,0
601,22,1,0,0
602,62,1,0,0
603,31,1,0,0
604,18,1,0,0
605,50,1,0,0
606,51,1,0,0
607,101,1,0,0
608,53,1,0,0
609,34,1,0,0
610,22,1,0,0
611,85,1,0,0
612,17,1,0,0
613,51,1,0,0
614,25,1,0,0
615,72,1,0,0
616,10,1,0,0
617,39,1,0,0
618,16,1,0,0
619,41,1,0,0
620,44,1,0,0
621,85,1,0,0
622,143,1,0,0
623,22,1,0,0
624,97,1,0,0
625,16,1,0,0
626,166,1,0,0
627,42,1,0,0
628,31,1,0,0
629,77,1,0,0
630,41,1,0,0
631,35,1,0,0
632,174,1,0,0
633,152,1,0,0
634,99,1,0,0
635,20,1,0,0
636,102,1,0,0
637,99,1,0,0
638,45,1,0,0
639,41,1,0,0
640,51,1,0,0
641,31,1,0,0
642,13,1,0,0
643,152,1,0,0
644,62,1,0,0
645,41,1,0,0
646,29,1,0,0
647,75,1,0,0
648,60,1,0,0
649,40,1,0,0
650,101,1,0,0
651,23,1,0,0
652,34,1,0,0
653,60,1,0,0
654,53,1,0,0
655,50,1,0,0
656,22,1,0,0
657,67,1,0,0
658,41,1,0,0
659,80,1,0,0
660,56,1,0,0
661,61,1,0,0
662,19,1,0,0
663,86,1,0,0
664,85,1,0,0
665,61,1,0,0
666,59,1,0,0
667,75,1,0,0
668,25,1,0,0
669,147,1,0,0
670,30,1,0,0
671,36,1,0,0
672,17,1,0,0
673,32,1,0,0
674,212,1,0,0
675,46,1,0,0
676,109,1,0,0
677,51,1,0,0
678,14,1,0,0
679,63,1,0,0
680,78,1,0,0
681,63,1,0,0
682,55,1,0,0
683,65,1,0,0
684,14,1,0,0
685,24,1,0,0
686,16,1,0,0
687,48,1,0,0
688,35,1,0,0
689,44,1,0,0
690,70,1,0,0
691,33,1,0,0
692,74,1,0,0
693,156,1,0,0
694,44,1,0,0
695,126,1,0,0
696,20,1,0,0
697,15,1,0,0
698,19,1,0,0
699,69,1,0,0
700,99,1,0,0
701,53,1,0,0
702,184,1,0,0
703,70,1,0,0
704,103,1,0,0
705,38,1,0,0
706,76,1,0,0
707,143,1,0,0
708,113,1,0,0
709,32,1,0,0
710,166,1,0,0
711,78,1,0,0
712,22,1,0,0
713,54,1,0,0
714,52,1,0,0
715,208,1,0,0
716,37,1,0,0
717,18,1,0,0
718,22,1,0,0
719,68,1,0,0
720,67,1,0,0
721,59,1,0,0
722,177,1,0,0
723,54,1,0,0
724,122,1,0,0
725,70,1,0,0
726,97,1,0,0
727,45,1,0,0
728,39,1,0,0
729,100,1,0,0
730,131,1,0,0
731,216,1,0,0
732,104,1,0,0
733,24,1,0,0
734,72,1,0,0
735,60,1,0,0
736,17,1,0,0
737,54,1,0,0
738,154,1,0,0
739,73,1,0,0
740,48,1,0,0
741,37,1,0,0
742,34,1,0,0
743,80,1,0,0
744,91,1,0,0
745,12,1,0,0
746,76,1,0,0
747,33,1,0,0
748,118,1,0,0
749,40,1,0,0
750,72,1,0,0
751,44,1,0,0
752,175,1,0,0
753,32,1,0,0
754,44,1,0,0
755,37,1,0,0
756,30,1,0,0
757,126,1,0,0
758,54,1,0,0
759,35,1,0,0
760,72,1,0,0
761,156,1,0,0
762,50,1,0,0
763,71,1,0,0
764,106,1,0,0
765,66,1,0,0
766,40,1,0,0
767,13,1,0,0
768,114,1,0,0
769,79,1,0,0
770,36,1,0,0
771,125,1,0,0
772,52,1,0,0
773,57,1,0,0
774,76,1,0,0
775,169,1,0,0
776,154,1,0,0
777,142,1,0,0
778,128,1,0,0
779,99,1,0,0
780,159,1,0,0
781,53,1,0,0
782,88,1,0,0
783,38,1,0,0
784,55,1,0,0
785,225,1,0,0
786,45,1,0,0
787,110,1,0,0
788,75,1,0,0
789,63,1,0,0
790,37,1,0,0
791,37,1,0,0
792,76,1,0,0
793,26,1,0,0
794,137,1,0,0
795,25,1,0,0
796,35,1,0,0
797,102,1,0,0
798,36,1,0,0
799,149,1,0,0
800,28,1,0,0
801,31,1,0,0
802,44,1,0,0
803,16,1,0,0
804,126,1,0,0
805,66,1,0,0
806,66,1,0,0
807,31,1,0,0
808,54,1,0,0
809,64,1,0,0
810,63,1,0,0
811,53,1,0,0
812,38,1,0,0
813,65,1,0,0
814,60,1,0,0
815,51,1,0,0
816,13,1,0,0
817,12,1,0,0
818,155,1,0,0
819,18,1,0,0
820,150,1,0,0
821,81,1,0,0
822,25,1,0,0
823,129,1,0,0
824,101,1,0,0
825,176,1,0,0
826,17,1,0,0
827,27,1,0,0
828,30,1,0,0
829,118,1,0,0
830,84,1,0,0
831,22,1,0,0
832,63,1,0,0
833,160,1,0,0
834,148,1,0,0
835,12,1,0,0
836,19,1,0,0
837,59,1,0,0
838,62,1,0,0
839,25,1,0,0
840,172,1,0,0
841,133,1,0,0
842,101,1,0,0
843,40,1,0,0
844,63,1,0,0
845,27,1,0,0
846,99,1,0,0
847,33,1,0,0
848,47,1,0,0
849,83,1,0,0
850,73,1,0,0
851,139,1,0,0
852,103,1,0,0
853,19,1,0,0
854,110,1,0,0
855,92,1,0,0
856,188,1,0,0
857,123,1,0,0
858,31,1,0,0
859,194,1,0,0
860,30,1,0,0
861,175,1,0,0
862,104,1,0,0
863,135,1,0,0
864,15,1,0,0
865,62,1,0,0
866,29,1,0,0
867,254,1,0,0
868,109,1,0,0
869,122,1,0,0
870,178,1,0,0
871,84,1,0,0
872,56,1,0,0
873,104,1,0,0
874,32,1,0,0
875,259,1,0,0
876,135,1,0,0
877,70,1,0,0
878,133,1,0,0
879,40,1,0,0
880,51,1,0,0
881,68,1,0,0
882,78,1,0,0
883,72,1,0,0
884,116,1,0,0
885,35,1,0,0
886,33,1,0,0
887,24,1,0,0
888,52,1,0,0
889,224,1,0,0
890,158,1,0,0
891,47,1,0,0
892,109,1,0,0
893,157,1,0,0
894,43,1,0,0
895,74,1,0,0
896,34,1,0,0
897,100,1,0,0
898,83,1,0,0
899,91,1,0,0
900,137,1,0,0
901,126,1,0,0
902,134,1,0,0
903,191,1,0,0
904,19,1,0,0
905,112,1,0,0
906,57,1,0,0
907,78,1,0,0
908,83,1,0,0
909,91,1,0,0
910,106,1,0,0
911,27,1,0,0
912,128,1,0,0
913,110,1,0,0
914,106,1,0,0
915,153,1,0,0
916,114,1,0,0
917,22,1,0,0
918,142,1,0,0
919,68,1,0,0
920,11,1,0,0
921,139,1,0,0
922,66,1,0,0
923,27,1,0,0
924,22,1,0,0
925,78,1,0,0
926,29,1,0,0
927,80,1,0,0
928,15,1,0,0
929,15,1,0,0
930,57,1,0,0
931,85,1,0,0
932,49,1,0,0
933,77,1,0,0
934,186,1,0,0
935,13,1,0,0
936,83,1,0,0
937,100,1,0,0
938,93,1,0,0
939,106,1,0,0
940,171,1,0,0
941,65,1,0,0
942,93,1,0,0
943,147,1,0,0
944,63,1,0,0
945,36,1,0,0
946,19,1,0,0
947,46,1,0,0
948,148,1,0,0
949,195,1,0,0
950,39,1,0,0
951,81,1,0,0
952,34,1,0,0
953,75,1,0,0
954,20,1,0,0
955,89,1,0,0
956,69,1,0,0
957,223,1,0,0
958,126,1,0,0
959,100,1,0,0
960,146,1,0,0
961,132,1,0,0
962,57,1,0,0
963,84,1,0,0
964,57,1,0,0
965,90,1,0,0
966,41,1,0,0
967,139,1,0,0
968,47,1,0,0
969,118,1,0,0
970,33,1,0,0
971,154,1,0,0
972,43,1,0,0
973,50,1,0,0
974,55,1,0,0
975,66,1,0,0
976,47,1,0,0
977,54,1,0,0
978,138,1,0,0
979,76,1,0,0
980,129,1,0,0
981,45,1,0,0
982,99,1,0,0
983,19,1,0,0
984,19,1,0,0
985,65,1,0,0
986,72,1,0,0
987,162,1,0,0
988,33,1,0,0
989,32,1,0,0
990,22,1,0,0
991,327,1,0,0
992,22,1,0,0
993,91,1,0,0
994,98,1,0,0
995,162,1,0,0
996,72,1,0,0
997,77,1,0,0
998,80,1,0,0
999,51,1,0,0
1000,173,1,0,0
1001,56,1,0,0
1002,19,1,0,0
1003,32,1,0,0
1004,27,1,0,0
1005,74,1,0,0
1006,61,1,0,0
1007,33,1,0,0
1008,11,1,0,0
1009,88,1,0,0
1010,43,1,0,0
1011,42,1,0,0
1012,111,1,0,0
1013,149,1,0,0
1014,74,1,0,0
1015,42,1,0,0
1016,87,1,0,0
1017,51,1,0,0
1018,53,1,0,0
1019,49,1,0,0
1020,87,1,0,0
1021,25,1,0,0
1022,13,1,0,0
1023,21,1,0,0
1024,34,1,0,0
1025,82,1,0,0
1026,74,1,0,0
1027,47,1,0,0
1028,86,1,0,0
1029,63,1,0,0
1030,18,1,0,0
1031,78,1,0,0
1032,86,1,0,0
1033,79,1,0,0
1034,89,1,0,0
1035,15,1,0,0
1036,55,1,0,0
1037,184,1,0,0
1038,133,1,0,0
1039,199,1,0,0
1040,71,1,0,0
1041,62,1,0,0
1042,87,1,0,0
1043,156,1,0,0
1044,81,1,0,0
1045,13,1,0,0
1046,248,1,0,0
1047,52,1,0,0
1048,58,1,0,0
1049,12,1,0,0
1050,53,1,0,0
1051,49,1,0,0
1052,30,1,0,0
1053,85,1,0,0
1054,87,1,0,0
1055,13,1,0,0
1056,16,1,0,0
1057,102,1,0,0
1058,61,1,0,0
1059,126,1,0,0
1060,15,1,0,0
1061,74,1,0,0
1062,127,1,0,0
1063,108,1,0,0
1064,15,1,0,0
1065,37,1,0,0
1066,28,1,0,0
1067,53,1,0,0
1068,36,1,0,0
1069,81,1,0,0
1070,43,1,0,0
1071,43,1,0,0
1072,63,1,0,0
1073,54,1,0,0
1074,124,1,0,0
1075,118,1,0,0
1076,60,1,0,0
1077,33,1,0,0
1078,98,1,0,0
1079,72,1,0,0
1080,137,1,0,0
1081,79,1,0,0
1082,40,1,0,0
1083,32,1,0,0
1084,82,1,0,0
1085,25,1,0,0
1086,72,1,0,0
1087,27,1,0,0
1088,44,1,0,0
1089,52,1,0,0
1090,18,1,0,0
1091,14,1,0,0
1092,129,1,0,0
1093,128,1,0,0
1094,25,1,0,0
1095,41,1,0,0
1096,23,1,0,0
1097,86,1,0,0
1098,66,1,0,0
1099,21,1,0,0
1100,13,1,0,0
1101,78,1,0,0
1102,35,1,0,0
1103,115,1,0,0
1104,98,1,0,0
1105,20,1,0,0
1106,61,1,0,0
1107,11,1,0,0
1108,29,1,0,0
1109,79,1,0,0
1110,27,1,0,0
1111,42,1,0,0
1112,79,1,0,0
1113,111,1,0,0
1114,13,1,0,0
1115,138,1,0,0
1116,41,1,0,0
1117,72,1,0,0
1118,14,1,0,0
1119,178,1,0,0
1120,153,1,0,0
1121,144,1,0,0
1122,144,1,0,0
1123,88,1,0,0
1124,23,1,0,0
1125,59,1,0,0
1126,59,1,0,0
1127,50,1,0,0
1128,47,1,0,0
1129,100,1,0,0
1130,107,1,0,0
1131,151,1,0,0
1132,43,1,0,0
1133,40,1,0,0
1134,58,1,0,0
1135,21,1,0,0
1136,45,1,0,0
1137,79,1,0,0
1138,32,1,0,0
1139,44,1,0,0
1140,23,1,0,0
1141,65,1,0,0
1142,49,1,0,0
1143,26,1,0,0
1144,26,1,0,0
1145,87,1,0,0
1146,46,1,0,0
1147,59,1,0,0
1148,109,1,0,0
1149,109,1,0,0
1150,43,1,0,0
1151,18,1,0,0
1152,70,1,0,0
1153,82,1,0,0
1154,34,1,0,0
1155,15,1,0,0
1156,88,1,0,0
1157,46,1,0,0
1158,87,1,0,0
1159,20,1,0,0
1160,46,1,0,0
1161,48,1,0,0
1162,71,1,0,0
1163,148,1,0,0
1164,32,1,0,0
1165,25,1,0,0
1166,47,1,0,0
1167,124,1,0,0
1168,121,1,0,0
1169,107,1,0,0
1170,28,1,0,0
1171,136,1,0,0
1172,81,1,0,0
1173,55,1,0,0
1174,62,1,0,0
1175,110,1,0,0
1176,15,1,0,0
1177,13,1,0,0
1178,127,1,0,0
1179,21,1,0,0
1180,78,1,0,0
1181,57,1,0,0
1182,12,1,0,0
1183,107,1,0,0
1184,123,1,0,0
1185,79,1,0,0
1186,70,1,0,0
1187,49,1,0,0
1188,30,1,0,0
1189,37,1,0,0
1190,259,1,0,0
1191,83,1,0,0
1192,17,1,0,0
1193,141,1,0,0
1194,69,1,0,0
1195,20,1,0,0
1196,126,1,0,0
1197,73,1,0,0
1198,27,1,0,0
1199,17,1,0,0
1200,14,1,0,0
1201,107,1,0,0
1202,77,1,0,0
1203,171,1,0,0
1204,174,1,0,0
1205,74,1,0,0
1206,70,1,0,0
1207,155,1,0,0
1208,14,1,0,0
1209,45,1,0,0
1210,95,1,0,0
1211,115,1,0,0
1212,48,1,0,0
1213,13,1,0,0
1214,78,1,0,0
1215,28,1,0,0
1216,107,1,0,0
1217,119,1,0,0
1218,20,1,0,0
1219,166,1,0,0
1220,85,1,0,0
1221,220,1,0,0
1222,71,1,0,0
1223,92,1,0,0
1224,17,1,0,0
1225,67,1,0,0
1226,87,1,0,0
1227,54,1,0,0
1228,117,1,0,0
1229,92,1,0,0
1230,30,1,0,0
1231,34,1,0,0
1232,40,1,0,0
1233,165,1,0,0
1234,104,1,0,0
1235,74,1,0,0
1236,180,1,0,0
1237,48,1,0,0
1238,106,1,0,0
1239,129,1,0,0
1240,26,1,0,0
1241,129,1,0,0
1242,126,1,0,0
1243,48,1,0,0
1244,54,1,0,0
1245,59,1,0,0
1246,23,1,0,0
1247,172,1,0,0
1248,109,1,0,0
1249,18,1,0,0
1250,78,1,0,0
1251,101,1,0,0
1252,94,1,0,0
1253,63,1,0,0
1254,107,1,0,0
1255,44,1,0,0
1256,94,1,0,0
1257,31,1,0,0
1258,64,1,0,0
1259,91,1,0,0
1260,52,1,0,0
1261,86,1,0,0
1262,224,1,0,0
1263,32,1,0,0
1264,27,1,0,0
1265,109,1,0,0
1266,99,1,0,0
1267,36,1,0,0
1268,43,1,0,0
1269,17,1,0,0
1270,103,1,0,0
1271,68,1,0,0
1272,106,1,0,0
1273,76,1,0,0
1274,50,1,0,0
1275,123,1,0,0
1276,13,1,0,0
1277,26,1,0,0
1278,108,1,0,0
1279,41,1,0,0
1280,42,1,0,0
1281,27,1,0,0
1282,29,1,0,0
1283,52,1,0,0
1284,55,1,0,0
1285,11,1,0,0
1286,52,1,0,0
1287,37,1,0,0
1288,100,1,0,0
1289,48,1,0,0
1290,115,1,0,0
1291,63,1,0,0
1292,33,1,0,0
1293,45,1,0,0
1294,52,1,0,0
1295,43,1,0,0
1296,54,1,0,0
1297,130,1,0,0
1298,144,1,0,0
1299,26,1,0,0
1300,76,1,0,0
1301,15,1,0,0
1302,164,1,0,0
1303,51,1,0,0
1304,51,1,0,0
1305,103,1,0,0
1306,33,1,0,0
1307,29,1,0,0
1308,57,1,0,0
1309,59,1,0,0
1310,29,1,0,0
1311,37,1,0,0
1312,12,1,0,0
1313,16,1,0,0
1314,31,1,0,0
1315,57,1,0,0
1316,30,1,0,0
1317,82,1,0,0
1318,97,1,0,0
1319,25,1,0,0
1320,30,1,0,0
1321,67,1,0,0
1322,34,1,0,0
1323,66,1,0,0
1324,78,1,0,0
1325,51,1,0,0
1326,26,1,0,0
1327,84,1,0,0
1328,56,1,0,0
1329,50,1,0,0
1330,46,1,0,0
1331,38,1,0,0
1332,21,1,0,0
1333,76,1,0,0
1334,107,1,0,0
1335,13,1,0,0
1336,22,1,0,0
1337,135,1,0,0
1338,31,1,0,0
1339,69,1,0,0
1340,37,1,0,0
1341,59,1,0,0
1342,34,1,0,0
1343,29,1,0,0
1344,41,1,0,0
1345,24,1,0,0
1346,71,1,0,0
1347,46,1,0,0
1348,81,1,0,0
1349,25,1,0,0
1350,11,1,0,0
1351,19,1,0,0
1352,74,1,0,0
1353,97,1,0,0
1354,27,1,0,0
1355,57,1,0,0
1356,30,1,0,0
1357,172,1,0,0
1358,94,1,0,0
