trial,final_step,trapped,contact_dead,boundary_dead
0,46,1,0,0
1,18,1,0,0
2,325,1,0,0
3,65,1,0,0
4,153,1,0,0
5,99,1,0,0
6,25,1,0,0
7,138,1,0,0
8,179,1,0,0
9,21,1,0,0
10,356,1,0,0
11,48,1,0,0
12,93,1,0,0
13,151,1,0,0
14,31,1,0,0
15,50,1,0,0
16,16,1,0,0
17,66,1,0,0
18,143,1,0,0
19,43,1,0,0
20,26,1,0,0
21,79,1,0,0
22,100,1,0,0
23,120,1,0,0
24,128,1,0,0
25,27,1,0,0
26,84,1,0,0
27,56,1,0,0
28,73,1,0,0
29,25,1,0,0
30,45,1,0,0
31,26,1,0,0
32,14,1,0,0
33,137,1,0,0
34,21,1,0,0
35,220,1,0,0
36,11,1,0,0
37,62,1,0,0
38,29,1,0,0
39,74,1,0,0
40,36,1,0,0
41,21,1,0,0
42,73,1,0,0
43,59,1,0,0
44,99,1,0,0
45,26,1,0,0
46,27,1,0,0
47,49,1,0,0
48,41,1,0,0
49,96,1,0,0
50,70,1,0,0
51,52,1,0,0
52,43,1,0,0
53,142,1,0,0
54,95,1,0,0
55,50,1,0,0
56,104,1,0,0
57,58,1,0,0
58,15,1,0,0
59,37,1,0,0
60,33,1,0,0
61,54,1,0,0
62,34,1,0,0
63,99,1,0,0
64,36,1,0,0
65,58,1,0,0
66,10,1,0,0
67,149,1,0,0
68,36,1,0,0
69,130,1,0,0
70,89,1,0,0
71,60,1,0,0
72,64,1,0,0
73,11,1,0,0
74,80,1,0,0
75,46,1,0,0
76,101,1,0,0
77,55,1,0,0
78,33,1,0,0
79,223,1,0,0
80,47,1,0,0
81,94,1,0,0
82,74,1,0,0
83,76,1,0,0
84,31,1,0,0
85,44,1,0,0
86,168,1,0,0
87,126,1,0,0
88,132,1,0,0
89,49,1,0,0
90,17,1,0,0
91,57,1,0,0
92,179,1,0,0
93,58,1,0,0
94,25,1,0,0
95,19,1,0,0
96,41,1,0,0
97,30,1,0,0
98,332,1,0,0
99,24,1,0,0
100,120,1,0,0
101,43,1,0,0
102,77,1,0,0
103,73,1,0,0
104,7,1,0,0
105,48,1,0,0
106,54,1,0,0
107,34,1,0,0
108,36,1,0,0
109,55,1,0,0
110,105,1,0,0
111,69,1,0,0
112,12,1,0,0
113,29,1,0,0
114,45,1,0,0
115,91,1,0,0
116,63,1,0,0
117,110,1,0,0
118,14,1,0,0
119,81,1,0,0
120,100,1,0,0
121,120,1,0,0
122,117,1,0,0
123,118,1,0,0
124,63,1,0,0
125,47,1,0,0
126,30,1,0,0
127,41,1,0,0
128,148,1,0,0
129,72,1,0,0
130,110,1,0,0
131,101,1,0,0
132,101,1,0,0
133,36,1,0,0
134,74,1,0,0
135,109,1,0,0
136,23,1,0,0
137,30,1,0,0
138,48,1,0,0
139,99,1,0,0
140,81,1,0,0
141,101,1,0,0
142,26,1,0,0
143,44,1,0,0
144,20,1,0,0
145,24,1,0,0
146,42,1,0,0
147,23,1,0,0
148,17,1,0,0
149,41,1,0,0
150,51,1,0,0
151,95,1,0,0
152,74,1,0,0
153,67,1,0,0
154,85,1,0,0
155,198,1,0,0
156,14,1,0,0
157,20,1,0,0
158,111,1,0,0
159,17,1,0,0
160,124,1,0,0
161,82,1,0,0
162,60,1,0,0
163,34,1,0,0
164,22,1,0,0
165,64,1,0,0
166,97,1,0,0
167,116,1,0,0
168,83,1,0,0
169,78,1,0,0
170,32,1,0,0
171,17,1,0,0
172,70,1,0,0
173,47,1,0,0
174,36,1,0,0
175,37,1,0,0
176,39,1,0,0
177,47,1,0,0
178,115,1,0,0
179,85,1,0,0
180,99,1,0,0
181,19,1,0,0
182,103,1,0,0
183,121,1,0,0
184,59,1,0,0
185,22,1,0,0
186,169,1,0,0
187,108,1,0,0
188,79,1,0,0
189,112,1,0,0
190,37,1,0,0
191,32,1,0,0
192,131,1,0,0
193,151,1,0,0
194,155,1,0,0
195,367,1,0,0
196,65,1,0,0
197,232,1,0,0
198,14,1,0,0
199,84,1,0,0
200,119,1,0,0
201,32,1,0,0
202,75,1,0,0
203,115,1,0,0
204,25,1,0,0
205,35,1,0,0
206,33,1,0,0
207,230,1,0,0
208,52,1,0,0
209,64,1,0,0
210,31,1,0,0
211,67,1,0,0
212,20,1,0,0
213,234,1,0,0
214,10,1,0,0
215,92,1,0,0
216,54,1,0,0
217,57,1,0,0
218,105,1,0,0
219,58,1,0,0
220,36,1,0,0
221,50,1,0,0
222,13,1,0,0
223,9,1,0,0
224,143,1,0,0
225,39,1,0,0
226,63,1,0,0
227,25,1,0,0
228,17,1,0,0
229,50,1,0,0
230,35,1,0,0
231,40,1,0,0
232,40,1,0,0
233,25,1,0,0
234,171,1,0,0
235,57,1,0,0
236,13,1,0,0
237,102,1,0,0
238,61,1,0,0
239,86,1,0,0
240,73,1,0,0
241,143,1,0,0
242,50,1,0,0
243,25,1,0,0
244,54,1,0,0
245,65,1,0,0
246,67,1,0,0
247,49,1,0,0
248,36,1,0,0
249,15,1,0,0
250,184,1,0,0
251,44,1,0,0
252,37,1,0,0
253,75,1,0,0
254,94,1,0,0
255,67,1,0,0
256,44,1,0,0
257,26,1,0,0
258,43,1,0,0
259,12,1,0,0
260,63,1,0,0
261,37,1,0,0
262,70,1,0,0
263,66,1,0,0
264,87,1,0,0
265,44,1,0,0
266,100,1,0,0
267,121,1,0,0
268,51,1,0,0
269,47,1,0,0
270,204,1,0,0
271,62,1,0,0
272,82,1,0,0
273,128,1,0,0
274,235,1,0,0
275,79,1,0,0
276,235,1,0,0
277,52,1,0,0
278,133,1,0,0
279,16,1,0,0
280,101,1,0,0
281,28,1,0,0
282,184,1,0,0
283,85,1,0,0
284,59,1,0,0
285,41,1,0,0
286,11,1,0,0
287,57,1,0,0
288,44,1,0,0
289,59,1,0,0
290,124,1,0,0
291,33,1,0,0
292,51,1,0,0
293,24,1,0,0
294,38,1,0,0
295,106,1,0,0
296,21,1,0,0
297,80,1,0,0
298,147,1,0,0
299,48,1,0,0
300,104,1,0,0
301,63,1,0,0
302,70,1,0,0
303,51,1,0,0
304,23,1,0,0
305,22,1,0,0
306,163,1,0,0
307,148,1,0,0
308,19,1,0,0
309,67,1,0,0
310,155,1,0,0
311,85,1,0,0
312,84,1,0,0
313,83,1,0,0
314,20,1,0,0
315,53,1,0,0
316,99,1,0,0
317,142,1,0,0
318,17,1,0,0
319,19,1,0,0
320,22,1,0,0
321,103,1,0,0
322,55,1,0,0
323,25,1,0,0
324,100,1,0,0
325,24,1,0,0
326,57,1,0,0
327,34,1,0,0
328,91,1,0,0
329,147,1,0,0
330,30,1,0,0
331,117,1,0,0
332,88,1,0,0
333,79,1,0,0
334,21,1,0,0
335,34,1,0,0
336,136,1,0,0
337,23,1,0,0
338,83,1,0,0
339,22,1,0,0
340,26,1,0,0
341,36,1,0,0
342,64,1,0,0
343,16,1,0,0
344,45,1,0,0
345,258,1,0,0
346,114,1,0,0
347,56,1,0,0
348,115,1,0,0
349,32,1,0,0
350,71,1,0,0
351,32,1,0,0
352,35,1,0,0
353,20,1,0,0
354,17,1,0,0
355,117,1,0,0
356,25,1,0,0
357,46,1,0,0
358,53,1,0,0
359,52,1,0,0
360,42,1,0,0
361,23,1,0,0
362,60,1,0,0
363,15,1,0,0
364,85,1,0,0
365,175,1,0,0
366,180,1,0,0
367,73,1,0,0
368,136,1,0,0
369,26,1,0,0
370,40,1,0,0
371,36,1,0,0
372,100,1,0,0
373,171,1,0,0
374,169,1,0,0
375,25,1,0,0
376,26,1,0,0
377,158,1,0,0
378,30,1,0,0
379,57,1,0,0
380,55,1,0,0
381,65,1,0,0
382,36,1,0,0
383,84,1,0,0
384,15,1,0,0
385,39,1,0,0
386,32,1,0,0
387,124,1,0,0
388,43,1,0,0
389,8,1,0,0
390,77,1,0,0
391,100,1,0,0
392,243,1,0,0
393,102,1,0,0
394,102,1,0,0
395,18,1,0,0
396,110,1,0,0
397,49,1,0,0
398,29,1,0,0
399,80,1,0,0
400,103,1,0,0
401,27,1,0,0
402,85,1,0,0
403,84,1,0,0
404,51,1,0,0
405,11,1,0,0
406,41,1,0,0
407,132,1,0,0
408,99,1,0,0
409,45,1,0,0
410,94,1,0,0
411,33,1,0,0
412,26,1,0,0
413,120,1,0,0
414,134,1,0,0
415,23,1,0,0
416,93,1,0,0
417,71,1,0,0
418,88,1,0,0
419,73,1,0,0
420,24,1,0,0
421,174,1,0,0
422,107,1,0,0
423,20,1,0,0
424,30,1,0,0
425,86,1,0,0
426,38,1,0,0
427,62,1,0,0
428,19,1,0,0
429,63,1,0,0
430,75,1,0,0
431,24,1,0,0
432,87,1,0,0
433,145,1,0,0
434,19,1,0,0
435,90,1,0,0
436,44,1,0,0
437,10,1,0,0
438,120,1,0,0
439,56,1,0,0
440,13,1,0,0
441,176,1,0,0
442,88,1,0,0
443,83,1,0,0
444,73,1,0,0
445,132,1,0,0
446,96,1,0,0
447,66,1,0,0
448,32,1,0,0
449,28,1,0,0
450,35,1,0,0
451,56,1,0,0
452,19,1,0,0
453,23,1,0,0
454,78,1,0,0
455,21,1,0,0
456,30,1,0,0
457,71,1,0,0
458,70,1,0,0
459,45,1,0,0
460,114,1,0,0
461,46,1,0,0
462,132,1,0,0
463,11,1,0,0
464,133,1,0,0
465,12,1,0,0
466,50,1,0,0
467,76,1,0,0
468,72,1,0,0
469,36,1,0,0
470,16,1,0,0
471,124,1,0,0
472,62,1,0,0
473,72,1,0,0
474,74,1,0,0
475,97,1,0,0
476,50,1,0,0
477,50,1,0,0
478,25,1,0,0
479,70,1,0,0
480,84,1,0,0
481,54,1,0,0
482,81,1,0,0
483,7,1,0,0
484,67,1,0,0
485,129,1,0,0
486,42,1,0,0
487,72,1,0,0
488,47,1,0,0
489,112,1,0,0
490,38,1,0,0
491,164,1,0,0
492,60,1,0,0
493,44,1,0,0
494,27,1,0,0
495,51,1,0,0
496,27,1,0,0
497,39,1,0,0
498,60,1,0,0
499,23,1,0,0
500,100,1,0,0
501,15,1,0,0
502,21,1,0,0
503,105,1,0,0
504,104,1,0,0
505,149,1,0,0
506,51,1,0,0
507,141,1,0,0
508,20,1,0,0
509,11,1,0,0
510,109,1,0,0
511,92,1,0,0
512,116,1,0,0
513,74,1,0,0
514,52,1,0,0
515,60,1,0,0
516,25,1,0,0
517,31,1,0,0
518,65,1,0,0
519,24,1,0,0
520,60,1,0,0
521,52,1,0,0
522,66,1,0,0
523,31,1,0,0
524,18,1,0,0
525,72,1,0,0
526,51,1,0,0
527,83,1,0,0
528,156,1,0,0
529,80,1,0,0
530,76,1,0,0
531,87,1,0,0
532,40,1,0,0
533,60,1,0,0
534,36,1,0,0
535,64,1,0,0
536,9,1,0,0
537,115,1,0,0
538,41,1,0,0
539,189,1,0,0
540,54,1,0,0
541,66,1,0,0
542,87,1,0,0
543,122,1,0,0
544,82,1,0,0
545,44,1,0,0
546,44,1,0,0
547,43,1,0,0
548,84,1,0,0
549,27,1,0,0
550,95,1,0,0
551,15,1,0,0
552,112,1,0,0
553,76,1,0,0
554,195,1,0,0
555,29,1,0,0
556,19,1,0,0
557,44,1,0,0
558,35,1,0,0
559,95,1,0,0
560,37,1,0,0
561,124,1,0,0
562,18,1,0,0
563,104,1,0,0
564,103,1,0,0
565,45,1,0,0
566,56,1,0,0
567,42,1,0,0
568,17,1,0,0
569,54,1,0,0
570,47,1,0,0
571,33,1,0,0
572,81,1,0,0
573,101,1,0,0
574,81,1,0,0
575,36,1,0,0
576,21,1,0,0
577,31,1,0,0
578,63,1,0,0
579,54,1,0,0
580,118,1,0,0
581,121,1,0,0
582,72,1,0,0
583,66,1,0,0
584,79,1,0,0
585,17,1,0,0
586,41,1,0,0
587,126,1,0,0
588,19,1,0,0
589,12,1,0,0
590,24,1,0,0
591,157,1,0,0
592,25,1,0,0
593,65,1,0,0
594,11,1,0,0
595,121,1,0,0
596,94,1,0,0
597,85,1,0,0
598,42,1,0,0
599,65,1,0,0
600,40,1,0,0
601,66,1,0,0
602,57,1,0,0
603,19,1,0,0
604,124,1,0,0
605,141,1,0,0
606,38,1,0,0
607,195,1,0,0
608,54,1,0,0
609,61,1,0,0
610,56,1,0,0
611,76,1,0,0
612,32,1,0,0
613,42,1,0,0
614,60,1,0,0
615,83,1,0,0
616,47,1,0,0
617,29,1,0,0
618,11,1,0,0
619,98,1,0,0
620,82,1,0,0
621,8,1,0,0
622,54,1,0,0
623,95,1,0,0
624,84,1,0,0
625,127,1,0,0
626,47,1,0,0
627,34,1,0,0
628,143,1,0,0
629,187,1,0,0
630,116,1,0,0
631,19,1,0,0
632,93,1,0,0
633,42,1,0,0
634,26,1,0,0
635,122,1,0,0
636,263,1,0,0
637,34,1,0,0
638,233,1,0,0
639,144,1,0,0
640,139,1,0,0
641,60,1,0,0
642,29,1,0,0
643,88,1,0,0
644,38,1,0,0
645,26,1,0,0
646,113,1,0,0
647,38,1,0,0
648,67,1,0,0
649,58,1,0,0
650,37,1,0,0
651,71,1,0,0
652,12,1,0,0
653,181,1,0,0
654,67,1,0,0
655,97,1,0,0
656,76,1,0,0
657,43,1,0,0
658,86,1,0,0
659,62,1,0,0
660,83,1,0,0
661,130,1,0,0
662,19,1,0,0
663,164,1,0,0
664,35,1,0,0
665,14,1,0,0
666,30,1,0,0
667,108,1,0,0
668,57,1,0,0
669,102,1,0,0
670,56,1,0,0
671,67,1,0,0
672,84,1,0,0
673,48,1,0,0
674,163,1,0,0
675,50,1,0,0
676,45,1,0,0
677,41,1,0,0
678,26,1,0,0
679,82,1,0,0
680,46,1,0,0
681,43,1,0,0
682,72,1,0,0
683,68,1,0,0
684,16,1,0,0
685,67,1,0,0
686,33,1,0,0
687,74,1,0,0
688,66,1,0,0
689,35,1,0,0
690,42,1,0,0
691,54,1,0,0
692,80,1,0,0
693,118,1,0,0
694,35,1,0,0
695,38,1,0,0
696,44,1,0,0
