trial,final_step,trapped,boundary_dead,contact_dead
411,111,1,0,0
412,13,1,0,0
413,68,1,0,0
414,44,1,0,0
415,66,1,0,0
416,68,1,0,0
417,12,1,0,0
418,268,1,0,0
419,29,1,0,0
420,79,1,0,0
421,114,1,0,0
422,66,1,0,0
423,161,1,0,0
424,43,1,0,0
425,29,1,0,0
426,68,1,0,0
427,125,1,0,0
428,58,1,0,0
429,39,1,0,0
430,96,1,0,0
431,100,1,0,0
432,103,1,0,0
433,65,1,0,0
434,62,1,0,0
435,40,1,0,0
436,72,1,0,0
437,100,1,0,0
438,29,1,0,0
439,67,1,0,0
440,39,1,0,0
441,90,1,0,0
442,11,1,0,0
443,89,1,0,0
444,38,1,0,0
445,56,1,0,0
446,49,1,0,0
447,73,1,0,0
448,127,1,0,0
449,74,1,0,0
450,41,1,0,0
451,70,1,0,0
452,56,1,0,0
453,38,1,0,0
454,22,1,0,0
455,61,1,0,0
456,57,1,0,0
457,50,1,0,0
458,152,1,0,0
459,52,1,0,0
460,49,1,0,0
461,107,1,0,0
462,28,1,0,0
463,27,1,0,0
464,176,1,0,0
465,87,1,0,0
466,14,1,0,0
467,131,1,0,0
468,46,1,0,0
469,66,1,0,0
470,27,1,0,0
471,143,1,0,0
472,38,1,0,0
473,44,1,0,0
474,47,1,0,0
475,29,1,0,0
476,26,1,0,0
477,66,1,0,0
478,58,1,0,0
479,149,1,0,0
480,52,1,0,0
481,47,1,0,0
482,51,1,0,0
483,29,1,0,0
484,32,1,0,0
485,27,1,0,0
486,41,1,0,0
487,130,1,0,0
488,237,1,0,0
489,55,1,0,0
490,90,1,0,0
491,51,1,0,0
492,21,1,0,0
493,65,1,0,0
494,48,1,0,0
495,63,1,0,0
496,37,1,0,0
497,204,1,0,0
498,53,1,0,0
499,46,1,0,0
500,139,1,0,0
501,44,1,0,0
502,23,1,0,0
503,67,1,0,0
504,172,1,0,0
505,111,1,0,0
506,181,1,0,0
507,123,1,0,0
508,92,1,0,0
509,33,1,0,0
510,37,1,0,0
511,26,1,0,0
512,17,1,0,0
513,235,1,0,0
514,20,1,0,0
515,141,1,0,0
516,52,1,0,0
517,110,1,0,0
518,70,1,0,0
519,111,1,0,0
520,55,1,0,0
521,36,1,0,0
522,35,1,0,0
523,136,1,0,0
524,44,1,0,0
525,141,1,0,0
526,22,1,0,0
527,148,1,0,0
528,19,1,0,0
529,50,1,0,0
530,12,1,0,0
531,219,1,0,0
532,118,1,0,0
533,34,1,0,0
534,71,1,0,0
535,37,1,0,0
536,62,1,0,0
537,23,1,0,0
538,182,1,0,0
539,186,1,0,0
540,108,1,0,0
541,162,1,0,0
542,119,1,0,0
543,13,1,0,0
544,35,1,0,0
545,32,1,0,0
546,49,1,0,0
547,44,1,0,0
548,40,1,0,0
549,63,1,0,0
550,40,1,0,0
551,101,1,0,0
552,86,1,0,0
553,23,1,0,0
554,12,1,0,0
555,31,1,0,0
556,7,1,0,0
557,226,1,0,0
558,107,1,0,0
559,48,1,0,0
560,17,1,0,0
561,27,1,0,0
562,19,1,0,0
563,59,1,0,0
564,19,1,0,0
565,75,1,0,0
566,211,1,0,0
567,92,1,0,0
568,45,1,0,0
569,127,1,0,0
570,65,1,0,0
571,127,1,0,0
572,122,1,0,0
573,104,1,0,0
574,54,1,0,0
575,7,1,0,0
576,43,1,0,0
577,103,1,0,0
578,119,1,0,0
579,21,1,0,0
580,87,1,0,0
581,16,1,0,0
582,62,1,0,0
583,148,1,0,0
584,139,1,0,0
585,106,1,0,0
586,52,1,0,0
587,58,1,0,0
588,49,1,0,0
589,54,1,0,0
590,25,1,0,0
591,75,1,0,0
592,26,1,0,0
593,19,1,0,0
594,74,1,0,0
595,17,1,0,0
596,30,1,0,0
597,115,1,0,0
598,39,1,0,0
599,33,1,0,0
600,140,1,0,0
601,81,1,0,0
602,57,1,0,0
603,20,1,0,0
604,175,1,0,0
605,107,1,0,0
606,113,1,0,0
607,84,1,0,0
608,51,1,0,0
609,9,1,0,0
610,54,1,0,0
611,110,1,0,0
612,27,1,0,0
613,41,1,0,0
614,132,1,0,0
615,105,1,0,0
616,66,1,0,0
617,66,1,0,0
618,44,1,0,0
619,20,1,0,0
620,112,1,0,0
621,103,1,0,0
622,54,1,0,0
623,11,1,0,0
624,68,1,0,0
625,48,1,0,0
626,46,1,0,0
627,57,1,0,0
628,142,1,0,0
629,61,1,0,0
630,54,1,0,0
631,147,1,0,0
632,45,1,0,0
633,27,1,0,0
634,90,1,0,0
635,21,1,0,0
636,56,1,0,0
637,38,1,0,0
638,138,1,0,0
639,18,1,0,0
640,119,1,0,0
641,52,1,0,0
642,20,1,0,0
643,33,1,0,0
644,68,1,0,0
645,39,1,0,0
646,79,1,0,0
647,45,1,0,0
648,38,1,0,0
649,34,1,0,0
650,143,1,0,0
651,60,1,0,0
652,23,1,0,0
653,67,1,0,0
654,191,1,0,0
655,35,1,0,0
656,9,1,0,0
657,10,1,0,0
658,98,1,0,0
659,43,1,0,0
660,116,1,0,0
661,37,1,0,0
662,66,1,0,0
663,113,1,0,0
664,32,1,0,0
665,28,1,0,0
666,69,1,0,0
667,42,1,0,0
668,34,1,0,0
669,21,1,0,0
670,29,1,0,0
671,24,1,0,0
672,29,1,0,0
673,195,1,0,0
674,64,1,0,0
675,38,1,0,0
676,25,1,0,0
677,23,1,0,0
678,31,1,0,0
679,61,1,0,0
680,63,1,0,0
681,43,1,0,0
682,43,1,0,0
683,23,1,0,0
684,71,1,0,0
685,63,1,0,0
686,71,1,0,0
687,41,1,0,0
688,69,1,0,0
689,71,1,0,0
690,49,1,0,0
691,20,1,0,0
692,90,1,0,0
693,128,1,0,0
694,50,1,0,0
695,39,1,0,0
696,57,1,0,0
697,103,1,0,0
698,36,1,0,0
699,104,1,0,0
700,52,1,0,0
701,46,1,0,0
702,55,1,0,0
703,35,1,0,0
704,117,1,0,0
705,28,1,0,0
706,335,1,0,0
707,31,1,0,0
708,77,1,0,0
709,144,1,0,0
710,141,1,0,0
711,92,1,0,0
712,13,1,0,0
713,124,1,0,0
714,107,1,0,0
715,37,1,0,0
716,22,1,0,0
717,63,1,0,0
718,69,1,0,0
719,16,1,0,0
720,72,1,0,0
721,124,1,0,0
722,57,1,0,0
723,169,1,0,0
724,79,1,0,0
725,144,1,0,0
726,157,1,0,0
727,63,1,0,0
728,110,1,0,0
729,40,1,0,0
730,21,1,0,0
731,81,1,0,0
732,65,1,0,0
733,45,1,0,0
734,45,1,0,0
735,38,1,0,0
736,69,1,0,0
737,75,1,0,0
738,87,1,0,0
739,139,1,0,0
740,68,1,0,0
741,191,1,0,0
742,35,1,0,0
743,52,1,0,0
744,21,1,0,0
745,115,1,0,0
746,22,1,0,0
747,18,1,0,0
748,73,1,0,0
749,13,1,0,0
750,124,1,0,0
751,109,1,0,0
752,176,1,0,0
753,61,1,0,0
754,60,1,0,0
755,114,1,0,0
756,51,1,0,0
757,55,1,0,0
758,44,1,0,0
759,236,1,0,0
760,174,1,0,0
761,27,1,0,0
762,105,1,0,0
763,53,1,0,0
764,113,1,0,0
765,74,1,0,0
766,96,1,0,0
767,95,1,0,0
768,8,1,0,0
769,108,1,0,0
770,55,1,0,0
771,31,1,0,0
772,131,1,0,0
773,97,1,0,0
774,174,1,0,0
775,46,1,0,0
776,53,1,0,0
777,56,1,0,0
778,51,1,0,0
779,67,1,0,0
780,22,1,0,0
781,49,1,0,0
782,17,1,0,0
783,50,1,0,0
784,37,1,0,0
785,166,1,0,0
786,79,1,0,0
787,33,1,0,0
788,52,1,0,0
789,34,1,0,0
790,25,1,0,0
791,28,1,0,0
792,30,1,0,0
793,33,1,0,0
794,34,1,0,0
795,76,1,0,0
796,69,1,0,0
797,26,1,0,0
798,76,1,0,0
799,88,1,0,0
800,43,1,0,0
801,10,1,0,0
802,104,1,0,0
803,43,1,0,0
804,124,1,0,0
805,142,1,0,0
806,43,1,0,0
807,86,1,0,0
808,24,1,0,0
809,94,1,0,0
810,59,1,0,0
811,37,1,0,0
812,22,1,0,0
813,82,1,0,0
814,207,1,0,0
815,15,1,0,0
816,24,1,0,0
817,43,1,0,0
818,72,1,0,0
819,74,1,0,0
820,35,1,0,0
821,70,1,0,0
822,74,1,0,0
823,52,1,0,0
824,72,1,0,0
825,66,1,0,0
826,58,1,0,0
827,103,1,0,0
828,29,1,0,0
829,13,1,0,0
830,141,1,0,0
831,51,1,0,0
832,90,1,0,0
833,92,1,0,0
834,33,1,0,0
835,143,1,0,0
836,88,1,0,0
837,46,1,0,0
838,54,1,0,0
839,28,1,0,0
840,138,1,0,0
841,44,1,0,0
842,26,1,0,0
843,22,1,0,0
844,100,1,0,0
845,28,1,0,0
846,43,1,0,0
847,17,1,0,0
848,22,1,0,0
849,33,1,0,0
850,31,1,0,0
851,77,1,0,0
852,45,1,0,0
853,60,1,0,0
854,100,1,0,0
855,92,1,0,0
856,219,1,0,0
857,11,1,0,0
858,58,1,0,0
859,29,1,0,0
860,24,1,0,0
861,123,1,0,0
862,81,1,0,0
863,31,1,0,0
864,91,1,0,0
865,190,1,0,0
866,64,1,0,0
867,26,1,0,0
868,25,1,0,0
869,244,1,0,0
870,99,1,0,0
871,74,1,0,0
872,79,1,0,0
873,134,1,0,0
874,58,1,0,0
875,93,1,0,0
876,62,1,0,0
877,61,1,0,0
878,29,1,0,0
879,16,1,0,0
880,48,1,0,0
881,16,1,0,0
882,24,1,0,0
883,36,1,0,0
884,46,1,0,0
885,23,1,0,0
886,61,1,0,0
887,14,1,0,0
888,35,1,0,0
889,129,1,0,0
890,51,1,0,0
891,130,1,0,0
892,36,1,0,0
893,96,1,0,0
894,88,1,0,0
895,75,1,0,0
896,40,1,0,0
897,229,1,0,0
898,61,1,0,0
899,95,1,0,0
900,9,1,0,0
901,34,1,0,0
902,77,1,0,0
903,77,1,0,0
904,20,1,0,0
905,18,1,0,0
906,108,1,0,0
907,29,1,0,0
908,51,1,0,0
909,225,1,0,0
910,38,1,0,0
911,22,1,0,0
912,88,1,0,0
913,53,1,0,0
914,16,1,0,0
915,36,1,0,0
916,135,1,0,0
917,72,1,0,0
918,68,1,0,0
919,51,1,0,0
920,153,1,0,0
921,143,1,0,0
922,49,1,0,0
923,60,1,0,0
924,82,1,0,0
925,40,1,0,0
926,42,1,0,0
927,46,1,0,0
928,155,1,0,0
929,66,1,0,0
930,81,1,0,0
931,45,1,0,0
932,113,1,0,0
933,20,1,0,0
934,165,1,0,0
935,80,1,0,0
936,40,1,0,0
937,29,1,0,0
938,11,1,0,0
939,129,1,0,0
940,51,1,0,0
941,9,1,0,0
942,123,1,0,0
943,131,1,0,0
944,103,1,0,0
945,386,1,0,0
946,170,1,0,0
947,170,1,0,0
948,30,1,0,0
949,122,1,0,0
950,59,1,0,0
951,44,1,0,0
952,25,1,0,0
953,81,1,0,0
954,90,1,0,0
955,57,1,0,0
956,55,1,0,0
957,34,1,0,0
958,186,1,0,0
959,113,1,0,0
960,77,1,0,0
961,54,1,0,0
962,87,1,0,0
963,170,1,0,0
964,37,1,0,0
965,16,1,0,0
966,44,1,0,0
967,65,1,0,0
968,77,1,0,0
969,41,1,0,0
970,65,1,0,0
971,22,1,0,0
972,8,1,0,0
973,114,1,0,0
974,129,1,0,0
975,51,1,0,0
976,150,1,0,0
977,80,1,0,0
978,26,1,0,0
979,33,1,0,0
980,44,1,0,0
981,98,1,0,0
982,119,1,0,0
983,183,1,0,0
984,44,1,0,0
985,64,1,0,0
986,51,1,0,0
987,55,1,0,0
988,12,1,0,0
989,75,1,0,0
990,23,1,0,0
991,127,1,0,0
992,14,1,0,0
993,24,1,0,0
994,28,1,0,0
995,93,1,0,0
996,140,1,0,0
997,121,1,0,0
998,74,1,0,0
999,49,1,0,0
1000,54,1,0,0
1001,84,1,0,0
1002,30,1,0,0
1003,55,1,0,0
1004,74,1,0,0
1005,24,1,0,0
1006,61,1,0,0
1007,50,1,0,0
1008,64,1,0,0
1009,58,1,0,0
1010,45,1,0,0
1011,85,1,0,0
1012,147,1,0,0
1013,166,1,0,0
1014,19,1,0,0
1015,64,1,0,0
1016,156,1,0,0
1017,41,1,0,0
1018,44,1,0,0
1019,60,1,0,0
1020,107,1,0,0
1021,93,1,0,0
1022,39,1,0,0
1023,19,1,0,0
1024,90,1,0,0
1025,30,1,0,0
1026,87,1,0,0
1027,31,1,0,0
1028,69,1,0,0
1029,25,1,0,0
1030,25,1,0,0
1031,36,1,0,0
1032,22,1,0,0
1033,111,1,0,0
1034,72,1,0,0
1035,131,1,0,0
1036,88,1,0,0
1037,22,1,0,0
1038,40,1,0,0
1039,155,1,0,0
1040,84,1,0,0
1041,58,1,0,0
1042,51,1,0,0
1043,63,1,0,0
1044,113,1,0,0
1045,92,1,0,0
1046,110,1,0,0
1047,145,1,0,0
1048,78,1,0,0
1049,9,1,0,0
1050,23,1,0,0
1051,32,1,0,0
1052,81,1,0,0
1053,121,1,0,0
1054,191,1,0,0
1055,118,1,0,0
1056,29,1,0,0
1057,132,1,0,0
1058,99,1,0,0
1059,28,1,0,0
1060,223,1,0,0
1061,103,1,0,0
1062,42,1,0,0
1063,62,1,0,0
1064,79,1,0,0
1065,62,1,0,0
1066,33,1,0,0
1067,53,1,0,0
1068,28,1,0,0
1069,92,1,0,0
1070,17,1,0,0
1071,14,1,0,0
1072,55,1,0,0
1073,96,1,0,0
1074,16,1,0,0
1075,12,1,0,0
1076,20,1,0,0
1077,76,1,0,0
1078,30,1,0,0
1079,99,1,0,0
1080,7,1,0,0
1081,65,1,0,0
1082,39,1,0,0
1083,136,1,0,0
1084,38,1,0,0
1085,14,1,0,0
1086,58,1,0,0
1087,13,1,0,0
1088,18,1,0,0
1089,219,1,0,0
1090,42,1,0,0
1091,94,1,0,0
1092,16,1,0,0
1093,14,1,0,0
1094,34,1,0,0
1095,90,1,0,0
1096,46,1,0,0
1097,95,1,0,0
1098,42,1,0,0
1099,33,1,0,0
1100,46,1,0,0
1101,138,1,0,0
1102,45,1,0,0
1103,59,1,0,0
1104,19,1,0,0
1105,89,1,0,0
1106,69,1,0,0
1107,30,1,0,0
1108,50,1,0,0
1109,106,1,0,0
1110,55,1,0,0
1111,23,1,0,0
1112,28,1,0,0
1113,50,1,0,0
1114,37,1,0,0
1115,72,1,0,0
1116,113,1,0,0
1117,43,1,0,0
1118,52,1,0,0
1119,49,1,0,0
1120,73,1,0,0
1121,162,1,0,0
1122,59,1,0,0
1123,53,1,0,0
1124,18,1,0,0
1125,60,1,0,0
1126,168,1,0,0
1127,40,1,0,0
1128,151,1,0,0
1129,31,1,0,0
1130,23,1,0,0
1131,116,1,0,0
1132,72,1,0,0
1133,122,1,0,0
1134,20,1,0,0
1135,118,1,0,0
1136,70,1,0,0
1137,58,1,0,0
1138,24,1,0,0
1139,123,1,0,0
1140,46,1,0,0
1141,49,1,0,0
1142,48,1,0,0
1143,49,1,0,0
1144,24,1,0,0
1145,35,1,0,0
1146,85,1,0,0
1147,164,1,0,0
1148,25,1,0,0
1149,13,1,0,0
1150,86,1,0,0
1151,195,1,0,0
1152,79,1,0,0
1153,152,1,0,0
1154,75,1,0,0
1155,8,1,0,0
1156,51,1,0,0
1157,86,1,0,0
1158,107,1,0,0
1159,32,1,0,0
1160,102,1,0,0
1161,49,1,0,0
1162,29,1,0,0
1163,79,1,0,0
1164,41,1,0,0
1165,66,1,0,0
1166,32,1,0,0
1167,34,1,0,0
1168,47,1,0,0
1169,29,1,0,0
1170,58,1,0,0
1171,28,1,0,0
1172,90,1,0,0
1173,179,1,0,0
1174,64,1,0,0
1175,55,1,0,0
1176,11,1,0,0
1177,86,1,0,0
1178,27,1,0,0
1179,33,1,0,0
1180,120,1,0,0
1181,142,1,0,0
1182,128,1,0,0
1183,42,1,0,0
1184,14,1,0,0
1185,15,1,0,0
1186,112,1,0,0
1187,20,1,0,0
1188,38,1,0,0
1189,140,1,0,0
1190,132,1,0,0
1191,32,1,0,0
1192,26,1,0,0
1193,28,1,0,0
1194,138,1,0,0
1195,86,1,0,0
1196,61,1,0,0
1197,38,1,0,0
1198,156,1,0,0
1199,34,1,0,0
1200,44,1,0,0
1201,85,1,0,0
1202,31,1,0,0
1203,71,1,0,0
1204,45,1,0,0
1205,39,1,0,0
1206,46,1,0,0
1207,49,1,0,0
1208,183,1,0,0
1209,48,1,0,0
1210,111,1,0,0
1211,33,1,0,0
1212,20,1,0,0
1213,47,1,0,0
1214,23,1,0,0
1215,37,1,0,0
1216,33,1,0,0
1217,33,1,0,0
1218,73,1,0,0
1219,91,1,0,0
1220,51,1,0,0
1221,40,1,0,0
1222,86,1,0,0
1223,45,1,0,0
1224,40,1,0,0
1225,9,1,0,0
1226,36,1,0,0
1227,65,1,0,0
1228,52,1,0,0
1229,49,1,0,0
1230,51,1,0,0
1231,30,1,0,0
1232,56,1,0,0
1233,83,1,0,0
1234,84,1,0,0
1235,258,1,0,0
1236,113,1,0,0
1237,176,1,0,0
1238,43,1,0,0
1239,40,1,0,0
1240,24,1,0,0
1241,114,1,0,0
1242,10,1,0,0
1243,85,1,0,0
1244,88,1,0,0
1245,48,1,0,0
1246,58,1,0,0
1247,135,1,0,0
1248,147,1,0,0
1249,71,1,0,0
1250,126,1,0,0
1251,38,1,0,0
1252,157,1,0,0
1253,42,1,0,0
1254,41,1,0,0
1255,108,1,0,0
1256,26,1,0,0
1257,120,1,0,0
1258,141,1,0,0
1259,53,1,0,0
1260,110,1,0,0
1261,148,1,0,0
1262,13,1,0,0
1263,37,1,0,0
1264,62,1,0,0
1265,114,1,0,0
1266,106,1,0,0
1267,13,1,0,0
1268,102,1,0,0
1269,29,1,0,0
1270,140,1,0,0
1271,59,1,0,0
1272,27,1,0,0
1273,51,1,0,0
1274,17,1,0,0
1275,23,1,0,0
1276,28,1,0,0
1277,31,1,0,0
1278,61,1,0,0
1279,91,1,0,0
1280,89,1,0,0
1281,29,1,0,0
1282,56,1,0,0
1283,98,1,0,0
1284,124,1,0,0
1285,25,1,0,0
1286,87,1,0,0
1287,67,1,0,0
1288,117,1,0,0
1289,99,1,0,0
1290,30,1,0,0
1291,120,1,0,0
1292,17,1,0,0
1293,19,1,0,0
1294,108,1,0,0
1295,12,1,0,0
1296,41,1,0,0
1297,26,1,0,0
1298,14,1,0,0
1299,129,1,0,0
1300,16,1,0,0
1301,61,1,0,0
1302,147,1,0,0
1303,33,1,0,0
1304,98,1,0,0
1305,46,1,0,0
1306,81,1,0,0
1307,78,1,0,0
1308,104,1,0,0
1309,333,1,0,0
1310,70,1,0,0
1311,8,1,0,0
1312,156,1,0,0
1313,39,1,0,0
1314,233,1,0,0
1315,118,1,0,0
1316,187,1,0,0
1317,90,1,0,0
1318,107,1,0,0
1319,33,1,0,0
1320,20,1,0,0
1321,144,1,0,0
1322,26,1,0,0
1323,101,1,0,0
1324,68,1,0,0
1325,37,1,0,0
1326,68,1,0,0
1327,47,1,0,0
1328,16,1,0,0
1329,232,1,0,0
1330,93,1,0,0
1331,22,1,0,0
1332,112,1,0,0
1333,33,1,0,0
1334,139,1,0,0
1335,96,1,0,0
1336,40,1,0,0
1337,73,1,0,0
1338,40,1,0,0
1339,90,1,0,0
1340,76,1,0,0
1341,93,1,0,0
1342,128,1,0,0
1343,26,1,0,0
1344,76,1,0,0
1345,83,1,0,0
1346,25,1,0,0
1347,145,1,0,0
1348,82,1,0,0
1349,82,1,0,0
1350,42,1,0,0
1351,31,1,0,0
1352,173,1,0,0
1353,62,1,0,0
1354,17,1,0,0
1355,7,1,0,0
1356,62,1,0,0
1357,29,1,0,0
1358,66,1,0,0
