trial,final_step,trapped,contact_dead,boundary_dead
0,48,1,0,0
1,64,1,0,0
2,17,1,0,0
3,32,1,0,0
4,33,1,0,0
5,111,1,0,0
6,8,1,0,0
7,22,1,0,0
8,77,1,0,0
9,215,1,0,0
10,44,1,0,0
11,82,1,0,0
12,108,1,0,0
13,19,1,0,0
14,60,1,0,0
15,32,1,0,0
16,55,1,0,0
17,17,1,0,0
18,55,1,0,0
19,52,1,0,0
20,61,1,0,0
21,23,1,0,0
22,128,1,0,0
23,64,1,0,0
24,44,1,0,0
25,136,1,0,0
26,46,1,0,0
27,122,1,0,0
28,132,1,0,0
29,54,1,0,0
30,77,1,0,0
31,146,1,0,0
32,27,1,0,0
33,94,1,0,0
34,27,1,0,0
35,147,1,0,0
36,61,1,0,0
37,33,1,0,0
38,31,1,0,0
39,70,1,0,0
40,85,1,0,0
41,143,1,0,0
42,81,1,0,0
43,160,1,0,0
44,26,1,0,0
45,13,1,0,0
46,24,1,0,0
47,37,1,0,0
48,44,1,0,0
49,17,1,0,0
50,90,1,0,0
51,270,1,0,0
52,47,1,0,0
53,37,1,0,0
54,38,1,0,0
55,46,1,0,0
56,52,1,0,0
57,91,1,0,0
58,80,1,0,0
59,41,1,0,0
60,24,1,0,0
61,82,1,0,0
62,12,1,0,0
63,52,1,0,0
64,138,1,0,0
65,86,1,0,0
66,214,1,0,0
67,51,1,0,0
68,53,1,0,0
69,14,1,0,0
70,47,1,0,0
71,104,1,0,0
72,78,1,0,0
73,78,1,0,0
74,49,1,0,0
75,43,1,0,0
76,112,1,0,0
77,21,1,0,0
78,40,1,0,0
79,88,1,0,0
80,84,1,0,0
81,21,1,0,0
82,46,1,0,0
83,83,1,0,0
84,78,1,0,0
85,56,1,0,0
86,87,1,0,0
87,57,1,0,0
88,69,1,0,0
89,51,1,0,0
90,53,1,0,0
91,207,1,0,0
92,37,1,0,0
93,51,1,0,0
94,57,1,0,0
95,24,1,0,0
96,57,1,0,0
97,35,1,0,0
98,63,1,0,0
99,161,1,0,0
100,28,1,0,0
101,27,1,0,0
102,42,1,0,0
103,62,1,0,0
104,35,1,0,0
105,54,1,0,0
106,79,1,0,0
107,113,1,0,0
108,209,1,0,0
109,142,1,0,0
110,146,1,0,0
111,25,1,0,0
112,26,1,0,0
113,38,1,0,0
114,40,1,0,0
115,13,1,0,0
116,33,1,0,0
117,133,1,0,0
118,49,1,0,0
119,107,1,0,0
120,48,1,0,0
121,25,1,0,0
122,15,1,0,0
123,203,1,0,0
124,72,1,0,0
125,31,1,0,0
126,101,1,0,0
127,78,1,0,0
128,96,1,0,0
129,26,1,0,0
130,108,1,0,0
131,167,1,0,0
132,46,1,0,0
133,71,1,0,0
134,48,1,0,0
135,101,1,0,0
136,32,1,0,0
137,20,1,0,0
138,66,1,0,0
139,101,1,0,0
140,153,1,0,0
141,74,1,0,0
142,15,1,0,0
143,10,1,0,0
144,113,1,0,0
145,71,1,0,0
146,67,1,0,0
147,119,1,0,0
148,75,1,0,0
149,96,1,0,0
150,150,1,0,0
151,217,1,0,0
152,156,1,0,0
153,21,1,0,0
154,31,1,0,0
155,47,1,0,0
156,25,1,0,0
157,34,1,0,0
158,30,1,0,0
159,22,1,0,0
160,66,1,0,0
161,78,1,0,0
162,90,1,0,0
163,190,1,0,0
164,74,1,0,0
165,106,1,0,0
166,31,1,0,0
167,37,1,0,0
168,97,1,0,0
169,81,1,0,0
170,44,1,0,0
171,35,1,0,0
172,68,1,0,0
173,80,1,0,0
174,17,1,0,0
175,64,1,0,0
176,20,1,0,0
177,40,1,0,0
178,70,1,0,0
179,80,1,0,0
180,153,1,0,0
181,93,1,0,0
182,47,1,0,0
183,28,1,0,0
184,116,1,0,0
185,62,1,0,0
186,196,1,0,0
187,88,1,0,0
188,30,1,0,0
189,78,1,0,0
190,63,1,0,0
191,103,1,0,0
192,57,1,0,0
193,44,1,0,0
194,15,1,0,0
195,25,1,0,0
196,66,1,0,0
197,59,1,0,0
198,19,1,0,0
199,41,1,0,0
200,22,1,0,0
201,54,1,0,0
202,67,1,0,0
203,24,1,0,0
204,18,1,0,0
205,61,1,0,0
206,21,1,0,0
207,148,1,0,0
208,27,1,0,0
209,80,1,0,0
210,19,1,0,0
211,52,1,0,0
212,24,1,0,0
213,42,1,0,0
214,7,1,0,0
215,114,1,0,0
216,25,1,0,0
217,129,1,0,0
218,85,1,0,0
219,137,1,0,0
220,74,1,0,0
221,22,1,0,0
222,57,1,0,0
223,63,1,0,0
224,43,1,0,0
225,43,1,0,0
226,106,1,0,0
227,30,1,0,0
228,50,1,0,0
229,52,1,0,0
230,53,1,0,0
231,86,1,0,0
232,39,1,0,0
233,59,1,0,0
234,15,1,0,0
235,55,1,0,0
236,91,1,0,0
237,48,1,0,0
238,122,1,0,0
239,48,1,0,0
240,38,1,0,0
241,46,1,0,0
242,64,1,0,0
243,42,1,0,0
244,93,1,0,0
245,82,1,0,0
246,98,1,0,0
247,223,1,0,0
248,28,1,0,0
249,16,1,0,0
250,27,1,0,0
251,64,1,0,0
252,188,1,0,0
253,95,1,0,0
254,104,1,0,0
255,41,1,0,0
256,50,1,0,0
257,30,1,0,0
258,101,1,0,0
259,73,1,0,0
260,62,1,0,0
261,18,1,0,0
262,52,1,0,0
263,45,1,0,0
264,28,1,0,0
265,81,1,0,0
266,33,1,0,0
267,96,1,0,0
268,48,1,0,0
269,121,1,0,0
270,96,1,0,0
271,69,1,0,0
272,129,1,0,0
273,42,1,0,0
274,83,1,0,0
275,15,1,0,0
276,66,1,0,0
277,33,1,0,0
278,134,1,0,0
279,150,1,0,0
280,71,1,0,0
281,104,1,0,0
282,163,1,0,0
283,104,1,0,0
284,89,1,0,0
285,95,1,0,0
286,73,1,0,0
287,42,1,0,0
288,88,1,0,0
289,17,1,0,0
290,7,1,0,0
291,50,1,0,0
292,38,1,0,0
293,122,1,0,0
294,97,1,0,0
295,90,1,0,0
296,21,1,0,0
297,78,1,0,0
298,36,1,0,0
299,42,1,0,0
300,79,1,0,0
301,62,1,0,0
302,30,1,0,0
303,70,1,0,0
304,41,1,0,0
305,78,1,0,0
306,75,1,0,0
307,63,1,0,0
308,47,1,0,0
309,59,1,0,0
310,88,1,0,0
311,29,1,0,0
312,69,1,0,0
313,21,1,0,0
314,169,1,0,0
315,98,1,0,0
316,12,1,0,0
317,35,1,0,0
318,221,1,0,0
319,45,1,0,0
320,18,1,0,0
321,71,1,0,0
322,59,1,0,0
323,40,1,0,0
324,60,1,0,0
325,9,1,0,0
326,53,1,0,0
327,141,1,0,0
328,35,1,0,0
329,93,1,0,0
330,66,1,0,0
331,163,1,0,0
332,15,1,0,0
333,29,1,0,0
334,54,1,0,0
335,8,1,0,0
336,18,1,0,0
337,203,1,0,0
338,149,1,0,0
339,98,1,0,0
340,34,1,0,0
341,48,1,0,0
342,83,1,0,0
343,79,1,0,0
344,187,1,0,0
345,41,1,0,0
346,152,1,0,0
347,101,1,0,0
348,64,1,0,0
349,84,1,0,0
350,83,1,0,0
351,148,1,0,0
352,42,1,0,0
353,28,1,0,0
354,100,1,0,0
355,26,1,0,0
356,213,1,0,0
357,41,1,0,0
358,62,1,0,0
359,31,1,0,0
360,23,1,0,0
361,23,1,0,0
362,98,1,0,0
363,85,1,0,0
364,54,1,0,0
365,75,1,0,0
366,24,1,0,0
367,138,1,0,0
368,63,1,0,0
369,46,1,0,0
370,18,1,0,0
371,28,1,0,0
372,50,1,0,0
373,30,1,0,0
374,70,1,0,0
375,22,1,0,0
376,44,1,0,0
377,82,1,0,0
378,92,1,0,0
379,37,1,0,0
380,91,1,0,0
381,71,1,0,0
382,67,1,0,0
383,46,1,0,0
384,56,1,0,0
385,204,1,0,0
386,73,1,0,0
387,48,1,0,0
388,85,1,0,0
389,117,1,0,0
390,17,1,0,0
391,105,1,0,0
392,36,1,0,0
393,145,1,0,0
394,72,1,0,0
395,51,1,0,0
396,129,1,0,0
397,65,1,0,0
398,37,1,0,0
399,9,1,0,0
400,89,1,0,0
401,31,1,0,0
402,75,1,0,0
403,48,1,0,0
404,20,1,0,0
405,79,1,0,0
406,33,1,0,0
407,117,1,0,0
408,167,1,0,0
409,273,1,0,0
410,50,1,0,0
411,15,1,0,0
412,40,1,0,0
413,44,1,0,0
414,33,1,0,0
415,31,1,0,0
416,123,1,0,0
417,84,1,0,0
418,40,1,0,0
419,71,1,0,0
420,57,1,0,0
421,74,1,0,0
422,86,1,0,0
423,46,1,0,0
424,67,1,0,0
425,68,1,0,0
426,159,1,0,0
427,77,1,0,0
428,128,1,0,0
429,15,1,0,0
430,54,1,0,0
431,82,1,0,0
432,50,1,0,0
433,113,1,0,0
434,55,1,0,0
435,121,1,0,0
436,37,1,0,0
437,75,1,0,0
438,30,1,0,0
439,111,1,0,0
440,62,1,0,0
441,34,1,0,0
442,176,1,0,0
443,28,1,0,0
444,113,1,0,0
445,59,1,0,0
446,114,1,0,0
447,98,1,0,0
448,52,1,0,0
449,44,1,0,0
450,40,1,0,0
451,65,1,0,0
452,56,1,0,0
453,86,1,0,0
454,34,1,0,0
455,21,1,0,0
456,141,1,0,0
457,31,1,0,0
458,55,1,0,0
459,87,1,0,0
460,60,1,0,0
461,46,1,0,0
462,40,1,0,0
463,295,1,0,0
464,13,1,0,0
465,27,1,0,0
466,132,1,0,0
467,90,1,0,0
468,59,1,0,0
469,43,1,0,0
470,50,1,0,0
471,43,1,0,0
472,89,1,0,0
473,262,1,0,0
474,66,1,0,0
475,80,1,0,0
476,28,1,0,0
477,16,1,0,0
478,143,1,0,0
479,191,1,0,0
480,87,1,0,0
481,130,1,0,0
482,22,1,0,0
483,19,1,0,0
484,18,1,0,0
485,14,1,0,0
486,28,1,0,0
