step,mean_r2,mean_r,std_r2,std_r,n_alive,trapped_rate,mean_rg2,std_rg2,mean_r2_all,mean_rg2_all,min_r2,max_r2,se_r2,cv_r2
25,69.7063223092,7.7228252839,52.3303605386,3.1724268223,8557,0.1443000000,10.7222788291,4.3110475290,62.0326000000,9.8307173960,1.0000000000,333.0000000000,0.5657088343,0.7507261724
26,73.0617021277,7.9061745720,54.9274739864,3.2487083225,8460,0.1540000000,11.2605210674,4.5448329583,64.5244000000,10.2581194025,2.0000000000,370.0000000000,0.5971788877,0.7517957067
27,76.4774688399,8.0842106793,57.6437568539,3.3351171693,8344,0.1656000000,11.8056433683,4.7793154484,66.9742000000,10.6802173648,1.0000000000,377.0000000000,0.6310519745,0.7537351553
28,80.1070169038,8.2755030399,60.3115445505,3.4092618470,8223,0.1777000000,12.3638383855,5.0205556885,69.4763000000,11.0990557508,2.0000000000,416.0000000000,0.6650974849,0.7528871612
29,83.8287019884,8.4619614161,63.1561121771,3.4962710109,8097,0.1903000000,12.9243677356,5.2638817608,72.0074000000,11.5150490055,1.0000000000,457.0000000000,0.7018645667,0.7533948478
30,87.4809141135,8.6490028238,66.0513115181,3.5602899134,7964,0.2036000000,13.4950918572,5.5047988478,74.3384000000,11.9260192717,2.0000000000,450.0000000000,0.7401433130,0.7550368236
31,91.1253503185,8.8249770345,68.8069732943,3.6393860277,7850,0.2150000000,14.0666077826,5.7405249509,76.6846000000,12.3324556006,1.0000000000,457.0000000000,0.7766004288,0.7550804804
32,95.0152573054,9.0086491643,71.8742150762,3.7228346108,7734,0.2266000000,14.6451381720,5.9852046029,79.1604000000,12.7372908145,2.0000000000,466.0000000000,0.8172803007,0.7564491968
33,98.9738082766,9.1902167351,74.8974178517,3.8096882600,7636,0.2364000000,15.2193198852,6.2251103933,81.7802000000,13.1422696313,1.0000000000,509.0000000000,0.8571047175,0.7567397795
34,102.8772582359,9.3678035603,78.2715634464,3.8886391825,7528,0.2472000000,15.7981565421,6.4651385729,84.2766000000,13.5448980007,2.0000000000,520.0000000000,0.9021197764,0.7608247419
35,106.8055817716,9.5365240494,81.7223087584,3.9824980637,7417,0.2583000000,16.3876280217,6.7200468717,86.7051000000,13.9441114187,1.0000000000,493.0000000000,0.9489132000,0.7651501673
36,110.6942126146,9.7082773625,84.7980462970,4.0550663702,7309,0.2691000000,16.9781386627,6.9724719143,89.0666000000,14.3407034920,2.0000000000,500.0000000000,0.9918748205,0.7660567278
37,114.2349439291,9.8549729828,87.8094865350,4.1369616190,7223,0.2777000000,17.5561825816,7.2385816551,91.2419000000,14.7319045140,1.0000000000,493.0000000000,1.0331957955,0.7686744836
38,118.2775900901,10.0277347053,91.2541839967,4.2097656430,7104,0.2896000000,18.1593412940,7.5144990593,93.5023000000,15.1204252229,2.0000000000,538.0000000000,1.0826829798,0.7715255606
39,122.4212936463,10.1983927052,94.7938773352,4.2911629982,6988,0.3012000000,18.7751545507,7.7881808593,95.7889000000,15.5058758725,1.0000000000,585.0000000000,1.1339759381,0.7743250746
40,126.6709358172,10.3673824713,98.5974521642,4.3804470674,6871,0.3129000000,19.3782538427,8.0642637993,98.1870000000,15.8897104628,2.0000000000,612.0000000000,1.1894760947,0.7783747039
41,130.8182894347,10.5292563507,102.2682040844,4.4668837164,6758,0.3242000000,20.0081742374,8.3602688654,100.4120000000,16.2704155762,1.0000000000,661.0000000000,1.2440319540,0.7817576925
42,135.2084210526,10.7141343599,105.2670711092,4.5183786883,6650,0.3350000000,20.6579151502,8.6477727801,102.6274000000,16.6474435502,2.0000000000,650.0000000000,1.2908676490,0.7785541040
43,139.6656474545,10.8891828479,108.7427292306,4.5925313673,6541,0.3459000000,21.2967478814,8.9428359880,104.9327000000,17.0217002064,1.0000000000,641.0000000000,1.3445537063,0.7785932419
44,143.9778953923,11.0565079482,112.3324938526,4.6617086335,6424,0.3576000000,21.9441604785,9.2372883727,107.0713000000,17.3916030713,2.0000000000,692.0000000000,1.4015307620,0.7802065279
45,148.3485569299,11.2204113251,115.7769188434,4.7382408788,6306,0.3694000000,22.5906639459,9.5411682962,109.1329000000,17.7562508668,1.0000000000,709.0000000000,1.4579579701,0.7804384568
46,153.0353282788,11.3974374908,119.1465153574,4.8097553911,6199,0.3801000000,23.2509666748,9.8378864484,111.3556000000,18.1192807323,2.0000000000,740.0000000000,1.5132843022,0.7785556231
47,157.8464702978,11.5728661245,122.5725227234,4.8903210491,6077,0.3923000000,23.9326891981,10.1410064544,113.5705000000,18.4799069675,1.0000000000,765.0000000000,1.5723473985,0.7765300199
48,162.3357322176,11.7456997062,125.4634938461,4.9370305478,5975,0.4025000000,24.5874606641,10.4278000522,115.7398000000,18.8392077698,2.0000000000,778.0000000000,1.6231117533,0.7728643111
49,167.2772277228,11.9299002617,128.7267305089,4.9954686935,5858,0.4142000000,25.2845032434,10.7524782179,117.8274000000,19.1964057965,1.0000000000,833.0000000000,1.6818763171,0.7695412715
50,171.9410847340,12.0954732109,132.2443535534,5.0636560446,5771,0.4229000000,25.9746894997,11.0694871782,119.9015000000,19.5515812268,2.0000000000,848.0000000000,1.7408109141,0.7691259699
51,176.7028934368,12.2616920204,135.7368009185,5.1335954491,5668,0.4332000000,26.6538679465,11.3573269824,121.9971000000,19.9036562470,1.0000000000,877.0000000000,1.8029458723,0.7681639971
52,181.3486123545,12.4205740533,139.7089814862,5.2036480032,5585,0.4415000000,27.3521282309,11.6862234027,124.0838000000,20.2537342871,2.0000000000,922.0000000000,1.8694451950,0.7703890296
53,186.3753414679,12.5959271571,143.7913342638,5.2647849454,5491,0.4509000000,28.0777313244,12.0072888519,126.0811000000,20.6006080133,1.0000000000,949.0000000000,1.9404702632,0.7715147998
54,191.4871415356,12.7723587960,147.6259858673,5.3248466946,5405,0.4595000000,28.7767342452,12.3290081481,128.3130000000,20.9464329757,2.0000000000,1010.0000000000,2.0080057947,0.7709446425
55,196.6285930408,12.9424794144,151.8849533740,5.3963709703,5288,0.4712000000,29.5362995780,12.6888835929,130.1632000000,21.2864079612,1.0000000000,1073.0000000000,2.0886661527,0.7724459145
56,201.1719622569,13.0916816632,155.5284460256,5.4570902032,5193,0.4807000000,30.2499288617,13.0071288093,132.0545000000,21.6219226134,2.0000000000,1138.0000000000,2.1582446421,0.7731119401
57,206.0229636899,13.2407843532,159.7468042705,5.5411725657,5095,0.4905000000,30.9981063130,13.3564083001,133.7636000000,21.9519366965,1.0000000000,1205.0000000000,2.2380000129,0.7753834884
58,210.7270912358,13.3877027476,163.7229934776,5.6121748348,5009,0.4991000000,31.7422357653,13.7051790362,135.4851000000,22.2767024665,2.0000000000,1192.0000000000,2.3133117340,0.7769432612
59,216.1823159603,13.5577517129,168.2110285665,5.6894362155,4931,0.5069000000,32.5044816242,14.0591982114,137.5198000000,22.5999087788,1.0000000000,1261.0000000000,2.3954491994,0.7780980041
60,222.2805636138,13.7505232458,172.7840724892,5.7622629306,4826,0.5174000000,33.3196230710,14.4223297877,139.4534000000,22.9214275395,2.0000000000,1274.0000000000,2.4871962099,0.7773242504
61,227.4726966055,13.9092713058,176.6894047009,5.8313693372,4743,0.5257000000,34.1026988565,14.7982156293,141.2131000000,23.2388915443,1.0000000000,1289.0000000000,2.5655704524,0.7767499455
62,233.0110127402,14.0781480926,181.2167984994,5.9005727708,4631,0.5369000000,34.9313938584,15.1832152659,142.7550000000,23.5507738643,2.0000000000,1306.0000000000,2.6629380492,0.7777177412
63,238.3860689958,14.2402842840,185.1110926083,5.9666047721,4551,0.5449000000,35.7379659218,15.5287628684,144.4457000000,23.8595965317,1.0000000000,1377.0000000000,2.7439678997,0.7765180801
64,243.0725028058,14.3803427888,189.0072164025,6.0231423760,4455,0.5545000000,36.4960156197,15.8638349980,146.0050000000,24.1625084532,2.0000000000,1396.0000000000,2.8317475401,0.7775754732
65,248.0936998855,14.5356913981,191.9803437561,6.0669082294,4365,0.5635000000,37.3149832702,16.2251387344,147.4683000000,24.4597688991,1.0000000000,1417.0000000000,2.9057927841,0.7738219223
66,253.7585964912,14.7094803894,196.0425773492,6.1147185680,4275,0.5725000000,38.1602586700,16.6036130383,148.9086000000,24.7516755549,2.0000000000,1490.0000000000,2.9983501168,0.7725554131
67,258.2939494998,14.8437569790,199.1526662754,6.1609113165,4198,0.5802000000,38.9173547793,16.9642588631,150.3314000000,25.0380466292,1.0000000000,1469.0000000000,3.0737242823,0.7710310933
68,263.3617021277,14.9919442209,203.0135266320,6.2131562515,4136,0.5864000000,39.6883552169,17.3640706066,151.7962000000,25.3193421289,2.0000000000,1544.0000000000,3.1567101780,0.7708543991
69,268.7861015278,15.1422505816,207.2704477860,6.2847711854,4058,0.5942000000,40.4906016837,17.7448680199,153.2542000000,25.5962030034,1.0000000000,1525.0000000000,3.2537288964,0.7711352879
70,274.3218679387,15.3074576255,210.4713594822,6.3248406290,3983,0.6017000000,41.3078374203,18.0950528691,154.7875000000,25.8692636479,2.0000000000,1508.0000000000,3.3349386814,0.7672423677
71,279.1491925147,15.4393862956,214.2313475707,6.3854947601,3901,0.6099000000,42.1012318581,18.4782606861,156.0350000000,26.1371712559,1.0000000000,1585.0000000000,3.4300073010,0.7674439093
72,284.2883963494,15.5823112332,218.0717135216,6.4404947777,3835,0.6165000000,42.9422878383,18.8529091153,157.2233000000,26.3995848610,2.0000000000,1602.0000000000,3.5214104765,0.7670791925
73,287.9762222816,15.6834005706,221.0487117444,6.4812937616,3743,0.6257000000,43.6965519957,19.1168858247,158.2032000000,26.6550108783,1.0000000000,1681.0000000000,3.6130841342,0.7675936228
74,292.9043997827,15.8214979257,224.4239559192,6.5256879460,3682,0.6318000000,44.4879423502,19.4610008720,159.5212000000,26.9071311129,2.0000000000,1700.0000000000,3.6985144628,0.7662020649
75,297.4143646409,15.9402520850,227.9776877065,6.5820003120,3620,0.6380000000,45.2520170146,19.8070188474,160.7732000000,27.1545742144,1.0000000000,1621.0000000000,3.7891173804,0.7665322016
76,302.4481887110,16.0746804193,231.9609219931,6.6372312096,3561,0.6439000000,46.0148980951,20.1567098117,161.9805000000,27.3967075078,2.0000000000,1642.0000000000,3.8871279788,0.7669443252
77,307.3625463888,16.2122869037,235.2577534380,6.6726531260,3503,0.6497000000,46.8194835065,20.5273580167,163.1206000000,27.6332892271,1.0000000000,1665.0000000000,3.9748786710,0.7654080050
78,312.6341890315,16.3548037359,238.8202292275,6.7197160498,3428,0.6572000000,47.5838329248,20.8715128897,164.4504000000,27.8666593036,2.0000000000,1588.0000000000,4.0789718132,0.7638967125
79,316.5069795070,16.4469912203,241.9268051036,6.7825850017,3367,0.6633000000,48.2933815340,21.1565658902,165.6449000000,28.0955719669,1.0000000000,1513.0000000000,4.1692931480,0.7643648348
80,321.7220359646,16.5829875864,245.8680288788,6.8356827511,3281,0.6719000000,49.1372015727,21.5037090595,166.7230000000,28.3200817091,2.0000000000,1538.0000000000,4.2923877257,0.7642250185
81,327.7861379956,16.7405159630,250.2080610980,6.8950172797,3203,0.6797000000,49.9972974381,21.9207884251,167.8757000000,28.5415894668,1.0000000000,1565.0000000000,4.4210235484,0.7633271578
82,333.8474305777,16.9108061810,253.5344604842,6.9189641483,3133,0.6867000000,50.9435275163,22.2644839873,168.8872000000,28.7596050701,2.0000000000,1594.0000000000,4.5295681649,0.7594321156
83,338.8283485046,17.0167352200,258.8770119899,7.0184806731,3076,0.6924000000,51.7669594387,22.6565519974,169.9500000000,28.9742695362,1.0000000000,1625.0000000000,4.6676719071,0.7640358699
84,345.5843553199,17.1768490805,264.0561723855,7.1091638738,3017,0.6983000000,52.6555860504,23.0755868831,171.2767000000,29.1874719225,2.0000000000,1700.0000000000,4.8073823938,0.7640860135
85,352.0805687204,17.3300082348,269.3720969520,7.1938434304,2954,0.7046000000,53.5578534647,23.4527019532,172.6557000000,29.3988634415,1.0000000000,1733.0000000000,4.9561833185,0.7650865196
86,357.9102829538,17.4730315304,273.4640604630,7.2528237322,2898,0.7102000000,54.4224000023,23.8227551968,173.7723000000,29.6071752596,2.0000000000,1658.0000000000,5.0798520939,0.7640575683
87,364.6423794439,17.6310935422,278.2567475359,7.3339566367,2841,0.7159000000,55.3459425662,24.2222436282,174.8966000000,29.8124050523,1.0000000000,1649.0000000000,5.2204758087,0.7630949205
88,370.5329967544,17.7709296663,283.0568341833,7.3977736887,2773,0.7227000000,56.2315198503,24.4858976853,175.8249000000,30.0135907340,2.0000000000,1700.0000000000,5.3752505247,0.7639180226
89,375.8754134509,17.8967325599,287.0859553208,7.4553589538,2721,0.7279000000,57.1130381895,24.8504283296,176.7874000000,30.2115863625,1.0000000000,1781.0000000000,5.5036103129,0.7637795531
90,382.2911676647,18.0503114883,292.2986751951,7.5151462288,2672,0.7328000000,57.9654655488,25.2728725359,178.1052000000,30.4085855720,2.0000000000,1802.0000000000,5.6546876426,0.7645969876
91,388.9816443595,18.2100343974,297.1251206653,7.5747139620,2615,0.7385000000,58.8620095638,25.6982039066,179.2247000000,30.6029023167,1.0000000000,1885.0000000000,5.8103664638,0.7638538347
92,394.3601711396,18.3315605964,301.9115699412,7.6363641374,2571,0.7429000000,59.7639886963,26.1068642214,180.1440000000,30.7936081678,2.0000000000,1970.0000000000,5.9542726608,0.7655731791
93,398.9849624060,18.4333760822,306.3924324888,7.6938682481,2527,0.7473000000,60.6171659791,26.4946709380,180.9319000000,30.9799644383,1.0000000000,1993.0000000000,6.0950239095,0.7679297752
94,406.1087832393,18.6113619362,310.2192452254,7.7282591907,2482,0.7518000000,61.5539900134,26.8489651323,181.9375000000,31.1635990964,2.0000000000,2080.0000000000,6.2268420317,0.7638821371
95,411.3162217659,18.7470818306,312.6189987863,7.7371276713,2435,0.7565000000,62.3979895691,27.1511716005,182.7284000000,31.3435174679,1.0000000000,2057.0000000000,6.3352810349,0.7600453915
96,415.8214585080,18.8403935225,316.8361987533,7.8013479878,2386,0.7614000000,63.1674788019,27.5533163140,183.5624000000,31.5195879360,2.0000000000,2146.0000000000,6.4863379809,0.7619524973
97,420.7340197340,18.9455746839,321.7571521975,7.8612479690,2331,0.7669000000,64.0209443245,27.9584885802,184.3437000000,31.6915921964,1.0000000000,2237.0000000000,6.6643388790,0.7647519266
98,426.7632850242,19.0756448577,327.4714008980,7.9298838759,2277,0.7723000000,64.8835973779,28.3379989472,185.1120000000,31.8598150891,2.0000000000,2330.0000000000,6.8626501936,0.7673373329
99,433.5539568345,19.2272964551,332.4191397900,7.9915597890,2224,0.7776000000,65.8459523381,28.7503040330,185.8618000000,32.0245886611,1.0000000000,2425.0000000000,7.0488558596,0.7667307253
100,440.1315547378,19.3821490399,337.1129648154,8.0289384936,2174,0.7826000000,66.7057429025,29.1538108788,186.7798000000,32.1870922481,2.0000000000,2522.0000000000,7.2301229930,0.7659368232
101,445.1459990641,19.4847333562,341.1568214363,8.0926611879,2137,0.7863000000,67.5610162266,29.5163387089,187.6585000000,32.3470115795,1.0000000000,2545.0000000000,7.3799224529,0.7663930983
102,450.4762808349,19.6014204011,344.9535525578,8.1400613692,2108,0.7892000000,68.3949748728,29.9874447537,188.5233000000,32.5039242242,2.0000000000,2570.0000000000,7.5132063811,0.7657529758
103,456.3423336548,19.7284533809,348.8334042857,8.1933180612,2074,0.7926000000,69.2684813170,30.4156581339,189.4277000000,32.6586535874,1.0000000000,2473.0000000000,7.6597340377,0.7644116676
104,461.5744471744,19.8521833556,351.4510709451,8.2137240756,2035,0.7965000000,70.1864728699,30.7324331184,190.1142000000,32.8105133719,2.0000000000,2500.0000000000,7.7908109190,0.7614179535
105,466.0480961924,19.9396989211,355.8827795735,8.2738445192,1996,0.8004000000,70.9719706412,31.1126813657,190.8524000000,32.9594667753,1.0000000000,2529.0000000000,7.9657506090,0.7636181383
106,470.0316165222,20.0167052873,359.7335251228,8.3284527953,1961,0.8039000000,71.8042932475,31.5100912445,191.4843000000,33.1056864651,2.0000000000,2560.0000000000,8.1234800201,0.7653389952
107,477.0876369327,20.1806486304,363.6977550167,8.3563782698,1917,0.8083000000,72.8367689498,32.0500954202,192.0082000000,33.2485216777,1.0000000000,2593.0000000000,8.3067198509,0.7623290290
108,483.0539241858,20.3170744547,368.3418259933,8.3827447645,1873,0.8127000000,73.8245494911,32.4215008606,192.7261000000,33.3887035217,2.0000000000,2690.0000000000,8.5110305230,0.7625273444
109,485.7561108093,20.3633771752,371.7315966570,8.4314281608,1841,0.8159000000,74.5697651294,32.6959060962,193.2758000000,33.5253468149,1.0000000000,2725.0000000000,8.6636835894,0.7652638606
110,492.2117516630,20.4731867787,378.3375139366,8.5475361824,1804,0.8196000000,75.3897210268,33.1836566275,194.1704000000,33.6607745377,2.0000000000,2762.0000000000,8.9076088720,0.7686478688
111,497.1352112676,20.5723381641,382.5555929769,8.5973317797,1775,0.8225000000,76.2050311692,33.5371474686,194.8897000000,33.7944322890,1.0000000000,2861.0000000000,9.0801992197,0.7695202116
112,502.6891814539,20.6764853349,387.2983303535,8.6701865982,1747,0.8253000000,77.0320756171,33.9903938584,195.6572000000,33.9265552073,2.0000000000,2900.0000000000,9.2661467140,0.7704528855
113,508.1883720930,20.7793172818,392.4004146866,8.7411867270,1720,0.8280000000,77.9239159455,34.4461962415,196.2650000000,34.0563608637,1.0000000000,2941.0000000000,9.4616141700,0.7721554373
114,516.0572109654,20.9442702222,397.8561039427,8.7974289327,1678,0.8322000000,78.8571269695,34.8135168118,196.8488000000,34.1839103918,2.0000000000,2842.0000000000,9.7124779800,0.7709534825
115,523.2138517618,21.0972272670,402.5023887873,8.8386001951,1646,0.8354000000,79.9676774706,35.2693816965,197.2686000000,34.3089207651,1.0000000000,2745.0000000000,9.9209565305,0.7692884801
116,529.2735148515,21.2193317608,408.0219301541,8.8889523835,1616,0.8384000000,80.7008790212,35.6250606598,198.0424000000,34.4322206716,2.0000000000,2704.0000000000,10.1499248731,0.7709094045
117,536.4776025237,21.3771309719,412.8124171699,8.9160458687,1585,0.8415000000,81.6889546860,36.0789519219,198.6749000000,34.5535848882,1.0000000000,2665.0000000000,10.3690297107,0.7694867693
118,541.6177606178,21.4661391755,418.0498213381,8.9901406838,1554,0.8446000000,82.4900436668,36.4851770819,199.1977000000,34.6721932471,2.0000000000,2570.0000000000,10.6048012827,0.7718539748
119,547.2280471822,21.5952100245,420.4329858251,8.9930501600,1526,0.8474000000,83.4006689602,36.8526860486,199.8119000000,34.7888627226,1.0000000000,2533.0000000000,10.7626573834,0.7682957553
120,553.9732977303,21.7271795177,425.7549384855,9.0500258528,1498,0.8502000000,84.3010420560,37.2116329772,200.3397000000,34.9029086559,4.0000000000,2500.0000000000,11.0002812091,0.7685477626
121,562.7006151743,21.9210349113,430.5910996035,9.0647031717,1463,0.8537000000,85.3809737660,37.6364415380,200.8660000000,35.0146975119,5.0000000000,2525.0000000000,11.2575241052,0.7652223722
122,567.8941504178,22.0022213338,436.7630744750,9.1540377319,1436,0.8564000000,86.2232400244,38.1174780608,201.4612000000,35.1246864644,2.0000000000,2602.0000000000,11.5257367098,0.7690923989
123,572.5688793719,22.0688125221,442.2973020006,9.2485887160,1401,0.8599000000,86.9471590458,38.2416724164,202.1241000000,35.2330102958,5.0000000000,2669.0000000000,11.8166731357,0.7724787671
124,579.6948905109,22.1900772350,449.0552649683,9.3431987465,1370,0.8630000000,87.6707721343,38.6101748987,202.7997000000,35.3395681750,4.0000000000,2746.0000000000,12.1321985478,0.7746407159
125,587.8098434004,22.3336929215,456.1550069744,9.4348292982,1341,0.8659000000,88.7620038238,39.0965812357,203.2866000000,35.4441308973,5.0000000000,2705.0000000000,12.4565580806,0.7760247844
126,593.6542269612,22.4441433518,461.7098120135,9.4823338985,1313,0.8687000000,89.6530624166,39.4090725866,203.8749000000,35.5469239425,4.0000000000,2810.0000000000,12.7419747755,0.7777419768
127,600.4316602317,22.5722164553,466.8688022714,9.5355495137,1295,0.8705000000,90.5457101947,39.8239760780,204.5814000000,35.6489227822,1.0000000000,2837.0000000000,12.9735840475,0.7775552710
128,607.9122944401,22.7083574284,474.0512729431,9.6043113935,1277,0.8723000000,91.4031286803,40.1258102214,205.3041000000,35.7502216384,2.0000000000,2916.0000000000,13.2656907399,0.7798020821
129,614.9297124601,22.8500079890,478.2144186486,9.6336310580,1252,0.8748000000,92.2857695143,40.4558212305,205.9019000000,35.8501650678,1.0000000000,2917.0000000000,13.5151385421,0.7776732998
130,623.4161896975,23.0120569965,484.6157088343,9.6882104895,1223,0.8777000000,93.4146393758,41.0353551101,206.3762000000,35.9486386410,2.0000000000,3026.0000000000,13.8574799591,0.7773550268
131,631.0217209691,23.1451154978,491.3356452774,9.7634701599,1197,0.8803000000,94.1538673167,41.4629536542,207.0413000000,36.0461520427,5.0000000000,3025.0000000000,14.2014012134,0.7786350754
132,638.0339558574,23.2608556925,498.4705833310,9.8471594030,1178,0.8822000000,95.1371690712,42.0480769797,207.5479000000,36.1419763077,4.0000000000,3060.0000000000,14.5233528487,0.7812602742
133,646.7502153316,23.4277161776,505.1636038298,9.8940552875,1161,0.8839000000,96.1383098104,42.6796273131,208.1274000000,36.2370001460,1.0000000000,3133.0000000000,14.8257250945,0.7810799159
134,656.2678414097,23.5908334926,514.0994869147,9.9870123927,1135,0.8865000000,97.2388516041,43.3304086063,208.5739000000,36.3309690869,2.0000000000,3208.0000000000,15.2598139851,0.7833683970
135,664.7634408602,23.7444457858,519.7592508141,10.0481209778,1116,0.8884000000,98.2705749223,43.8276206445,209.0753000000,36.4236049300,1.0000000000,3285.0000000000,15.5585862039,0.7818709918
136,675.5702479339,23.9548820357,527.4932305181,10.0863211623,1089,0.8911000000,99.3359558121,44.4431174315,209.6856000000,36.5147569864,4.0000000000,3370.0000000000,15.9846433490,0.7808118136
137,680.9360902256,24.0352350923,531.5591300105,10.1608840305,1064,0.8936000000,99.9513254229,44.4611075817,210.3368000000,36.6051219508,5.0000000000,3449.0000000000,16.2959906936,0.7806299852
138,687.7151106833,24.1632242230,536.6687140462,10.1908638413,1039,0.8961000000,100.8780747374,45.1068350595,210.8569000000,36.6943255239,2.0000000000,3536.0000000000,16.6493968201,0.7803648716
139,692.5242814668,24.2341440620,540.9515490772,10.2581939468,1009,0.8991000000,101.7758374628,45.6627406571,211.2018000000,36.7814161518,1.0000000000,3625.0000000000,17.0299269738,0.7811300824
140,700.8931451613,24.3964371064,543.9828076637,10.2813910380,992,0.9008000000,102.9574512705,46.2943936078,211.6280000000,36.8667550117,2.0000000000,3546.0000000000,17.2714714148,0.7761280181
141,705.0246406571,24.4698716137,548.3308997070,10.3077652218,974,0.9026000000,103.9474861577,46.9350688738,211.9210000000,36.9499534676,1.0000000000,3637.0000000000,17.5696553200,0.7777471426
142,712.6638655462,24.6327861149,550.7175041403,10.2902727741,952,0.9048000000,105.3334542874,47.2355142711,211.9898000000,37.0311240448,2.0000000000,3716.0000000000,17.8488568405,0.7727591236
