trial,final_step,trapped,contact_dead,boundary_dead
461,4,1,1,0
462,4,1,1,0
463,4,1,1,0
464,10,1,1,0
465,3,1,1,0
466,1,1,1,0
467,1,1,1,0
468,1,1,1,0
469,3,1,1,0
470,5,1,1,0
471,1,1,1,0
472,3,1,1,0
473,1,1,1,0
474,8,1,1,0
475,1,1,1,0
476,1,1,1,0
477,3,1,1,0
478,2,1,1,0
479,3,1,1,0
480,3,1,1,0
481,6,1,1,0
482,2,1,1,0
483,2,1,1,0
484,5,1,1,0
485,7,1,1,0
486,3,1,1,0
487,3,1,1,0
488,3,1,1,0
489,9,1,1,0
490,9,1,1,0
491,3,1,1,0
492,6,1,1,0
493,3,1,1,0
494,3,1,1,0
495,3,1,1,0
496,2,1,1,0
497,1,1,1,0
498,6,1,1,0
499,8,1,1,0
500,3,1,1,0
501,11,1,1,0
502,2,1,1,0
503,4,1,1,0
504,2,1,1,0
505,3,1,1,0
506,9,1,1,0
507,1,1,1,0
508,15,1,1,0
509,3,1,1,0
510,2,1,1,0
511,2,1,1,0
512,3,1,1,0
513,2,1,1,0
514,7,1,1,0
515,2,1,1,0
516,5,1,1,0
517,5,1,1,0
518,2,1,1,0
519,2,1,1,0
520,2,1,1,0
521,2,1,1,0
522,7,1,1,0
523,2,1,1,0
524,3,1,1,0
525,1,1,1,0
526,4,1,1,0
527,1,1,1,0
528,2,1,1,0
529,5,1,1,0
530,3,1,1,0
531,3,1,1,0
532,2,1,1,0
533,5,1,1,0
534,1,1,1,0
535,7,1,1,0
536,1,1,1,0
537,5,1,1,0
538,2,1,1,0
539,1,1,1,0
540,4,1,1,0
541,3,1,1,0
542,1,1,1,0
543,3,1,1,0
544,4,1,1,0
545,2,1,1,0
546,4,1,1,0
547,1,1,1,0
548,4,1,1,0
549,1,1,1,0
550,3,1,1,0
551,1,1,1,0
552,4,1,1,0
553,1,1,1,0
554,1,1,1,0
555,1,1,1,0
556,4,1,1,0
557,4,1,1,0
558,7,1,1,0
559,6,1,1,0
560,5,1,1,0
561,7,1,1,0
562,1,1,1,0
563,1,1,1,0
564,3,1,1,0
565,4,1,1,0
566,2,1,1,0
567,2,1,1,0
568,4,1,1,0
569,1,1,1,0
570,4,1,1,0
571,4,1,1,0
572,8,1,1,0
573,1,1,1,0
574,3,1,1,0
575,6,1,1,0
576,1,1,1,0
577,5,1,1,0
578,7,1,1,0
579,3,1,1,0
580,5,1,1,0
581,5,1,1,0
582,1,1,1,0
583,2,1,1,0
584,3,1,1,0
585,3,1,1,0
586,1,1,1,0
587,1,1,1,0
588,1,1,1,0
589,2,1,1,0
590,1,1,1,0
591,3,1,1,0
592,3,1,1,0
593,4,1,1,0
594,4,1,1,0
595,7,1,1,0
596,11,1,1,0
597,6,1,1,0
598,4,1,1,0
599,5,1,1,0
600,2,1,1,0
601,1,1,1,0
602,11,1,1,0
603,3,1,1,0
604,1,1,1,0
605,7,1,1,0
606,1,1,1,0
607,7,1,1,0
608,7,1,1,0
609,3,1,1,0
610,3,1,1,0
611,4,1,1,0
612,1,1,1,0
613,2,1,1,0
614,1,1,1,0
615,5,1,1,0
616,2,1,1,0
617,1,1,1,0
618,2,1,1,0
619,2,1,1,0
620,13,1,1,0
621,1,1,1,0
